0,1,2,3,4,5
,0000111,"(10, 126) - 0",[] - ,"[(22, 165), (90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 000111",B
,0000111,"(22, 165) - 0",[] - ,"[(10, 126), (90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 000111",B
,0000111,"(22, 165) - 0","[(90, 186), (161, 171), (245, 124), (94, 106)] - 0011","[(10, 126), (19, 68)] - 01",B
,0000111,"(90, 186) - 0",[] - ,"[(10, 126), (22, 165), (161, 171), (245, 124), (94, 106), (19, 68)] - 000111",B
,0000111,"(90, 186) - 0","[(161, 171), (245, 124)] - 01","[(10, 126), (22, 165), (94, 106), (19, 68)] - 0011",B
,0000111,"(161, 171) - 0",[] - ,"[(10, 126), (22, 165), (90, 186), (245, 124), (94, 106), (19, 68)] - 000111",B
,0000111,"(10, 126) - 0","[(22, 165)] - 0","[(90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 00111",I
,0000111,"(10, 126) - 0","[(22, 165), (90, 186), (161, 171), (245, 124), (94, 106)] - 00011","[(19, 68)] - 1",I
,0000111,"(10, 126) - 0","[(22, 165), (90, 186)] - 00","[(161, 171), (245, 124), (94, 106), (19, 68)] - 0111",I
,0000111,"(10, 126) - 0","[(22, 165), (90, 186), (161, 171), (245, 124)] - 0001","[(94, 106), (19, 68)] - 11",I
,0000111,"(10, 126) - 0","[(22, 165), (90, 186), (161, 171)] - 000","[(245, 124), (94, 106), (19, 68)] - 111",I
,0000111,"(22, 165) - 0","[(10, 126)] - 0","[(90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 00111",I
,0000111,"(22, 165) - 0","[(90, 186)] - 0","[(10, 126), (161, 171), (245, 124), (94, 106), (19, 68)] - 00111",I
,0000111,"(22, 165) - 0","[(90, 186), (161, 171)] - 00","[(10, 126), (245, 124), (94, 106), (19, 68)] - 0111",I
,0000111,"(22, 165) - 0","[(90, 186), (161, 171), (245, 124)] - 001","[(10, 126), (94, 106), (19, 68)] - 011",I
,0000111,"(90, 186) - 0","[(161, 171)] - 0","[(10, 126), (22, 165), (245, 124), (94, 106), (19, 68)] - 00111",I
,0000111,"(90, 186) - 0","[(10, 126), (22, 165)] - 00","[(161, 171), (245, 124), (94, 106), (19, 68)] - 0111",I
,0000111,"(90, 186) - 0","[(10, 126), (22, 165), (19, 68)] - 001","[(161, 171), (245, 124), (94, 106)] - 011",I
,0000111,"(161, 171) - 0","[(245, 124)] - 1","[(10, 126), (22, 165), (90, 186), (94, 106), (19, 68)] - 00011",I
,0000111,"(161, 171) - 0","[(10, 126), (22, 165), (90, 186), (19, 68)] - 0001","[(245, 124), (94, 106)] - 11",I
,0000111,"(161, 171) - 0","[(10, 126), (22, 165), (90, 186)] - 000","[(245, 124), (94, 106), (19, 68)] - 111",I
,0000111,"(245, 124) - 1",[] - ,"[(10, 126), (22, 165), (90, 186), (161, 171), (94, 106), (19, 68)] - 000011",I
,0000111,"(245, 124) - 1","[(10, 126), (22, 165), (90, 186), (161, 171), (94, 106)] - 00001","[(19, 68)] - 1",I
,0000111,"(245, 124) - 1","[(10, 126), (22, 165), (90, 186), (161, 171)] - 0000","[(94, 106), (19, 68)] - 11",I
,0000111,"(94, 106) - 1","[(10, 126), (22, 165), (90, 186), (161, 171), (245, 124)] - 00001","[(19, 68)] - 1",I
,0000111,"(19, 68) - 1","[(10, 126), (22, 165), (90, 186), (161, 171), (245, 124), (94, 106)] - 000011",[] - ,I
,0001011,"(10, 126) - 0",[] - ,"[(22, 165), (90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 001011",B
,0001011,"(22, 165) - 0",[] - ,"[(10, 126), (90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 001011",B
,0001011,"(22, 165) - 0","[(90, 186), (161, 171), (245, 124), (94, 106)] - 0101","[(10, 126), (19, 68)] - 01",B
,0001011,"(22, 165) - 0","[(90, 186), (161, 171)] - 01","[(10, 126), (245, 124), (94, 106), (19, 68)] - 0011",B
,0001011,"(90, 186) - 0",[] - ,"[(10, 126), (22, 165), (161, 171), (245, 124), (94, 106), (19, 68)] - 001011",B
,0001011,"(90, 186) - 0","[(161, 171), (245, 124)] - 10","[(10, 126), (22, 165), (94, 106), (19, 68)] - 0011",B
,0001011,"(161, 171) - 1","[(245, 124)] - 0","[(10, 126), (22, 165), (90, 186), (94, 106), (19, 68)] - 00011",B
,0001011,"(245, 124) - 0",[] - ,"[(10, 126), (22, 165), (90, 186), (161, 171), (94, 106), (19, 68)] - 000111",B
,0001011,"(10, 126) - 0","[(22, 165)] - 0","[(90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 01011",I
,0001011,"(10, 126) - 0","[(22, 165), (90, 186), (161, 171), (245, 124), (94, 106)] - 00101","[(19, 68)] - 1",I
,0001011,"(10, 126) - 0","[(22, 165), (90, 186)] - 00","[(161, 171), (245, 124), (94, 106), (19, 68)] - 1011",I
,0001011,"(10, 126) - 0","[(22, 165), (90, 186), (161, 171), (245, 124)] - 0010","[(94, 106), (19, 68)] - 11",I
,0001011,"(10, 126) - 0","[(22, 165), (90, 186), (161, 171)] - 001","[(245, 124), (94, 106), (19, 68)] - 011",I
,0001011,"(22, 165) - 0","[(10, 126)] - 0","[(90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 01011",I
,0001011,"(22, 165) - 0","[(90, 186)] - 0","[(10, 126), (161, 171), (245, 124), (94, 106), (19, 68)] - 01011",I
,0001011,"(22, 165) - 0","[(90, 186), (161, 171), (245, 124)] - 010","[(10, 126), (94, 106), (19, 68)] - 011",I
,0001011,"(90, 186) - 0","[(161, 171)] - 1","[(10, 126), (22, 165), (245, 124), (94, 106), (19, 68)] - 00011",I
,0001011,"(90, 186) - 0","[(10, 126), (22, 165)] - 00","[(161, 171), (245, 124), (94, 106), (19, 68)] - 1011",I
,0001011,"(90, 186) - 0","[(10, 126), (22, 165), (19, 68)] - 001","[(161, 171), (245, 124), (94, 106)] - 101",I
,0001011,"(161, 171) - 1",[] - ,"[(10, 126), (22, 165), (90, 186), (245, 124), (94, 106), (19, 68)] - 000011",I
,0001011,"(161, 171) - 1","[(10, 126), (22, 165), (90, 186), (19, 68)] - 0001","[(245, 124), (94, 106)] - 01",I
,0001011,"(161, 171) - 1","[(10, 126), (22, 165), (90, 186)] - 000","[(245, 124), (94, 106), (19, 68)] - 011",I
,0001011,"(245, 124) - 0","[(10, 126), (22, 165), (90, 186), (161, 171), (94, 106)] - 00011","[(19, 68)] - 1",I
,0001011,"(245, 124) - 0","[(10, 126), (22, 165), (90, 186), (161, 171)] - 0001","[(94, 106), (19, 68)] - 11",I
,0001011,"(94, 106) - 1","[(10, 126), (22, 165), (90, 186), (161, 171), (245, 124)] - 00010","[(19, 68)] - 1",I
,0001011,"(19, 68) - 1","[(10, 126), (22, 165), (90, 186), (161, 171), (245, 124), (94, 106)] - 000101",[] - ,I
,0001101,"(10, 126) - 0",[] - ,"[(22, 165), (90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 001101",B
,0001101,"(10, 126) - 0","[(22, 165), (90, 186), (161, 171), (245, 124)] - 0011","[(94, 106), (19, 68)] - 01",B
,0001101,"(22, 165) - 0",[] - ,"[(10, 126), (90, 186), (161, 171), (245, 124), (94, 106), (19, 68)] - 001101",B
,0001101,"(22, 165) - 0","[(90, 186), (161, 171), (245, 124), (94, 106)] - 0110","[(10, 126), (19, 68)] - 01",B
