0,1,2,3,4,5
,0000111,"(7, 159) - 0",[] - ,"[(248, 255), (228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 000111",B
,0000111,"(248, 255) - 0",[] - ,"[(7, 159), (228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 000111",B
,0000111,"(248, 255) - 0","[(7, 159), (25, 150)] - 01","[(228, 228), (68, 160), (74, 86), (124, 1)] - 0011",B
,0000111,"(248, 255) - 0","[(228, 228), (124, 1)] - 01","[(7, 159), (68, 160), (25, 150), (74, 86)] - 0011",B
,0000111,"(7, 159) - 0","[(248, 255)] - 0","[(228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 00111",I
,0000111,"(7, 159) - 0","[(248, 255), (228, 228), (68, 160), (25, 150), (74, 86)] - 00011","[(124, 1)] - 1",I
,0000111,"(7, 159) - 0","[(248, 255), (228, 228)] - 00","[(68, 160), (25, 150), (74, 86), (124, 1)] - 0111",I
,0000111,"(7, 159) - 0","[(248, 255), (228, 228), (68, 160), (25, 150)] - 0001","[(74, 86), (124, 1)] - 11",I
,0000111,"(7, 159) - 0","[(248, 255), (228, 228), (68, 160)] - 000","[(25, 150), (74, 86), (124, 1)] - 111",I
,0000111,"(248, 255) - 0","[(7, 159)] - 0","[(228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 00111",I
,0000111,"(248, 255) - 0","[(124, 1)] - 1","[(7, 159), (228, 228), (68, 160), (25, 150), (74, 86)] - 00011",I
,0000111,"(248, 255) - 0","[(7, 159), (68, 160), (25, 150)] - 001","[(228, 228), (74, 86), (124, 1)] - 011",I
,0000111,"(228, 228) - 0","[(124, 1)] - 1","[(7, 159), (248, 255), (68, 160), (25, 150), (74, 86)] - 00011",I
,0000111,"(228, 228) - 0","[(7, 159), (248, 255)] - 00","[(68, 160), (25, 150), (74, 86), (124, 1)] - 0111",I
,0000111,"(228, 228) - 0","[(7, 159), (248, 255), (68, 160), (25, 150)] - 0001","[(74, 86), (124, 1)] - 11",I
,0000111,"(228, 228) - 0","[(7, 159), (248, 255), (25, 150)] - 001","[(68, 160), (74, 86), (124, 1)] - 011",I
,0000111,"(68, 160) - 0","[(7, 159), (248, 255), (228, 228), (25, 150)] - 0001","[(74, 86), (124, 1)] - 11",I
,0000111,"(68, 160) - 0","[(7, 159), (248, 255), (228, 228)] - 000","[(25, 150), (74, 86), (124, 1)] - 111",I
,0000111,"(25, 150) - 1","[(7, 159), (248, 255), (228, 228), (68, 160)] - 0000","[(74, 86), (124, 1)] - 11",I
,0000111,"(74, 86) - 1","[(7, 159), (248, 255), (228, 228), (68, 160), (25, 150)] - 00001","[(124, 1)] - 1",I
,0000111,"(124, 1) - 1",[] - ,"[(7, 159), (248, 255), (228, 228), (68, 160), (25, 150), (74, 86)] - 000011",I
,0001011,"(7, 159) - 0",[] - ,"[(248, 255), (228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 001011",B
,0001011,"(248, 255) - 0",[] - ,"[(7, 159), (228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 001011",B
,0001011,"(248, 255) - 0","[(228, 228), (124, 1)] - 01","[(7, 159), (68, 160), (25, 150), (74, 86)] - 0101",B
,0001011,"(7, 159) - 0","[(248, 255)] - 0","[(228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 01011",I
,0001011,"(7, 159) - 0","[(248, 255), (228, 228), (68, 160), (25, 150), (74, 86)] - 00101","[(124, 1)] - 1",I
,0001011,"(7, 159) - 0","[(248, 255), (228, 228)] - 00","[(68, 160), (25, 150), (74, 86), (124, 1)] - 1011",I
,0001011,"(7, 159) - 0","[(248, 255), (228, 228), (68, 160), (25, 150)] - 0010","[(74, 86), (124, 1)] - 11",I
,0001011,"(7, 159) - 0","[(248, 255), (228, 228), (68, 160)] - 001","[(25, 150), (74, 86), (124, 1)] - 011",I
,0001011,"(248, 255) - 0","[(7, 159)] - 0","[(228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 01011",I
,0001011,"(248, 255) - 0","[(124, 1)] - 1","[(7, 159), (228, 228), (68, 160), (25, 150), (74, 86)] - 00101",I
,0001011,"(248, 255) - 0","[(7, 159), (25, 150)] - 00","[(228, 228), (68, 160), (74, 86), (124, 1)] - 0111",I
,0001011,"(248, 255) - 0","[(7, 159), (68, 160), (25, 150)] - 010","[(228, 228), (74, 86), (124, 1)] - 011",I
,0001011,"(228, 228) - 0","[(124, 1)] - 1","[(7, 159), (248, 255), (68, 160), (25, 150), (74, 86)] - 00101",I
,0001011,"(228, 228) - 0","[(7, 159), (248, 255)] - 00","[(68, 160), (25, 150), (74, 86), (124, 1)] - 1011",I
,0001011,"(228, 228) - 0","[(7, 159), (248, 255), (68, 160), (25, 150)] - 0010","[(74, 86), (124, 1)] - 11",I
,0001011,"(228, 228) - 0","[(7, 159), (248, 255), (25, 150)] - 000","[(68, 160), (74, 86), (124, 1)] - 111",I
,0001011,"(68, 160) - 1","[(7, 159), (248, 255), (228, 228), (25, 150)] - 0000","[(74, 86), (124, 1)] - 11",I
,0001011,"(68, 160) - 1","[(7, 159), (248, 255), (228, 228)] - 000","[(25, 150), (74, 86), (124, 1)] - 011",I
,0001011,"(25, 150) - 0","[(7, 159), (248, 255), (228, 228), (68, 160)] - 0001","[(74, 86), (124, 1)] - 11",I
,0001011,"(74, 86) - 1","[(7, 159), (248, 255), (228, 228), (68, 160), (25, 150)] - 00010","[(124, 1)] - 1",I
,0001011,"(124, 1) - 1",[] - ,"[(7, 159), (248, 255), (228, 228), (68, 160), (25, 150), (74, 86)] - 000101",I
,0001101,"(7, 159) - 0",[] - ,"[(248, 255), (228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 001101",B
,0001101,"(7, 159) - 0","[(248, 255), (228, 228), (68, 160), (25, 150)] - 0011","[(74, 86), (124, 1)] - 01",B
,0001101,"(248, 255) - 0",[] - ,"[(7, 159), (228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 001101",B
,0001101,"(248, 255) - 0","[(7, 159), (25, 150)] - 01","[(228, 228), (68, 160), (74, 86), (124, 1)] - 0101",B
,0001101,"(248, 255) - 0","[(228, 228), (124, 1)] - 01","[(7, 159), (68, 160), (25, 150), (74, 86)] - 0110",B
,0001101,"(228, 228) - 0","[(7, 159), (248, 255), (68, 160), (25, 150)] - 0011","[(74, 86), (124, 1)] - 01",B
,0001101,"(7, 159) - 0","[(248, 255)] - 0","[(228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 01101",I
,0001101,"(7, 159) - 0","[(248, 255), (228, 228), (68, 160), (25, 150), (74, 86)] - 00110","[(124, 1)] - 1",I
,0001101,"(7, 159) - 0","[(248, 255), (228, 228)] - 00","[(68, 160), (25, 150), (74, 86), (124, 1)] - 1101",I
,0001101,"(7, 159) - 0","[(248, 255), (228, 228), (68, 160)] - 001","[(25, 150), (74, 86), (124, 1)] - 101",I
,0001101,"(248, 255) - 0","[(7, 159)] - 0","[(228, 228), (68, 160), (25, 150), (74, 86), (124, 1)] - 01101",I
,0001101,"(248, 255) - 0","[(124, 1)] - 1","[(7, 159), (228, 228), (68, 160), (25, 150), (74, 86)] - 00110",I
