0,1,2,3,4,5
,0000111,"(23, 242) - 0",[] - ,"[(16, 14), (111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 000111",B
,0000111,"(23, 242) - 0","[(111, 172), (106, 150), (136, 96), (239, 129)] - 0011","[(16, 14), (115, 110)] - 01",B
,0000111,"(23, 242) - 0","[(111, 172), (239, 129)] - 01","[(16, 14), (106, 150), (115, 110), (136, 96)] - 0011",B
,0000111,"(16, 14) - 0","[(23, 242), (111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 000111",[] - ,I
,0000111,"(16, 14) - 0","[(111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 00111","[(23, 242)] - 0",I
,0000111,"(16, 14) - 0","[(23, 242), (111, 172), (106, 150), (115, 110), (136, 96)] - 00011","[(239, 129)] - 1",I
,0000111,"(16, 14) - 0","[(106, 150), (115, 110), (136, 96), (239, 129)] - 0111","[(23, 242), (111, 172)] - 00",I
,0000111,"(16, 14) - 0","[(136, 96), (239, 129)] - 11","[(23, 242), (111, 172), (106, 150), (115, 110)] - 0001",I
,0000111,"(16, 14) - 0","[(115, 110), (136, 96), (239, 129)] - 111","[(23, 242), (111, 172), (106, 150)] - 000",I
,0000111,"(23, 242) - 0","[(111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 00111","[(16, 14)] - 0",I
,0000111,"(23, 242) - 0","[(239, 129)] - 1","[(16, 14), (111, 172), (106, 150), (115, 110), (136, 96)] - 00011",I
,0000111,"(23, 242) - 0","[(111, 172), (106, 150), (239, 129)] - 001","[(16, 14), (115, 110), (136, 96)] - 011",I
,0000111,"(111, 172) - 0","[(239, 129)] - 1","[(16, 14), (23, 242), (106, 150), (115, 110), (136, 96)] - 00011",I
,0000111,"(111, 172) - 0","[(106, 150), (115, 110), (136, 96), (239, 129)] - 0111","[(16, 14), (23, 242)] - 00",I
,0000111,"(111, 172) - 0","[(136, 96), (239, 129)] - 11","[(16, 14), (23, 242), (106, 150), (115, 110)] - 0001",I
,0000111,"(111, 172) - 0","[(115, 110), (136, 96), (239, 129)] - 111","[(16, 14), (23, 242), (106, 150)] - 000",I
,0000111,"(106, 150) - 0","[(115, 110), (136, 96), (239, 129)] - 111","[(16, 14), (23, 242), (111, 172)] - 000",I
,0000111,"(115, 110) - 1","[(136, 96), (239, 129)] - 11","[(16, 14), (23, 242), (111, 172), (106, 150)] - 0000",I
,0000111,"(136, 96) - 1","[(239, 129)] - 1","[(16, 14), (23, 242), (111, 172), (106, 150), (115, 110)] - 00001",I
,0000111,"(239, 129) - 1",[] - ,"[(16, 14), (23, 242), (111, 172), (106, 150), (115, 110), (136, 96)] - 000011",I
,0001011,"(23, 242) - 0",[] - ,"[(16, 14), (111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 001011",B
,0001011,"(23, 242) - 0","[(111, 172), (239, 129)] - 01","[(16, 14), (106, 150), (115, 110), (136, 96)] - 0101",B
,0001011,"(16, 14) - 0","[(23, 242), (111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 001011",[] - ,I
,0001011,"(16, 14) - 0","[(111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 01011","[(23, 242)] - 0",I
,0001011,"(16, 14) - 0","[(23, 242), (111, 172), (106, 150), (115, 110), (136, 96)] - 00101","[(239, 129)] - 1",I
,0001011,"(16, 14) - 0","[(106, 150), (115, 110), (136, 96), (239, 129)] - 1011","[(23, 242), (111, 172)] - 00",I
,0001011,"(16, 14) - 0","[(136, 96), (239, 129)] - 11","[(23, 242), (111, 172), (106, 150), (115, 110)] - 0010",I
,0001011,"(16, 14) - 0","[(115, 110), (136, 96), (239, 129)] - 011","[(23, 242), (111, 172), (106, 150)] - 001",I
,0001011,"(23, 242) - 0","[(111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 01011","[(16, 14)] - 0",I
,0001011,"(23, 242) - 0","[(239, 129)] - 1","[(16, 14), (111, 172), (106, 150), (115, 110), (136, 96)] - 00101",I
,0001011,"(23, 242) - 0","[(111, 172), (106, 150), (136, 96), (239, 129)] - 0111","[(16, 14), (115, 110)] - 00",I
,0001011,"(23, 242) - 0","[(111, 172), (106, 150), (239, 129)] - 011","[(16, 14), (115, 110), (136, 96)] - 001",I
,0001011,"(111, 172) - 0","[(239, 129)] - 1","[(16, 14), (23, 242), (106, 150), (115, 110), (136, 96)] - 00101",I
,0001011,"(111, 172) - 0","[(106, 150), (115, 110), (136, 96), (239, 129)] - 1011","[(16, 14), (23, 242)] - 00",I
,0001011,"(111, 172) - 0","[(136, 96), (239, 129)] - 11","[(16, 14), (23, 242), (106, 150), (115, 110)] - 0010",I
,0001011,"(111, 172) - 0","[(115, 110), (136, 96), (239, 129)] - 011","[(16, 14), (23, 242), (106, 150)] - 001",I
,0001011,"(106, 150) - 1","[(115, 110), (136, 96), (239, 129)] - 011","[(16, 14), (23, 242), (111, 172)] - 000",I
,0001011,"(115, 110) - 0","[(136, 96), (239, 129)] - 11","[(16, 14), (23, 242), (111, 172), (106, 150)] - 0001",I
,0001011,"(136, 96) - 1","[(239, 129)] - 1","[(16, 14), (23, 242), (111, 172), (106, 150), (115, 110)] - 00010",I
,0001011,"(239, 129) - 1",[] - ,"[(16, 14), (23, 242), (111, 172), (106, 150), (115, 110), (136, 96)] - 000101",I
,0001101,"(16, 14) - 0","[(136, 96), (239, 129)] - 01","[(23, 242), (111, 172), (106, 150), (115, 110)] - 0011",B
,0001101,"(23, 242) - 0",[] - ,"[(16, 14), (111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 001101",B
,0001101,"(23, 242) - 0","[(111, 172), (106, 150), (136, 96), (239, 129)] - 0101","[(16, 14), (115, 110)] - 01",B
,0001101,"(23, 242) - 0","[(111, 172), (239, 129)] - 01","[(16, 14), (106, 150), (115, 110), (136, 96)] - 0110",B
,0001101,"(111, 172) - 0","[(136, 96), (239, 129)] - 01","[(16, 14), (23, 242), (106, 150), (115, 110)] - 0011",B
,0001101,"(16, 14) - 0","[(23, 242), (111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 001101",[] - ,I
,0001101,"(16, 14) - 0","[(111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 01101","[(23, 242)] - 0",I
,0001101,"(16, 14) - 0","[(23, 242), (111, 172), (106, 150), (115, 110), (136, 96)] - 00110","[(239, 129)] - 1",I
,0001101,"(16, 14) - 0","[(106, 150), (115, 110), (136, 96), (239, 129)] - 1101","[(23, 242), (111, 172)] - 00",I
,0001101,"(16, 14) - 0","[(115, 110), (136, 96), (239, 129)] - 101","[(23, 242), (111, 172), (106, 150)] - 001",I
,0001101,"(23, 242) - 0","[(111, 172), (106, 150), (115, 110), (136, 96), (239, 129)] - 01101","[(16, 14)] - 0",I
,0001101,"(23, 242) - 0","[(239, 129)] - 1","[(16, 14), (111, 172), (106, 150), (115, 110), (136, 96)] - 00110",I
,0001101,"(23, 242) - 0","[(111, 172), (106, 150), (239, 129)] - 011","[(16, 14), (115, 110), (136, 96)] - 010",I
,0001101,"(111, 172) - 0","[(239, 129)] - 1","[(16, 14), (23, 242), (106, 150), (115, 110), (136, 96)] - 00110",I
,0001101,"(111, 172) - 0","[(106, 150), (115, 110), (136, 96), (239, 129)] - 1101","[(16, 14), (23, 242)] - 00",I
,0001101,"(111, 172) - 0","[(115, 110), (136, 96), (239, 129)] - 101","[(16, 14), (23, 242), (106, 150)] - 001",I
,0001101,"(106, 150) - 1","[(115, 110), (136, 96), (239, 129)] - 101","[(16, 14), (23, 242), (111, 172)] - 000",I
,0001101,"(115, 110) - 1","[(136, 96), (239, 129)] - 01","[(16, 14), (23, 242), (111, 172), (106, 150)] - 0001",I
,0001101,"(136, 96) - 0","[(239, 129)] - 1","[(16, 14), (23, 242), (111, 172), (106, 150), (115, 110)] - 00011",I
,0001101,"(239, 129) - 1",[] - ,"[(16, 14), (23, 242), (111, 172), (106, 150), (115, 110), (136, 96)] - 000110",I
,0001110,"(16, 14) - 0","[(136, 96), (239, 129)] - 10","[(23, 242), (111, 172), (106, 150), (115, 110)] - 0011",B
