0,1,2,3,4,5
,0000111,"(176, 246) - 0",[] - ,"[(241, 90), (156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 000111",B
,0000111,"(241, 90) - 0",[] - ,"[(176, 246), (156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 000111",B
,0000111,"(241, 90) - 0","[(176, 246), (118, 147)] - 01","[(156, 66), (155, 107), (144, 129), (14, 10)] - 0011",B
,0000111,"(241, 90) - 0","[(176, 246), (155, 107), (144, 129), (118, 147)] - 0011","[(156, 66), (14, 10)] - 01",B
,0000111,"(176, 246) - 0","[(241, 90)] - 0","[(156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 00111",I
,0000111,"(176, 246) - 0","[(241, 90), (156, 66), (155, 107), (144, 129), (118, 147)] - 00011","[(14, 10)] - 1",I
,0000111,"(176, 246) - 0","[(241, 90), (156, 66)] - 00","[(155, 107), (144, 129), (118, 147), (14, 10)] - 0111",I
,0000111,"(176, 246) - 0","[(241, 90), (156, 66), (155, 107), (144, 129)] - 0001","[(118, 147), (14, 10)] - 11",I
,0000111,"(176, 246) - 0","[(241, 90), (156, 66), (155, 107)] - 000","[(144, 129), (118, 147), (14, 10)] - 111",I
,0000111,"(241, 90) - 0","[(176, 246)] - 0","[(156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 00111",I
,0000111,"(241, 90) - 0","[(176, 246), (156, 66), (155, 107), (144, 129), (118, 147)] - 00011","[(14, 10)] - 1",I
,0000111,"(241, 90) - 0","[(176, 246), (144, 129), (118, 147)] - 011","[(156, 66), (155, 107), (14, 10)] - 001",I
,0000111,"(156, 66) - 0","[(176, 246), (241, 90), (155, 107), (144, 129), (118, 147)] - 00011","[(14, 10)] - 1",I
,0000111,"(156, 66) - 0","[(176, 246), (241, 90)] - 00","[(155, 107), (144, 129), (118, 147), (14, 10)] - 0111",I
,0000111,"(156, 66) - 0","[(176, 246), (241, 90), (155, 107), (144, 129)] - 0001","[(118, 147), (14, 10)] - 11",I
,0000111,"(156, 66) - 0","[(176, 246), (241, 90), (155, 107)] - 000","[(144, 129), (118, 147), (14, 10)] - 111",I
,0000111,"(155, 107) - 0","[(176, 246), (241, 90), (156, 66)] - 000","[(144, 129), (118, 147), (14, 10)] - 111",I
,0000111,"(144, 129) - 1","[(176, 246), (241, 90), (156, 66), (155, 107)] - 0000","[(118, 147), (14, 10)] - 11",I
,0000111,"(118, 147) - 1","[(176, 246), (241, 90), (156, 66), (155, 107), (144, 129)] - 00001","[(14, 10)] - 1",I
,0000111,"(14, 10) - 1","[(176, 246), (241, 90), (156, 66), (155, 107), (144, 129), (118, 147)] - 000011",[] - ,I
,0001011,"(176, 246) - 0",[] - ,"[(241, 90), (156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 001011",B
,0001011,"(241, 90) - 0",[] - ,"[(176, 246), (156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 001011",B
,0001011,"(241, 90) - 0","[(176, 246), (118, 147)] - 01","[(156, 66), (155, 107), (144, 129), (14, 10)] - 0101",B
,0001011,"(241, 90) - 0","[(176, 246), (155, 107), (144, 129), (118, 147)] - 0101","[(156, 66), (14, 10)] - 01",B
,0001011,"(176, 246) - 0","[(241, 90)] - 0","[(156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 01011",I
,0001011,"(176, 246) - 0","[(241, 90), (156, 66), (155, 107), (144, 129), (118, 147)] - 00101","[(14, 10)] - 1",I
,0001011,"(176, 246) - 0","[(241, 90), (156, 66)] - 00","[(155, 107), (144, 129), (118, 147), (14, 10)] - 1011",I
,0001011,"(176, 246) - 0","[(241, 90), (156, 66), (155, 107), (144, 129)] - 0010","[(118, 147), (14, 10)] - 11",I
,0001011,"(176, 246) - 0","[(241, 90), (156, 66), (155, 107)] - 001","[(144, 129), (118, 147), (14, 10)] - 011",I
,0001011,"(241, 90) - 0","[(176, 246)] - 0","[(156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 01011",I
,0001011,"(241, 90) - 0","[(176, 246), (156, 66), (155, 107), (144, 129), (118, 147)] - 00101","[(14, 10)] - 1",I
,0001011,"(241, 90) - 0","[(176, 246), (144, 129), (118, 147)] - 001","[(156, 66), (155, 107), (14, 10)] - 011",I
,0001011,"(156, 66) - 0","[(176, 246), (241, 90), (155, 107), (144, 129), (118, 147)] - 00101","[(14, 10)] - 1",I
,0001011,"(156, 66) - 0","[(176, 246), (241, 90)] - 00","[(155, 107), (144, 129), (118, 147), (14, 10)] - 1011",I
,0001011,"(156, 66) - 0","[(176, 246), (241, 90), (155, 107), (144, 129)] - 0010","[(118, 147), (14, 10)] - 11",I
,0001011,"(156, 66) - 0","[(176, 246), (241, 90), (155, 107)] - 001","[(144, 129), (118, 147), (14, 10)] - 011",I
,0001011,"(155, 107) - 1","[(176, 246), (241, 90), (156, 66)] - 000","[(144, 129), (118, 147), (14, 10)] - 011",I
,0001011,"(144, 129) - 0","[(176, 246), (241, 90), (156, 66), (155, 107)] - 0001","[(118, 147), (14, 10)] - 11",I
,0001011,"(118, 147) - 1","[(176, 246), (241, 90), (156, 66), (155, 107), (144, 129)] - 00010","[(14, 10)] - 1",I
,0001011,"(14, 10) - 1","[(176, 246), (241, 90), (156, 66), (155, 107), (144, 129), (118, 147)] - 000101",[] - ,I
,0001101,"(176, 246) - 0",[] - ,"[(241, 90), (156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 001101",B
,0001101,"(176, 246) - 0","[(241, 90), (156, 66), (155, 107), (144, 129)] - 0011","[(118, 147), (14, 10)] - 01",B
,0001101,"(241, 90) - 0",[] - ,"[(176, 246), (156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 001101",B
,0001101,"(241, 90) - 0","[(176, 246), (155, 107), (144, 129), (118, 147)] - 0110","[(156, 66), (14, 10)] - 01",B
,0001101,"(156, 66) - 0","[(176, 246), (241, 90), (155, 107), (144, 129)] - 0011","[(118, 147), (14, 10)] - 01",B
,0001101,"(176, 246) - 0","[(241, 90)] - 0","[(156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 01101",I
,0001101,"(176, 246) - 0","[(241, 90), (156, 66), (155, 107), (144, 129), (118, 147)] - 00110","[(14, 10)] - 1",I
,0001101,"(176, 246) - 0","[(241, 90), (156, 66)] - 00","[(155, 107), (144, 129), (118, 147), (14, 10)] - 1101",I
,0001101,"(176, 246) - 0","[(241, 90), (156, 66), (155, 107)] - 001","[(144, 129), (118, 147), (14, 10)] - 101",I
,0001101,"(241, 90) - 0","[(176, 246)] - 0","[(156, 66), (155, 107), (144, 129), (118, 147), (14, 10)] - 01101",I
