0,1,2,3,4,5
,0000111,"(48, 8) - 0",[] - ,"[(25, 105), (91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 000111",B
,0000111,"(25, 105) - 0",[] - ,"[(48, 8), (91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 000111",B
,0000111,"(25, 105) - 0","[(91, 246), (98, 167), (141, 152), (230, 221)] - 0011","[(48, 8), (226, 64)] - 01",B
,0000111,"(91, 246) - 0",[] - ,"[(48, 8), (25, 105), (98, 167), (141, 152), (230, 221), (226, 64)] - 000111",B
,0000111,"(48, 8) - 0","[(91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 00111","[(25, 105)] - 0",I
,0000111,"(48, 8) - 0","[(226, 64)] - 1","[(25, 105), (91, 246), (98, 167), (141, 152), (230, 221)] - 00011",I
,0000111,"(48, 8) - 0","[(98, 167), (141, 152), (230, 221), (226, 64)] - 0111","[(25, 105), (91, 246)] - 00",I
,0000111,"(48, 8) - 0","[(230, 221), (226, 64)] - 11","[(25, 105), (91, 246), (98, 167), (141, 152)] - 0001",I
,0000111,"(48, 8) - 0","[(141, 152), (230, 221), (226, 64)] - 111","[(25, 105), (91, 246), (98, 167)] - 000",I
,0000111,"(25, 105) - 0","[(91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 00111","[(48, 8)] - 0",I
,0000111,"(25, 105) - 0","[(91, 246)] - 0","[(48, 8), (98, 167), (141, 152), (230, 221), (226, 64)] - 00111",I
,0000111,"(25, 105) - 0","[(91, 246), (98, 167)] - 00","[(48, 8), (141, 152), (230, 221), (226, 64)] - 0111",I
,0000111,"(25, 105) - 0","[(91, 246), (98, 167), (230, 221)] - 001","[(48, 8), (141, 152), (226, 64)] - 011",I
,0000111,"(91, 246) - 0","[(230, 221)] - 1","[(48, 8), (25, 105), (98, 167), (141, 152), (226, 64)] - 00011",I
,0000111,"(91, 246) - 0","[(98, 167), (141, 152), (230, 221), (226, 64)] - 0111","[(48, 8), (25, 105)] - 00",I
,0000111,"(91, 246) - 0","[(230, 221), (226, 64)] - 11","[(48, 8), (25, 105), (98, 167), (141, 152)] - 0001",I
,0000111,"(91, 246) - 0","[(141, 152), (230, 221), (226, 64)] - 111","[(48, 8), (25, 105), (98, 167)] - 000",I
,0000111,"(98, 167) - 0","[(141, 152), (230, 221), (226, 64)] - 111","[(48, 8), (25, 105), (91, 246)] - 000",I
,0000111,"(141, 152) - 1","[(230, 221), (226, 64)] - 11","[(48, 8), (25, 105), (91, 246), (98, 167)] - 0000",I
,0000111,"(230, 221) - 1",[] - ,"[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152), (226, 64)] - 000011",I
,0000111,"(230, 221) - 1","[(226, 64)] - 1","[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152)] - 00001",I
,0000111,"(226, 64) - 1",[] - ,"[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152), (230, 221)] - 000011",I
,0001011,"(48, 8) - 0",[] - ,"[(25, 105), (91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 001011",B
,0001011,"(25, 105) - 0",[] - ,"[(48, 8), (91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 001011",B
,0001011,"(25, 105) - 0","[(91, 246), (98, 167), (141, 152), (230, 221)] - 0101","[(48, 8), (226, 64)] - 01",B
,0001011,"(25, 105) - 0","[(91, 246), (98, 167)] - 01","[(48, 8), (141, 152), (230, 221), (226, 64)] - 0011",B
,0001011,"(91, 246) - 0",[] - ,"[(48, 8), (25, 105), (98, 167), (141, 152), (230, 221), (226, 64)] - 001011",B
,0001011,"(48, 8) - 0","[(91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 01011","[(25, 105)] - 0",I
,0001011,"(48, 8) - 0","[(226, 64)] - 1","[(25, 105), (91, 246), (98, 167), (141, 152), (230, 221)] - 00101",I
,0001011,"(48, 8) - 0","[(98, 167), (141, 152), (230, 221), (226, 64)] - 1011","[(25, 105), (91, 246)] - 00",I
,0001011,"(48, 8) - 0","[(230, 221), (226, 64)] - 11","[(25, 105), (91, 246), (98, 167), (141, 152)] - 0010",I
,0001011,"(48, 8) - 0","[(141, 152), (230, 221), (226, 64)] - 011","[(25, 105), (91, 246), (98, 167)] - 001",I
,0001011,"(25, 105) - 0","[(91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 01011","[(48, 8)] - 0",I
,0001011,"(25, 105) - 0","[(91, 246)] - 0","[(48, 8), (98, 167), (141, 152), (230, 221), (226, 64)] - 01011",I
,0001011,"(25, 105) - 0","[(91, 246), (98, 167), (230, 221)] - 011","[(48, 8), (141, 152), (226, 64)] - 001",I
,0001011,"(91, 246) - 0","[(230, 221)] - 1","[(48, 8), (25, 105), (98, 167), (141, 152), (226, 64)] - 00101",I
,0001011,"(91, 246) - 0","[(98, 167), (141, 152), (230, 221), (226, 64)] - 1011","[(48, 8), (25, 105)] - 00",I
,0001011,"(91, 246) - 0","[(230, 221), (226, 64)] - 11","[(48, 8), (25, 105), (98, 167), (141, 152)] - 0010",I
,0001011,"(91, 246) - 0","[(141, 152), (230, 221), (226, 64)] - 011","[(48, 8), (25, 105), (98, 167)] - 001",I
,0001011,"(98, 167) - 1","[(141, 152), (230, 221), (226, 64)] - 011","[(48, 8), (25, 105), (91, 246)] - 000",I
,0001011,"(141, 152) - 0","[(230, 221), (226, 64)] - 11","[(48, 8), (25, 105), (91, 246), (98, 167)] - 0001",I
,0001011,"(230, 221) - 1",[] - ,"[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152), (226, 64)] - 000101",I
,0001011,"(230, 221) - 1","[(226, 64)] - 1","[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152)] - 00010",I
,0001011,"(226, 64) - 1",[] - ,"[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152), (230, 221)] - 000101",I
,0001101,"(48, 8) - 0",[] - ,"[(25, 105), (91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 001101",B
,0001101,"(48, 8) - 0","[(230, 221), (226, 64)] - 01","[(25, 105), (91, 246), (98, 167), (141, 152)] - 0011",B
,0001101,"(25, 105) - 0",[] - ,"[(48, 8), (91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 001101",B
,0001101,"(25, 105) - 0","[(91, 246), (98, 167), (141, 152), (230, 221)] - 0110","[(48, 8), (226, 64)] - 01",B
,0001101,"(25, 105) - 0","[(91, 246), (98, 167)] - 01","[(48, 8), (141, 152), (230, 221), (226, 64)] - 0101",B
,0001101,"(91, 246) - 0",[] - ,"[(48, 8), (25, 105), (98, 167), (141, 152), (230, 221), (226, 64)] - 001101",B
,0001101,"(91, 246) - 0","[(230, 221), (226, 64)] - 01","[(48, 8), (25, 105), (98, 167), (141, 152)] - 0011",B
,0001101,"(230, 221) - 0",[] - ,"[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152), (226, 64)] - 000111",B
,0001101,"(48, 8) - 0","[(91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 01101","[(25, 105)] - 0",I
,0001101,"(48, 8) - 0","[(226, 64)] - 1","[(25, 105), (91, 246), (98, 167), (141, 152), (230, 221)] - 00110",I
,0001101,"(48, 8) - 0","[(98, 167), (141, 152), (230, 221), (226, 64)] - 1101","[(25, 105), (91, 246)] - 00",I
,0001101,"(48, 8) - 0","[(141, 152), (230, 221), (226, 64)] - 101","[(25, 105), (91, 246), (98, 167)] - 001",I
,0001101,"(25, 105) - 0","[(91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 01101","[(48, 8)] - 0",I
,0001101,"(25, 105) - 0","[(91, 246)] - 0","[(48, 8), (98, 167), (141, 152), (230, 221), (226, 64)] - 01101",I
,0001101,"(25, 105) - 0","[(91, 246), (98, 167), (230, 221)] - 010","[(48, 8), (141, 152), (226, 64)] - 011",I
,0001101,"(91, 246) - 0","[(230, 221)] - 0","[(48, 8), (25, 105), (98, 167), (141, 152), (226, 64)] - 00111",I
,0001101,"(91, 246) - 0","[(98, 167), (141, 152), (230, 221), (226, 64)] - 1101","[(48, 8), (25, 105)] - 00",I
,0001101,"(91, 246) - 0","[(141, 152), (230, 221), (226, 64)] - 101","[(48, 8), (25, 105), (98, 167)] - 001",I
,0001101,"(98, 167) - 1","[(141, 152), (230, 221), (226, 64)] - 101","[(48, 8), (25, 105), (91, 246)] - 000",I
,0001101,"(141, 152) - 1","[(230, 221), (226, 64)] - 01","[(48, 8), (25, 105), (91, 246), (98, 167)] - 0001",I
,0001101,"(230, 221) - 0","[(226, 64)] - 1","[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152)] - 00011",I
,0001101,"(226, 64) - 1",[] - ,"[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152), (230, 221)] - 000110",I
,0001110,"(48, 8) - 0",[] - ,"[(25, 105), (91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 001110",B
,0001110,"(48, 8) - 0","[(230, 221), (226, 64)] - 10","[(25, 105), (91, 246), (98, 167), (141, 152)] - 0011",B
,0001110,"(25, 105) - 0",[] - ,"[(48, 8), (91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 001110",B
,0001110,"(25, 105) - 0","[(91, 246), (98, 167)] - 01","[(48, 8), (141, 152), (230, 221), (226, 64)] - 0110",B
,0001110,"(91, 246) - 0",[] - ,"[(48, 8), (25, 105), (98, 167), (141, 152), (230, 221), (226, 64)] - 001110",B
,0001110,"(91, 246) - 0","[(230, 221), (226, 64)] - 10","[(48, 8), (25, 105), (98, 167), (141, 152)] - 0011",B
,0001110,"(230, 221) - 1","[(226, 64)] - 0","[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152)] - 00011",B
,0001110,"(226, 64) - 0",[] - ,"[(48, 8), (25, 105), (91, 246), (98, 167), (141, 152), (230, 221)] - 000111",B
,0001110,"(48, 8) - 0","[(91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 01110","[(25, 105)] - 0",I
,0001110,"(48, 8) - 0","[(226, 64)] - 0","[(25, 105), (91, 246), (98, 167), (141, 152), (230, 221)] - 00111",I
,0001110,"(48, 8) - 0","[(98, 167), (141, 152), (230, 221), (226, 64)] - 1110","[(25, 105), (91, 246)] - 00",I
,0001110,"(48, 8) - 0","[(141, 152), (230, 221), (226, 64)] - 110","[(25, 105), (91, 246), (98, 167)] - 001",I
,0001110,"(25, 105) - 0","[(91, 246), (98, 167), (141, 152), (230, 221), (226, 64)] - 01110","[(48, 8)] - 0",I
,0001110,"(25, 105) - 0","[(91, 246)] - 0","[(48, 8), (98, 167), (141, 152), (230, 221), (226, 64)] - 01110",I
,0001110,"(25, 105) - 0","[(91, 246), (98, 167), (141, 152), (230, 221)] - 0111","[(48, 8), (226, 64)] - 00",I
