0,1,2,3,4,5
,0000111,"(239, 44) - 0",[] - ,"[(223, 19), (12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 000111",B
,0000111,"(223, 19) - 0",[] - ,"[(239, 44), (12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 000111",B
,0000111,"(223, 19) - 0","[(239, 44), (225, 236)] - 01","[(12, 151), (99, 144), (100, 170), (206, 96)] - 0011",B
,0000111,"(12, 151) - 0",[] - ,"[(239, 44), (223, 19), (99, 144), (100, 170), (206, 96), (225, 236)] - 000111",B
,0000111,"(239, 44) - 0","[(223, 19)] - 0","[(12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 00111",I
,0000111,"(239, 44) - 0","[(225, 236)] - 1","[(223, 19), (12, 151), (99, 144), (100, 170), (206, 96)] - 00011",I
,0000111,"(239, 44) - 0","[(99, 144), (100, 170), (206, 96), (225, 236)] - 0111","[(223, 19), (12, 151)] - 00",I
,0000111,"(239, 44) - 0","[(206, 96), (225, 236)] - 11","[(223, 19), (12, 151), (99, 144), (100, 170)] - 0001",I
,0000111,"(239, 44) - 0","[(100, 170), (206, 96), (225, 236)] - 111","[(223, 19), (12, 151), (99, 144)] - 000",I
,0000111,"(223, 19) - 0","[(239, 44)] - 0","[(12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 00111",I
,0000111,"(223, 19) - 0","[(239, 44), (99, 144), (100, 170), (206, 96), (225, 236)] - 00111","[(12, 151)] - 0",I
,0000111,"(223, 19) - 0","[(239, 44), (100, 170), (206, 96), (225, 236)] - 0111","[(12, 151), (99, 144)] - 00",I
,0000111,"(223, 19) - 0","[(239, 44), (206, 96), (225, 236)] - 011","[(12, 151), (99, 144), (100, 170)] - 001",I
,0000111,"(12, 151) - 0","[(225, 236)] - 1","[(239, 44), (223, 19), (99, 144), (100, 170), (206, 96)] - 00011",I
,0000111,"(12, 151) - 0","[(99, 144), (100, 170), (206, 96), (225, 236)] - 0111","[(239, 44), (223, 19)] - 00",I
,0000111,"(12, 151) - 0","[(100, 170), (225, 236)] - 11","[(239, 44), (223, 19), (99, 144), (206, 96)] - 0001",I
,0000111,"(12, 151) - 0","[(99, 144), (100, 170), (225, 236)] - 011","[(239, 44), (223, 19), (206, 96)] - 001",I
,0000111,"(99, 144) - 0","[(100, 170), (225, 236)] - 11","[(239, 44), (223, 19), (12, 151), (206, 96)] - 0001",I
,0000111,"(99, 144) - 0","[(100, 170), (206, 96), (225, 236)] - 111","[(239, 44), (223, 19), (12, 151)] - 000",I
,0000111,"(100, 170) - 1","[(225, 236)] - 1","[(239, 44), (223, 19), (12, 151), (99, 144), (206, 96)] - 00001",I
,0000111,"(100, 170) - 1","[(206, 96), (225, 236)] - 11","[(239, 44), (223, 19), (12, 151), (99, 144)] - 0000",I
,0000111,"(206, 96) - 1","[(225, 236)] - 1","[(239, 44), (223, 19), (12, 151), (99, 144), (100, 170)] - 00001",I
,0000111,"(225, 236) - 1",[] - ,"[(239, 44), (223, 19), (12, 151), (99, 144), (100, 170), (206, 96)] - 000011",I
,0001011,"(239, 44) - 0",[] - ,"[(223, 19), (12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 001011",B
,0001011,"(223, 19) - 0",[] - ,"[(239, 44), (12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 001011",B
,0001011,"(223, 19) - 0","[(239, 44), (225, 236)] - 01","[(12, 151), (99, 144), (100, 170), (206, 96)] - 0101",B
,0001011,"(223, 19) - 0","[(239, 44), (100, 170), (206, 96), (225, 236)] - 0011","[(12, 151), (99, 144)] - 01",B
,0001011,"(12, 151) - 0",[] - ,"[(239, 44), (223, 19), (99, 144), (100, 170), (206, 96), (225, 236)] - 001011",B
,0001011,"(12, 151) - 0","[(100, 170), (225, 236)] - 01","[(239, 44), (223, 19), (99, 144), (206, 96)] - 0011",B
,0001011,"(239, 44) - 0","[(223, 19)] - 0","[(12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 01011",I
,0001011,"(239, 44) - 0","[(225, 236)] - 1","[(223, 19), (12, 151), (99, 144), (100, 170), (206, 96)] - 00101",I
,0001011,"(239, 44) - 0","[(99, 144), (100, 170), (206, 96), (225, 236)] - 1011","[(223, 19), (12, 151)] - 00",I
,0001011,"(239, 44) - 0","[(206, 96), (225, 236)] - 11","[(223, 19), (12, 151), (99, 144), (100, 170)] - 0010",I
,0001011,"(239, 44) - 0","[(100, 170), (206, 96), (225, 236)] - 011","[(223, 19), (12, 151), (99, 144)] - 001",I
,0001011,"(223, 19) - 0","[(239, 44)] - 0","[(12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 01011",I
,0001011,"(223, 19) - 0","[(239, 44), (99, 144), (100, 170), (206, 96), (225, 236)] - 01011","[(12, 151)] - 0",I
,0001011,"(223, 19) - 0","[(239, 44), (206, 96), (225, 236)] - 011","[(12, 151), (99, 144), (100, 170)] - 010",I
,0001011,"(12, 151) - 0","[(225, 236)] - 1","[(239, 44), (223, 19), (99, 144), (100, 170), (206, 96)] - 00101",I
,0001011,"(12, 151) - 0","[(99, 144), (100, 170), (206, 96), (225, 236)] - 1011","[(239, 44), (223, 19)] - 00",I
,0001011,"(12, 151) - 0","[(99, 144), (100, 170), (225, 236)] - 101","[(239, 44), (223, 19), (206, 96)] - 001",I
,0001011,"(99, 144) - 1","[(100, 170), (225, 236)] - 01","[(239, 44), (223, 19), (12, 151), (206, 96)] - 0001",I
,0001011,"(99, 144) - 1","[(100, 170), (206, 96), (225, 236)] - 011","[(239, 44), (223, 19), (12, 151)] - 000",I
,0001011,"(100, 170) - 0","[(225, 236)] - 1","[(239, 44), (223, 19), (12, 151), (99, 144), (206, 96)] - 00011",I
,0001011,"(100, 170) - 0","[(206, 96), (225, 236)] - 11","[(239, 44), (223, 19), (12, 151), (99, 144)] - 0001",I
,0001011,"(206, 96) - 1","[(225, 236)] - 1","[(239, 44), (223, 19), (12, 151), (99, 144), (100, 170)] - 00010",I
,0001011,"(225, 236) - 1",[] - ,"[(239, 44), (223, 19), (12, 151), (99, 144), (100, 170), (206, 96)] - 000101",I
,0001101,"(239, 44) - 0",[] - ,"[(223, 19), (12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 001101",B
,0001101,"(239, 44) - 0","[(206, 96), (225, 236)] - 01","[(223, 19), (12, 151), (99, 144), (100, 170)] - 0011",B
,0001101,"(223, 19) - 0",[] - ,"[(239, 44), (12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 001101",B
,0001101,"(223, 19) - 0","[(239, 44), (225, 236)] - 01","[(12, 151), (99, 144), (100, 170), (206, 96)] - 0110",B
,0001101,"(223, 19) - 0","[(239, 44), (100, 170), (206, 96), (225, 236)] - 0101","[(12, 151), (99, 144)] - 01",B
,0001101,"(12, 151) - 0",[] - ,"[(239, 44), (223, 19), (99, 144), (100, 170), (206, 96), (225, 236)] - 001101",B
,0001101,"(239, 44) - 0","[(223, 19)] - 0","[(12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 01101",I
,0001101,"(239, 44) - 0","[(225, 236)] - 1","[(223, 19), (12, 151), (99, 144), (100, 170), (206, 96)] - 00110",I
,0001101,"(239, 44) - 0","[(99, 144), (100, 170), (206, 96), (225, 236)] - 1101","[(223, 19), (12, 151)] - 00",I
,0001101,"(239, 44) - 0","[(100, 170), (206, 96), (225, 236)] - 101","[(223, 19), (12, 151), (99, 144)] - 001",I
,0001101,"(223, 19) - 0","[(239, 44)] - 0","[(12, 151), (99, 144), (100, 170), (206, 96), (225, 236)] - 01101",I
,0001101,"(223, 19) - 0","[(239, 44), (99, 144), (100, 170), (206, 96), (225, 236)] - 01101","[(12, 151)] - 0",I
,0001101,"(223, 19) - 0","[(239, 44), (206, 96), (225, 236)] - 001","[(12, 151), (99, 144), (100, 170)] - 011",I
,0001101,"(12, 151) - 0","[(225, 236)] - 1","[(239, 44), (223, 19), (99, 144), (100, 170), (206, 96)] - 00110",I
,0001101,"(12, 151) - 0","[(99, 144), (100, 170), (206, 96), (225, 236)] - 1101","[(239, 44), (223, 19)] - 00",I
,0001101,"(12, 151) - 0","[(100, 170), (225, 236)] - 11","[(239, 44), (223, 19), (99, 144), (206, 96)] - 0010",I
,0001101,"(12, 151) - 0","[(99, 144), (100, 170), (225, 236)] - 111","[(239, 44), (223, 19), (206, 96)] - 000",I
,0001101,"(99, 144) - 1","[(100, 170), (225, 236)] - 11","[(239, 44), (223, 19), (12, 151), (206, 96)] - 0000",I
,0001101,"(99, 144) - 1","[(100, 170), (206, 96), (225, 236)] - 101","[(239, 44), (223, 19), (12, 151)] - 000",I
