0,1,2,3,4,5
,0000111,"(198, 224) - 0",[] - ,"[(146, 8), (100, 26), (57, 17), (158, 221), (129, 228), (96, 248)] - 000111",B
,0000111,"(146, 8) - 0",[] - ,"[(198, 224), (100, 26), (57, 17), (158, 221), (129, 228), (96, 248)] - 000111",B
,0000111,"(146, 8) - 0","[(198, 224), (158, 221)] - 01","[(100, 26), (57, 17), (129, 228), (96, 248)] - 0011",B
,0000111,"(100, 26) - 0","[(198, 224), (146, 8), (158, 221), (129, 228)] - 0011","[(57, 17), (96, 248)] - 01",B
,0000111,"(198, 224) - 0","[(146, 8)] - 0","[(100, 26), (57, 17), (158, 221), (129, 228), (96, 248)] - 00111",I
,0000111,"(198, 224) - 0","[(96, 248)] - 1","[(146, 8), (100, 26), (57, 17), (158, 221), (129, 228)] - 00011",I
,0000111,"(198, 224) - 0","[(146, 8), (100, 26)] - 00","[(57, 17), (158, 221), (129, 228), (96, 248)] - 0111",I
,0000111,"(198, 224) - 0","[(129, 228), (96, 248)] - 11","[(146, 8), (100, 26), (57, 17), (158, 221)] - 0001",I
,0000111,"(198, 224) - 0","[(146, 8), (100, 26), (57, 17)] - 000","[(158, 221), (129, 228), (96, 248)] - 111",I
,0000111,"(146, 8) - 0","[(198, 224)] - 0","[(100, 26), (57, 17), (158, 221), (129, 228), (96, 248)] - 00111",I
,0000111,"(146, 8) - 0","[(198, 224), (100, 26), (158, 221), (129, 228), (96, 248)] - 00111","[(57, 17)] - 0",I
,0000111,"(146, 8) - 0","[(198, 224), (158, 221), (129, 228), (96, 248)] - 0111","[(100, 26), (57, 17)] - 00",I
,0000111,"(146, 8) - 0","[(198, 224), (158, 221), (129, 228)] - 011","[(100, 26), (57, 17), (96, 248)] - 001",I
,0000111,"(100, 26) - 0","[(198, 224), (146, 8), (158, 221), (129, 228), (96, 248)] - 00111","[(57, 17)] - 0",I
,0000111,"(100, 26) - 0","[(198, 224), (146, 8)] - 00","[(57, 17), (158, 221), (129, 228), (96, 248)] - 0111",I
,0000111,"(100, 26) - 0","[(198, 224), (146, 8), (158, 221)] - 001","[(57, 17), (129, 228), (96, 248)] - 011",I
,0000111,"(57, 17) - 0","[(198, 224), (146, 8), (100, 26), (158, 221), (129, 228), (96, 248)] - 000111",[] - ,I
,0000111,"(57, 17) - 0","[(198, 224), (146, 8), (100, 26), (158, 221), (129, 228)] - 00011","[(96, 248)] - 1",I
,0000111,"(57, 17) - 0","[(198, 224), (146, 8), (100, 26), (158, 221)] - 0001","[(129, 228), (96, 248)] - 11",I
,0000111,"(57, 17) - 0","[(198, 224), (146, 8), (100, 26)] - 000","[(158, 221), (129, 228), (96, 248)] - 111",I
,0000111,"(158, 221) - 1","[(129, 228), (96, 248)] - 11","[(198, 224), (146, 8), (100, 26), (57, 17)] - 0000",I
,0000111,"(129, 228) - 1","[(96, 248)] - 1","[(198, 224), (146, 8), (100, 26), (57, 17), (158, 221)] - 00001",I
,0000111,"(96, 248) - 1",[] - ,"[(198, 224), (146, 8), (100, 26), (57, 17), (158, 221), (129, 228)] - 000011",I
,0001011,"(198, 224) - 0",[] - ,"[(146, 8), (100, 26), (57, 17), (158, 221), (129, 228), (96, 248)] - 001011",B
,0001011,"(146, 8) - 0",[] - ,"[(198, 224), (100, 26), (57, 17), (158, 221), (129, 228), (96, 248)] - 001011",B
,0001011,"(146, 8) - 0","[(198, 224), (158, 221), (129, 228), (96, 248)] - 0011","[(100, 26), (57, 17)] - 01",B
,0001011,"(198, 224) - 0","[(146, 8)] - 0","[(100, 26), (57, 17), (158, 221), (129, 228), (96, 248)] - 01011",I
,0001011,"(198, 224) - 0","[(96, 248)] - 1","[(146, 8), (100, 26), (57, 17), (158, 221), (129, 228)] - 00101",I
,0001011,"(198, 224) - 0","[(146, 8), (100, 26)] - 00","[(57, 17), (158, 221), (129, 228), (96, 248)] - 1011",I
,0001011,"(198, 224) - 0","[(129, 228), (96, 248)] - 11","[(146, 8), (100, 26), (57, 17), (158, 221)] - 0010",I
,0001011,"(198, 224) - 0","[(146, 8), (100, 26), (57, 17)] - 001","[(158, 221), (129, 228), (96, 248)] - 011",I
,0001011,"(146, 8) - 0","[(198, 224)] - 0","[(100, 26), (57, 17), (158, 221), (129, 228), (96, 248)] - 01011",I
,0001011,"(146, 8) - 0","[(198, 224), (100, 26), (158, 221), (129, 228), (96, 248)] - 00011","[(57, 17)] - 1",I
,0001011,"(146, 8) - 0","[(198, 224), (158, 221)] - 00","[(100, 26), (57, 17), (129, 228), (96, 248)] - 0111",I
,0001011,"(146, 8) - 0","[(198, 224), (158, 221), (129, 228)] - 001","[(100, 26), (57, 17), (96, 248)] - 011",I
,0001011,"(100, 26) - 0","[(198, 224), (146, 8), (158, 221), (129, 228), (96, 248)] - 00011","[(57, 17)] - 1",I
,0001011,"(100, 26) - 0","[(198, 224), (146, 8)] - 00","[(57, 17), (158, 221), (129, 228), (96, 248)] - 1011",I
,0001011,"(100, 26) - 0","[(198, 224), (146, 8), (158, 221), (129, 228)] - 0001","[(57, 17), (96, 248)] - 11",I
,0001011,"(100, 26) - 0","[(198, 224), (146, 8), (158, 221)] - 000","[(57, 17), (129, 228), (96, 248)] - 111",I
,0001011,"(57, 17) - 1","[(198, 224), (146, 8), (100, 26), (158, 221), (129, 228), (96, 248)] - 000011",[] - ,I
,0001011,"(57, 17) - 1","[(198, 224), (146, 8), (100, 26), (158, 221), (129, 228)] - 00001","[(96, 248)] - 1",I
,0001011,"(57, 17) - 1","[(198, 224), (146, 8), (100, 26), (158, 221)] - 0000","[(129, 228), (96, 248)] - 11",I
,0001011,"(57, 17) - 1","[(198, 224), (146, 8), (100, 26)] - 000","[(158, 221), (129, 228), (96, 248)] - 011",I
,0001011,"(158, 221) - 0","[(129, 228), (96, 248)] - 11","[(198, 224), (146, 8), (100, 26), (57, 17)] - 0001",I
,0001011,"(129, 228) - 1","[(96, 248)] - 1","[(198, 224), (146, 8), (100, 26), (57, 17), (158, 221)] - 00010",I
,0001011,"(96, 248) - 1",[] - ,"[(198, 224), (146, 8), (100, 26), (57, 17), (158, 221), (129, 228)] - 000101",I
,0001101,"(198, 224) - 0",[] - ,"[(146, 8), (100, 26), (57, 17), (158, 221), (129, 228), (96, 248)] - 001101",B
,0001101,"(198, 224) - 0","[(129, 228), (96, 248)] - 01","[(146, 8), (100, 26), (57, 17), (158, 221)] - 0011",B
