0,1,2,3,4,5
,0000111,"(222, 110) - 0",[] - ,"[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 000111",B
,0000111,"(209, 78) - 0",[] - ,"[(222, 110), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 000111",B
,0000111,"(209, 78) - 0","[(222, 110), (184, 145)] - 01","[(33, 51), (87, 75), (94, 121), (146, 205)] - 0011",B
,0000111,"(33, 51) - 0",[] - ,"[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145), (146, 205)] - 000111",B
,0000111,"(222, 110) - 0","[(209, 78)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 00111",I
,0000111,"(222, 110) - 0","[(146, 205)] - 1","[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 00011",I
,0000111,"(222, 110) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 0111","[(209, 78), (33, 51)] - 00",I
,0000111,"(222, 110) - 0","[(184, 145), (146, 205)] - 11","[(209, 78), (33, 51), (87, 75), (94, 121)] - 0001",I
,0000111,"(222, 110) - 0","[(94, 121), (184, 145), (146, 205)] - 111","[(209, 78), (33, 51), (87, 75)] - 000",I
,0000111,"(209, 78) - 0","[(222, 110)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 00111",I
,0000111,"(209, 78) - 0","[(222, 110), (87, 75), (94, 121), (184, 145), (146, 205)] - 00111","[(33, 51)] - 0",I
,0000111,"(209, 78) - 0","[(222, 110), (94, 121), (184, 145), (146, 205)] - 0111","[(33, 51), (87, 75)] - 00",I
,0000111,"(209, 78) - 0","[(222, 110), (184, 145), (146, 205)] - 011","[(33, 51), (87, 75), (94, 121)] - 001",I
,0000111,"(33, 51) - 0","[(146, 205)] - 1","[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145)] - 00011",I
,0000111,"(33, 51) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 0111","[(222, 110), (209, 78)] - 00",I
,0000111,"(33, 51) - 0","[(94, 121), (146, 205)] - 11","[(222, 110), (209, 78), (87, 75), (184, 145)] - 0001",I
,0000111,"(33, 51) - 0","[(94, 121), (184, 145), (146, 205)] - 111","[(222, 110), (209, 78), (87, 75)] - 000",I
,0000111,"(87, 75) - 0","[(94, 121), (184, 145), (146, 205)] - 111","[(222, 110), (209, 78), (33, 51)] - 000",I
,0000111,"(94, 121) - 1","[(146, 205)] - 1","[(222, 110), (209, 78), (33, 51), (87, 75), (184, 145)] - 00001",I
,0000111,"(94, 121) - 1","[(184, 145), (146, 205)] - 11","[(222, 110), (209, 78), (33, 51), (87, 75)] - 0000",I
,0000111,"(184, 145) - 1","[(146, 205)] - 1","[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121)] - 00001",I
,0000111,"(146, 205) - 1",[] - ,"[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 000011",I
,0001011,"(222, 110) - 0",[] - ,"[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 001011",B
,0001011,"(209, 78) - 0",[] - ,"[(222, 110), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 001011",B
,0001011,"(209, 78) - 0","[(222, 110), (184, 145)] - 01","[(33, 51), (87, 75), (94, 121), (146, 205)] - 0101",B
,0001011,"(209, 78) - 0","[(222, 110), (94, 121), (184, 145), (146, 205)] - 0011","[(33, 51), (87, 75)] - 01",B
,0001011,"(33, 51) - 0",[] - ,"[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145), (146, 205)] - 001011",B
,0001011,"(33, 51) - 0","[(94, 121), (146, 205)] - 01","[(222, 110), (209, 78), (87, 75), (184, 145)] - 0011",B
,0001011,"(222, 110) - 0","[(209, 78)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 01011",I
,0001011,"(222, 110) - 0","[(146, 205)] - 1","[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 00101",I
,0001011,"(222, 110) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 1011","[(209, 78), (33, 51)] - 00",I
,0001011,"(222, 110) - 0","[(184, 145), (146, 205)] - 11","[(209, 78), (33, 51), (87, 75), (94, 121)] - 0010",I
,0001011,"(222, 110) - 0","[(94, 121), (184, 145), (146, 205)] - 011","[(209, 78), (33, 51), (87, 75)] - 001",I
,0001011,"(209, 78) - 0","[(222, 110)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 01011",I
,0001011,"(209, 78) - 0","[(222, 110), (87, 75), (94, 121), (184, 145), (146, 205)] - 01011","[(33, 51)] - 0",I
,0001011,"(209, 78) - 0","[(222, 110), (184, 145), (146, 205)] - 011","[(33, 51), (87, 75), (94, 121)] - 010",I
,0001011,"(33, 51) - 0","[(146, 205)] - 1","[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145)] - 00101",I
,0001011,"(33, 51) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 1011","[(222, 110), (209, 78)] - 00",I
,0001011,"(33, 51) - 0","[(94, 121), (184, 145), (146, 205)] - 011","[(222, 110), (209, 78), (87, 75)] - 001",I
,0001011,"(87, 75) - 1","[(94, 121), (184, 145), (146, 205)] - 011","[(222, 110), (209, 78), (33, 51)] - 000",I
,0001011,"(94, 121) - 0","[(146, 205)] - 1","[(222, 110), (209, 78), (33, 51), (87, 75), (184, 145)] - 00011",I
,0001011,"(94, 121) - 0","[(184, 145), (146, 205)] - 11","[(222, 110), (209, 78), (33, 51), (87, 75)] - 0001",I
,0001011,"(184, 145) - 1","[(146, 205)] - 1","[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121)] - 00010",I
,0001011,"(146, 205) - 1",[] - ,"[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 000101",I
,0001101,"(222, 110) - 0",[] - ,"[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 001101",B
,0001101,"(222, 110) - 0","[(184, 145), (146, 205)] - 01","[(209, 78), (33, 51), (87, 75), (94, 121)] - 0011",B
,0001101,"(209, 78) - 0",[] - ,"[(222, 110), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 001101",B
,0001101,"(209, 78) - 0","[(222, 110), (94, 121), (184, 145), (146, 205)] - 0101","[(33, 51), (87, 75)] - 01",B
,0001101,"(33, 51) - 0",[] - ,"[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145), (146, 205)] - 001101",B
,0001101,"(222, 110) - 0","[(209, 78)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 01101",I
,0001101,"(222, 110) - 0","[(146, 205)] - 1","[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 00110",I
,0001101,"(222, 110) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 1101","[(209, 78), (33, 51)] - 00",I
,0001101,"(222, 110) - 0","[(94, 121), (184, 145), (146, 205)] - 101","[(209, 78), (33, 51), (87, 75)] - 001",I
,0001101,"(209, 78) - 0","[(222, 110)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 01101",I
,0001101,"(209, 78) - 0","[(222, 110), (87, 75), (94, 121), (184, 145), (146, 205)] - 01101","[(33, 51)] - 0",I
,0001101,"(209, 78) - 0","[(222, 110), (184, 145)] - 00","[(33, 51), (87, 75), (94, 121), (146, 205)] - 0111",I
,0001101,"(209, 78) - 0","[(222, 110), (184, 145), (146, 205)] - 001","[(33, 51), (87, 75), (94, 121)] - 011",I
,0001101,"(33, 51) - 0","[(146, 205)] - 1","[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145)] - 00110",I
,0001101,"(33, 51) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 1101","[(222, 110), (209, 78)] - 00",I
,0001101,"(33, 51) - 0","[(94, 121), (146, 205)] - 11","[(222, 110), (209, 78), (87, 75), (184, 145)] - 0010",I
,0001101,"(33, 51) - 0","[(94, 121), (184, 145), (146, 205)] - 101","[(222, 110), (209, 78), (87, 75)] - 001",I
,0001101,"(87, 75) - 1","[(94, 121), (184, 145), (146, 205)] - 101","[(222, 110), (209, 78), (33, 51)] - 000",I
,0001101,"(94, 121) - 1","[(146, 205)] - 1","[(222, 110), (209, 78), (33, 51), (87, 75), (184, 145)] - 00010",I
,0001101,"(94, 121) - 1","[(184, 145), (146, 205)] - 01","[(222, 110), (209, 78), (33, 51), (87, 75)] - 0001",I
,0001101,"(184, 145) - 0","[(146, 205)] - 1","[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121)] - 00011",I
,0001101,"(146, 205) - 1",[] - ,"[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 000110",I
,0001110,"(222, 110) - 0",[] - ,"[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 001110",B
,0001110,"(222, 110) - 0","[(184, 145), (146, 205)] - 10","[(209, 78), (33, 51), (87, 75), (94, 121)] - 0011",B
,0001110,"(209, 78) - 0",[] - ,"[(222, 110), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 001110",B
,0001110,"(209, 78) - 0","[(222, 110), (184, 145)] - 01","[(33, 51), (87, 75), (94, 121), (146, 205)] - 0110",B
,0001110,"(209, 78) - 0","[(222, 110), (94, 121), (184, 145), (146, 205)] - 0110","[(33, 51), (87, 75)] - 01",B
,0001110,"(33, 51) - 0",[] - ,"[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145), (146, 205)] - 001110",B
,0001110,"(33, 51) - 0","[(94, 121), (146, 205)] - 10","[(222, 110), (209, 78), (87, 75), (184, 145)] - 0011",B
,0001110,"(94, 121) - 1","[(146, 205)] - 0","[(222, 110), (209, 78), (33, 51), (87, 75), (184, 145)] - 00011",B
,0001110,"(184, 145) - 1","[(146, 205)] - 0","[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121)] - 00011",B
,0001110,"(146, 205) - 0",[] - ,"[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 000111",B
,0001110,"(222, 110) - 0","[(209, 78)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 01110",I
,0001110,"(222, 110) - 0","[(146, 205)] - 0","[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 00111",I
,0001110,"(222, 110) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 1110","[(209, 78), (33, 51)] - 00",I
,0001110,"(222, 110) - 0","[(94, 121), (184, 145), (146, 205)] - 110","[(209, 78), (33, 51), (87, 75)] - 001",I
,0001110,"(209, 78) - 0","[(222, 110)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 01110",I
,0001110,"(209, 78) - 0","[(222, 110), (87, 75), (94, 121), (184, 145), (146, 205)] - 01110","[(33, 51)] - 0",I
,0001110,"(209, 78) - 0","[(222, 110), (184, 145), (146, 205)] - 010","[(33, 51), (87, 75), (94, 121)] - 011",I
,0001110,"(33, 51) - 0","[(146, 205)] - 0","[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145)] - 00111",I
,0001110,"(33, 51) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 1110","[(222, 110), (209, 78)] - 00",I
,0001110,"(33, 51) - 0","[(94, 121), (184, 145), (146, 205)] - 110","[(222, 110), (209, 78), (87, 75)] - 001",I
,0001110,"(87, 75) - 1","[(94, 121), (184, 145), (146, 205)] - 110","[(222, 110), (209, 78), (33, 51)] - 000",I
,0001110,"(94, 121) - 1","[(184, 145), (146, 205)] - 10","[(222, 110), (209, 78), (33, 51), (87, 75)] - 0001",I
,0010011,"(222, 110) - 0",[] - ,"[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 010011",B
,0010011,"(222, 110) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 0011","[(209, 78), (33, 51)] - 01",B
,0010011,"(209, 78) - 0",[] - ,"[(222, 110), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 010011",B
,0010011,"(209, 78) - 0","[(222, 110), (184, 145)] - 01","[(33, 51), (87, 75), (94, 121), (146, 205)] - 1001",B
,0010011,"(209, 78) - 0","[(222, 110), (94, 121), (184, 145), (146, 205)] - 0011","[(33, 51), (87, 75)] - 10",B
,0010011,"(222, 110) - 0","[(209, 78)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 10011",I
,0010011,"(222, 110) - 0","[(146, 205)] - 1","[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 01001",I
,0010011,"(222, 110) - 0","[(184, 145), (146, 205)] - 11","[(209, 78), (33, 51), (87, 75), (94, 121)] - 0100",I
,0010011,"(222, 110) - 0","[(94, 121), (184, 145), (146, 205)] - 011","[(209, 78), (33, 51), (87, 75)] - 010",I
,0010011,"(209, 78) - 0","[(222, 110)] - 0","[(33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 10011",I
,0010011,"(209, 78) - 0","[(222, 110), (87, 75), (94, 121), (184, 145), (146, 205)] - 00011","[(33, 51)] - 1",I
,0010011,"(209, 78) - 0","[(222, 110), (184, 145), (146, 205)] - 011","[(33, 51), (87, 75), (94, 121)] - 100",I
,0010011,"(33, 51) - 1",[] - ,"[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145), (146, 205)] - 000011",I
,0010011,"(33, 51) - 1","[(146, 205)] - 1","[(222, 110), (209, 78), (87, 75), (94, 121), (184, 145)] - 00001",I
,0010011,"(33, 51) - 1","[(87, 75), (94, 121), (184, 145), (146, 205)] - 0011","[(222, 110), (209, 78)] - 00",I
,0010011,"(33, 51) - 1","[(94, 121), (146, 205)] - 01","[(222, 110), (209, 78), (87, 75), (184, 145)] - 0001",I
,0010011,"(33, 51) - 1","[(94, 121), (184, 145), (146, 205)] - 011","[(222, 110), (209, 78), (87, 75)] - 000",I
,0010011,"(87, 75) - 0","[(94, 121), (184, 145), (146, 205)] - 011","[(222, 110), (209, 78), (33, 51)] - 001",I
,0010011,"(94, 121) - 0","[(146, 205)] - 1","[(222, 110), (209, 78), (33, 51), (87, 75), (184, 145)] - 00101",I
,0010011,"(94, 121) - 0","[(184, 145), (146, 205)] - 11","[(222, 110), (209, 78), (33, 51), (87, 75)] - 0010",I
,0010011,"(184, 145) - 1","[(146, 205)] - 1","[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121)] - 00100",I
,0010011,"(146, 205) - 1",[] - ,"[(222, 110), (209, 78), (33, 51), (87, 75), (94, 121), (184, 145)] - 001001",I
,0010101,"(222, 110) - 0",[] - ,"[(209, 78), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 010101",B
,0010101,"(222, 110) - 0","[(87, 75), (94, 121), (184, 145), (146, 205)] - 0101","[(209, 78), (33, 51)] - 01",B
,0010101,"(222, 110) - 0","[(184, 145), (146, 205)] - 01","[(209, 78), (33, 51), (87, 75), (94, 121)] - 0101",B
,0010101,"(209, 78) - 0",[] - ,"[(222, 110), (33, 51), (87, 75), (94, 121), (184, 145), (146, 205)] - 010101",B
