0,1,2,3,4,5
,0000111,"(5, 48) - 0",[] - ,"[(20, 39), (252, 249), (244, 200), (205, 150), (176, 126), (251, 132)] - 000111",B
,0000111,"(5, 48) - 0","[(252, 249), (244, 200), (205, 150), (176, 126)] - 0011","[(20, 39), (251, 132)] - 01",B
,0000111,"(252, 249) - 0",[] - ,"[(20, 39), (5, 48), (244, 200), (205, 150), (176, 126), (251, 132)] - 000111",B
,0000111,"(252, 249) - 0","[(244, 200), (251, 132)] - 01","[(20, 39), (5, 48), (205, 150), (176, 126)] - 0011",B
,0000111,"(20, 39) - 0","[(5, 48), (252, 249), (244, 200), (205, 150), (176, 126), (251, 132)] - 000111",[] - ,I
,0000111,"(20, 39) - 0","[(5, 48)] - 0","[(252, 249), (244, 200), (205, 150), (176, 126), (251, 132)] - 00111",I
,0000111,"(20, 39) - 0","[(5, 48), (252, 249), (244, 200), (205, 150), (176, 126)] - 00011","[(251, 132)] - 1",I
,0000111,"(20, 39) - 0","[(5, 48), (252, 249)] - 00","[(244, 200), (205, 150), (176, 126), (251, 132)] - 0111",I
,0000111,"(20, 39) - 0","[(5, 48), (252, 249), (244, 200), (205, 150)] - 0001","[(176, 126), (251, 132)] - 11",I
,0000111,"(20, 39) - 0","[(5, 48), (252, 249), (244, 200)] - 000","[(205, 150), (176, 126), (251, 132)] - 111",I
,0000111,"(5, 48) - 0","[(252, 249), (244, 200), (205, 150), (176, 126), (251, 132)] - 00111","[(20, 39)] - 0",I
,0000111,"(5, 48) - 0","[(252, 249)] - 0","[(20, 39), (244, 200), (205, 150), (176, 126), (251, 132)] - 00111",I
,0000111,"(5, 48) - 0","[(252, 249), (244, 200)] - 00","[(20, 39), (205, 150), (176, 126), (251, 132)] - 0111",I
,0000111,"(5, 48) - 0","[(252, 249), (244, 200), (205, 150)] - 001","[(20, 39), (176, 126), (251, 132)] - 011",I
,0000111,"(252, 249) - 0","[(251, 132)] - 1","[(20, 39), (5, 48), (244, 200), (205, 150), (176, 126)] - 00011",I
,0000111,"(252, 249) - 0","[(20, 39), (5, 48)] - 00","[(244, 200), (205, 150), (176, 126), (251, 132)] - 0111",I
,0000111,"(252, 249) - 0","[(244, 200), (205, 150), (251, 132)] - 011","[(20, 39), (5, 48), (176, 126)] - 001",I
,0000111,"(244, 200) - 0","[(251, 132)] - 1","[(20, 39), (5, 48), (252, 249), (205, 150), (176, 126)] - 00011",I
,0000111,"(244, 200) - 0","[(205, 150), (251, 132)] - 11","[(20, 39), (5, 48), (252, 249), (176, 126)] - 0001",I
,0000111,"(244, 200) - 0","[(20, 39), (5, 48), (252, 249)] - 000","[(205, 150), (176, 126), (251, 132)] - 111",I
,0000111,"(205, 150) - 1","[(251, 132)] - 1","[(20, 39), (5, 48), (252, 249), (244, 200), (176, 126)] - 00001",I
,0000111,"(205, 150) - 1","[(176, 126), (251, 132)] - 11","[(20, 39), (5, 48), (252, 249), (244, 200)] - 0000",I
,0000111,"(176, 126) - 1","[(251, 132)] - 1","[(20, 39), (5, 48), (252, 249), (244, 200), (205, 150)] - 00001",I
,0000111,"(251, 132) - 1",[] - ,"[(20, 39), (5, 48), (252, 249), (244, 200), (205, 150), (176, 126)] - 000011",I
,0001011,"(5, 48) - 0",[] - ,"[(20, 39), (252, 249), (244, 200), (205, 150), (176, 126), (251, 132)] - 001011",B
,0001011,"(5, 48) - 0","[(252, 249), (244, 200), (205, 150), (176, 126)] - 0101","[(20, 39), (251, 132)] - 01",B
,0001011,"(5, 48) - 0","[(252, 249), (244, 200)] - 01","[(20, 39), (205, 150), (176, 126), (251, 132)] - 0011",B
,0001011,"(252, 249) - 0",[] - ,"[(20, 39), (5, 48), (244, 200), (205, 150), (176, 126), (251, 132)] - 001011",B
