0,1,2,3,4,5
,0000111,"(96, 210) - 0",[] - ,"[(147, 236), (215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 000111",B
,0000111,"(147, 236) - 0",[] - ,"[(96, 210), (215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 000111",B
,0000111,"(147, 236) - 0","[(215, 238), (196, 227), (145, 167), (153, 146)] - 0011","[(96, 210), (110, 17)] - 01",B
,0000111,"(215, 238) - 0",[] - ,"[(96, 210), (147, 236), (196, 227), (145, 167), (153, 146), (110, 17)] - 000111",B
,0000111,"(96, 210) - 0","[(147, 236)] - 0","[(215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 00111",I
,0000111,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227), (145, 167), (153, 146)] - 00011","[(110, 17)] - 1",I
,0000111,"(96, 210) - 0","[(147, 236), (215, 238)] - 00","[(196, 227), (145, 167), (153, 146), (110, 17)] - 0111",I
,0000111,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227), (145, 167)] - 0001","[(153, 146), (110, 17)] - 11",I
,0000111,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227)] - 000","[(145, 167), (153, 146), (110, 17)] - 111",I
,0000111,"(147, 236) - 0","[(96, 210)] - 0","[(215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 00111",I
,0000111,"(147, 236) - 0","[(215, 238)] - 0","[(96, 210), (196, 227), (145, 167), (153, 146), (110, 17)] - 00111",I
,0000111,"(147, 236) - 0","[(215, 238), (196, 227)] - 00","[(96, 210), (145, 167), (153, 146), (110, 17)] - 0111",I
,0000111,"(147, 236) - 0","[(215, 238), (196, 227), (153, 146)] - 001","[(96, 210), (145, 167), (110, 17)] - 011",I
,0000111,"(215, 238) - 0","[(110, 17)] - 1","[(96, 210), (147, 236), (196, 227), (145, 167), (153, 146)] - 00011",I
,0000111,"(215, 238) - 0","[(96, 210), (147, 236)] - 00","[(196, 227), (145, 167), (153, 146), (110, 17)] - 0111",I
,0000111,"(215, 238) - 0","[(153, 146), (110, 17)] - 11","[(96, 210), (147, 236), (196, 227), (145, 167)] - 0001",I
,0000111,"(215, 238) - 0","[(96, 210), (147, 236), (196, 227)] - 000","[(145, 167), (153, 146), (110, 17)] - 111",I
,0000111,"(196, 227) - 0","[(96, 210), (147, 236), (215, 238)] - 000","[(145, 167), (153, 146), (110, 17)] - 111",I
,0000111,"(145, 167) - 1","[(96, 210), (147, 236), (215, 238), (196, 227)] - 0000","[(153, 146), (110, 17)] - 11",I
,0000111,"(153, 146) - 1","[(110, 17)] - 1","[(96, 210), (147, 236), (215, 238), (196, 227), (145, 167)] - 00001",I
,0000111,"(110, 17) - 1",[] - ,"[(96, 210), (147, 236), (215, 238), (196, 227), (145, 167), (153, 146)] - 000011",I
,0001011,"(96, 210) - 0",[] - ,"[(147, 236), (215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 001011",B
,0001011,"(147, 236) - 0",[] - ,"[(96, 210), (215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 001011",B
,0001011,"(147, 236) - 0","[(215, 238), (196, 227), (145, 167), (153, 146)] - 0101","[(96, 210), (110, 17)] - 01",B
,0001011,"(147, 236) - 0","[(215, 238), (196, 227)] - 01","[(96, 210), (145, 167), (153, 146), (110, 17)] - 0011",B
,0001011,"(215, 238) - 0",[] - ,"[(96, 210), (147, 236), (196, 227), (145, 167), (153, 146), (110, 17)] - 001011",B
,0001011,"(96, 210) - 0","[(147, 236)] - 0","[(215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 01011",I
,0001011,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227), (145, 167), (153, 146)] - 00101","[(110, 17)] - 1",I
,0001011,"(96, 210) - 0","[(147, 236), (215, 238)] - 00","[(196, 227), (145, 167), (153, 146), (110, 17)] - 1011",I
,0001011,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227), (145, 167)] - 0010","[(153, 146), (110, 17)] - 11",I
,0001011,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227)] - 001","[(145, 167), (153, 146), (110, 17)] - 011",I
,0001011,"(147, 236) - 0","[(96, 210)] - 0","[(215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 01011",I
,0001011,"(147, 236) - 0","[(215, 238)] - 0","[(96, 210), (196, 227), (145, 167), (153, 146), (110, 17)] - 01011",I
,0001011,"(147, 236) - 0","[(215, 238), (196, 227), (153, 146)] - 011","[(96, 210), (145, 167), (110, 17)] - 001",I
,0001011,"(215, 238) - 0","[(110, 17)] - 1","[(96, 210), (147, 236), (196, 227), (145, 167), (153, 146)] - 00101",I
,0001011,"(215, 238) - 0","[(96, 210), (147, 236)] - 00","[(196, 227), (145, 167), (153, 146), (110, 17)] - 1011",I
,0001011,"(215, 238) - 0","[(153, 146), (110, 17)] - 11","[(96, 210), (147, 236), (196, 227), (145, 167)] - 0010",I
,0001011,"(215, 238) - 0","[(96, 210), (147, 236), (196, 227)] - 001","[(145, 167), (153, 146), (110, 17)] - 011",I
,0001011,"(196, 227) - 1","[(96, 210), (147, 236), (215, 238)] - 000","[(145, 167), (153, 146), (110, 17)] - 011",I
,0001011,"(145, 167) - 0","[(96, 210), (147, 236), (215, 238), (196, 227)] - 0001","[(153, 146), (110, 17)] - 11",I
,0001011,"(153, 146) - 1","[(110, 17)] - 1","[(96, 210), (147, 236), (215, 238), (196, 227), (145, 167)] - 00010",I
,0001011,"(110, 17) - 1",[] - ,"[(96, 210), (147, 236), (215, 238), (196, 227), (145, 167), (153, 146)] - 000101",I
,0001101,"(96, 210) - 0",[] - ,"[(147, 236), (215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 001101",B
,0001101,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227), (145, 167)] - 0011","[(153, 146), (110, 17)] - 01",B
,0001101,"(147, 236) - 0",[] - ,"[(96, 210), (215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 001101",B
,0001101,"(147, 236) - 0","[(215, 238), (196, 227), (145, 167), (153, 146)] - 0110","[(96, 210), (110, 17)] - 01",B
,0001101,"(147, 236) - 0","[(215, 238), (196, 227)] - 01","[(96, 210), (145, 167), (153, 146), (110, 17)] - 0101",B
,0001101,"(215, 238) - 0",[] - ,"[(96, 210), (147, 236), (196, 227), (145, 167), (153, 146), (110, 17)] - 001101",B
,0001101,"(215, 238) - 0","[(153, 146), (110, 17)] - 01","[(96, 210), (147, 236), (196, 227), (145, 167)] - 0011",B
,0001101,"(96, 210) - 0","[(147, 236)] - 0","[(215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 01101",I
,0001101,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227), (145, 167), (153, 146)] - 00110","[(110, 17)] - 1",I
,0001101,"(96, 210) - 0","[(147, 236), (215, 238)] - 00","[(196, 227), (145, 167), (153, 146), (110, 17)] - 1101",I
,0001101,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227)] - 001","[(145, 167), (153, 146), (110, 17)] - 101",I
,0001101,"(147, 236) - 0","[(96, 210)] - 0","[(215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 01101",I
,0001101,"(147, 236) - 0","[(215, 238)] - 0","[(96, 210), (196, 227), (145, 167), (153, 146), (110, 17)] - 01101",I
,0001101,"(147, 236) - 0","[(215, 238), (196, 227), (153, 146)] - 010","[(96, 210), (145, 167), (110, 17)] - 011",I
,0001101,"(215, 238) - 0","[(110, 17)] - 1","[(96, 210), (147, 236), (196, 227), (145, 167), (153, 146)] - 00110",I
,0001101,"(215, 238) - 0","[(96, 210), (147, 236)] - 00","[(196, 227), (145, 167), (153, 146), (110, 17)] - 1101",I
,0001101,"(215, 238) - 0","[(96, 210), (147, 236), (196, 227)] - 001","[(145, 167), (153, 146), (110, 17)] - 101",I
,0001101,"(196, 227) - 1","[(96, 210), (147, 236), (215, 238)] - 000","[(145, 167), (153, 146), (110, 17)] - 101",I
,0001101,"(145, 167) - 1","[(96, 210), (147, 236), (215, 238), (196, 227)] - 0001","[(153, 146), (110, 17)] - 01",I
,0001101,"(153, 146) - 0","[(110, 17)] - 1","[(96, 210), (147, 236), (215, 238), (196, 227), (145, 167)] - 00011",I
,0001101,"(110, 17) - 1",[] - ,"[(96, 210), (147, 236), (215, 238), (196, 227), (145, 167), (153, 146)] - 000110",I
,0001110,"(96, 210) - 0",[] - ,"[(147, 236), (215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 001110",B
,0001110,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227), (145, 167)] - 0011","[(153, 146), (110, 17)] - 10",B
,0001110,"(147, 236) - 0",[] - ,"[(96, 210), (215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 001110",B
,0001110,"(147, 236) - 0","[(215, 238), (196, 227)] - 01","[(96, 210), (145, 167), (153, 146), (110, 17)] - 0110",B
,0001110,"(215, 238) - 0",[] - ,"[(96, 210), (147, 236), (196, 227), (145, 167), (153, 146), (110, 17)] - 001110",B
,0001110,"(215, 238) - 0","[(153, 146), (110, 17)] - 10","[(96, 210), (147, 236), (196, 227), (145, 167)] - 0011",B
,0001110,"(153, 146) - 1","[(110, 17)] - 0","[(96, 210), (147, 236), (215, 238), (196, 227), (145, 167)] - 00011",B
,0001110,"(110, 17) - 0",[] - ,"[(96, 210), (147, 236), (215, 238), (196, 227), (145, 167), (153, 146)] - 000111",B
,0001110,"(96, 210) - 0","[(147, 236)] - 0","[(215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 01110",I
,0001110,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227), (145, 167), (153, 146)] - 00111","[(110, 17)] - 0",I
,0001110,"(96, 210) - 0","[(147, 236), (215, 238)] - 00","[(196, 227), (145, 167), (153, 146), (110, 17)] - 1110",I
,0001110,"(96, 210) - 0","[(147, 236), (215, 238), (196, 227)] - 001","[(145, 167), (153, 146), (110, 17)] - 110",I
,0001110,"(147, 236) - 0","[(96, 210)] - 0","[(215, 238), (196, 227), (145, 167), (153, 146), (110, 17)] - 01110",I
,0001110,"(147, 236) - 0","[(215, 238)] - 0","[(96, 210), (196, 227), (145, 167), (153, 146), (110, 17)] - 01110",I
,0001110,"(147, 236) - 0","[(215, 238), (196, 227), (145, 167), (153, 146)] - 0111","[(96, 210), (110, 17)] - 00",I
,0001110,"(147, 236) - 0","[(215, 238), (196, 227), (153, 146)] - 011","[(96, 210), (145, 167), (110, 17)] - 010",I
,0001110,"(215, 238) - 0","[(110, 17)] - 0","[(96, 210), (147, 236), (196, 227), (145, 167), (153, 146)] - 00111",I
,0001110,"(215, 238) - 0","[(96, 210), (147, 236)] - 00","[(196, 227), (145, 167), (153, 146), (110, 17)] - 1110",I
,0001110,"(215, 238) - 0","[(96, 210), (147, 236), (196, 227)] - 001","[(145, 167), (153, 146), (110, 17)] - 110",I
,0001110,"(196, 227) - 1","[(96, 210), (147, 236), (215, 238)] - 000","[(145, 167), (153, 146), (110, 17)] - 110",I
