0,1,2,3,4,5
,0000111,"(246, 44) - 0",[] - ,"[(10, 7), (96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 000111",B
,0000111,"(10, 7) - 0","[(246, 44), (132, 129), (143, 160), (167, 177)] - 0011","[(96, 146), (145, 249)] - 01",B
,0000111,"(246, 44) - 0","[(96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 00111","[(10, 7)] - 0",I
,0000111,"(246, 44) - 0","[(145, 249)] - 1","[(10, 7), (96, 146), (132, 129), (143, 160), (167, 177)] - 00011",I
,0000111,"(246, 44) - 0","[(132, 129), (143, 160), (167, 177), (145, 249)] - 0111","[(10, 7), (96, 146)] - 00",I
,0000111,"(246, 44) - 0","[(167, 177), (145, 249)] - 11","[(10, 7), (96, 146), (132, 129), (143, 160)] - 0001",I
,0000111,"(246, 44) - 0","[(143, 160), (167, 177), (145, 249)] - 111","[(10, 7), (96, 146), (132, 129)] - 000",I
,0000111,"(10, 7) - 0","[(246, 44), (96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 000111",[] - ,I
,0000111,"(10, 7) - 0","[(246, 44)] - 0","[(96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 00111",I
,0000111,"(10, 7) - 0","[(246, 44), (96, 146), (132, 129), (143, 160), (167, 177)] - 00011","[(145, 249)] - 1",I
,0000111,"(10, 7) - 0","[(246, 44), (132, 129)] - 00","[(96, 146), (143, 160), (167, 177), (145, 249)] - 0111",I
,0000111,"(10, 7) - 0","[(246, 44), (132, 129), (167, 177)] - 001","[(96, 146), (143, 160), (145, 249)] - 011",I
,0000111,"(96, 146) - 0","[(145, 249)] - 1","[(246, 44), (10, 7), (132, 129), (143, 160), (167, 177)] - 00011",I
,0000111,"(96, 146) - 0","[(132, 129), (143, 160), (167, 177), (145, 249)] - 0111","[(246, 44), (10, 7)] - 00",I
,0000111,"(96, 146) - 0","[(167, 177), (145, 249)] - 11","[(246, 44), (10, 7), (132, 129), (143, 160)] - 0001",I
,0000111,"(96, 146) - 0","[(143, 160), (167, 177), (145, 249)] - 111","[(246, 44), (10, 7), (132, 129)] - 000",I
,0000111,"(132, 129) - 0","[(143, 160), (167, 177), (145, 249)] - 111","[(246, 44), (10, 7), (96, 146)] - 000",I
,0000111,"(143, 160) - 1","[(167, 177), (145, 249)] - 11","[(246, 44), (10, 7), (96, 146), (132, 129)] - 0000",I
,0000111,"(167, 177) - 1","[(145, 249)] - 1","[(246, 44), (10, 7), (96, 146), (132, 129), (143, 160)] - 00001",I
,0000111,"(145, 249) - 1",[] - ,"[(246, 44), (10, 7), (96, 146), (132, 129), (143, 160), (167, 177)] - 000011",I
,0001011,"(246, 44) - 0",[] - ,"[(10, 7), (96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 001011",B
,0001011,"(10, 7) - 0","[(246, 44), (132, 129)] - 01","[(96, 146), (143, 160), (167, 177), (145, 249)] - 0011",B
,0001011,"(10, 7) - 0","[(246, 44), (132, 129), (143, 160), (167, 177)] - 0101","[(96, 146), (145, 249)] - 01",B
,0001011,"(246, 44) - 0","[(96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 01011","[(10, 7)] - 0",I
,0001011,"(246, 44) - 0","[(145, 249)] - 1","[(10, 7), (96, 146), (132, 129), (143, 160), (167, 177)] - 00101",I
,0001011,"(246, 44) - 0","[(132, 129), (143, 160), (167, 177), (145, 249)] - 1011","[(10, 7), (96, 146)] - 00",I
,0001011,"(246, 44) - 0","[(167, 177), (145, 249)] - 11","[(10, 7), (96, 146), (132, 129), (143, 160)] - 0010",I
,0001011,"(246, 44) - 0","[(143, 160), (167, 177), (145, 249)] - 011","[(10, 7), (96, 146), (132, 129)] - 001",I
,0001011,"(10, 7) - 0","[(246, 44), (96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 001011",[] - ,I
,0001011,"(10, 7) - 0","[(246, 44)] - 0","[(96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 01011",I
,0001011,"(10, 7) - 0","[(246, 44), (96, 146), (132, 129), (143, 160), (167, 177)] - 00101","[(145, 249)] - 1",I
,0001011,"(10, 7) - 0","[(246, 44), (132, 129), (167, 177)] - 011","[(96, 146), (143, 160), (145, 249)] - 001",I
,0001011,"(96, 146) - 0","[(145, 249)] - 1","[(246, 44), (10, 7), (132, 129), (143, 160), (167, 177)] - 00101",I
,0001011,"(96, 146) - 0","[(132, 129), (143, 160), (167, 177), (145, 249)] - 1011","[(246, 44), (10, 7)] - 00",I
,0001011,"(96, 146) - 0","[(167, 177), (145, 249)] - 11","[(246, 44), (10, 7), (132, 129), (143, 160)] - 0010",I
,0001011,"(96, 146) - 0","[(143, 160), (167, 177), (145, 249)] - 011","[(246, 44), (10, 7), (132, 129)] - 001",I
,0001011,"(132, 129) - 1","[(143, 160), (167, 177), (145, 249)] - 011","[(246, 44), (10, 7), (96, 146)] - 000",I
,0001011,"(143, 160) - 0","[(167, 177), (145, 249)] - 11","[(246, 44), (10, 7), (96, 146), (132, 129)] - 0001",I
,0001011,"(167, 177) - 1","[(145, 249)] - 1","[(246, 44), (10, 7), (96, 146), (132, 129), (143, 160)] - 00010",I
,0001011,"(145, 249) - 1",[] - ,"[(246, 44), (10, 7), (96, 146), (132, 129), (143, 160), (167, 177)] - 000101",I
,0001101,"(246, 44) - 0",[] - ,"[(10, 7), (96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 001101",B
,0001101,"(246, 44) - 0","[(167, 177), (145, 249)] - 01","[(10, 7), (96, 146), (132, 129), (143, 160)] - 0011",B
,0001101,"(10, 7) - 0","[(246, 44), (132, 129)] - 01","[(96, 146), (143, 160), (167, 177), (145, 249)] - 0101",B
,0001101,"(10, 7) - 0","[(246, 44), (132, 129), (143, 160), (167, 177)] - 0110","[(96, 146), (145, 249)] - 01",B
,0001101,"(96, 146) - 0","[(167, 177), (145, 249)] - 01","[(246, 44), (10, 7), (132, 129), (143, 160)] - 0011",B
,0001101,"(246, 44) - 0","[(96, 146), (132, 129), (143, 160), (167, 177), (145, 249)] - 01101","[(10, 7)] - 0",I
,0001101,"(246, 44) - 0","[(145, 249)] - 1","[(10, 7), (96, 146), (132, 129), (143, 160), (167, 177)] - 00110",I
,0001101,"(246, 44) - 0","[(132, 129), (143, 160), (167, 177), (145, 249)] - 1101","[(10, 7), (96, 146)] - 00",I
