0,1,2,3,4,5
,0000111,"(251, 29) - 0",[] - ,"[(7, 186), (42, 198), (76, 227), (151, 183), (223, 157), (238, 206)] - 000111",B
,0000111,"(7, 186) - 0",[] - ,"[(251, 29), (42, 198), (76, 227), (151, 183), (223, 157), (238, 206)] - 000111",B
,0000111,"(7, 186) - 0","[(42, 198), (76, 227), (151, 183), (238, 206)] - 0011","[(251, 29), (223, 157)] - 01",B
,0000111,"(42, 198) - 0","[(76, 227), (238, 206)] - 01","[(251, 29), (7, 186), (151, 183), (223, 157)] - 0011",B
,0000111,"(76, 227) - 0",[] - ,"[(251, 29), (7, 186), (42, 198), (151, 183), (223, 157), (238, 206)] - 000111",B
,0000111,"(251, 29) - 0","[(42, 198), (76, 227), (151, 183), (223, 157), (238, 206)] - 00111","[(7, 186)] - 0",I
,0000111,"(251, 29) - 0","[(238, 206)] - 1","[(7, 186), (42, 198), (76, 227), (151, 183), (223, 157)] - 00011",I
,0000111,"(251, 29) - 0","[(76, 227), (151, 183), (223, 157), (238, 206)] - 0111","[(7, 186), (42, 198)] - 00",I
,0000111,"(251, 29) - 0","[(223, 157), (238, 206)] - 11","[(7, 186), (42, 198), (76, 227), (151, 183)] - 0001",I
,0000111,"(251, 29) - 0","[(151, 183), (223, 157), (238, 206)] - 111","[(7, 186), (42, 198), (76, 227)] - 000",I
,0000111,"(7, 186) - 0","[(42, 198), (76, 227), (151, 183), (223, 157), (238, 206)] - 00111","[(251, 29)] - 0",I
,0000111,"(7, 186) - 0","[(76, 227)] - 0","[(251, 29), (42, 198), (151, 183), (223, 157), (238, 206)] - 00111",I
,0000111,"(7, 186) - 0","[(42, 198), (76, 227)] - 00","[(251, 29), (151, 183), (223, 157), (238, 206)] - 0111",I
,0000111,"(7, 186) - 0","[(42, 198), (76, 227), (238, 206)] - 001","[(251, 29), (151, 183), (223, 157)] - 011",I
,0000111,"(42, 198) - 0","[(76, 227)] - 0","[(251, 29), (7, 186), (151, 183), (223, 157), (238, 206)] - 00111",I
,0000111,"(42, 198) - 0","[(76, 227), (151, 183), (223, 157), (238, 206)] - 0111","[(251, 29), (7, 186)] - 00",I
,0000111,"(42, 198) - 0","[(76, 227), (151, 183), (238, 206)] - 011","[(251, 29), (7, 186), (223, 157)] - 001",I
,0000111,"(76, 227) - 0","[(238, 206)] - 1","[(251, 29), (7, 186), (42, 198), (151, 183), (223, 157)] - 00011",I
,0000111,"(76, 227) - 0","[(223, 157), (238, 206)] - 11","[(251, 29), (7, 186), (42, 198), (151, 183)] - 0001",I
,0000111,"(76, 227) - 0","[(151, 183), (223, 157), (238, 206)] - 111","[(251, 29), (7, 186), (42, 198)] - 000",I
,0000111,"(151, 183) - 1","[(223, 157), (238, 206)] - 11","[(251, 29), (7, 186), (42, 198), (76, 227)] - 0000",I
,0000111,"(223, 157) - 1","[(238, 206)] - 1","[(251, 29), (7, 186), (42, 198), (76, 227), (151, 183)] - 00001",I
,0000111,"(238, 206) - 1",[] - ,"[(251, 29), (7, 186), (42, 198), (76, 227), (151, 183), (223, 157)] - 000011",I
,0001011,"(251, 29) - 0",[] - ,"[(7, 186), (42, 198), (76, 227), (151, 183), (223, 157), (238, 206)] - 001011",B
,0001011,"(7, 186) - 0",[] - ,"[(251, 29), (42, 198), (76, 227), (151, 183), (223, 157), (238, 206)] - 001011",B
,0001011,"(7, 186) - 0","[(42, 198), (76, 227), (151, 183), (238, 206)] - 0101","[(251, 29), (223, 157)] - 01",B
,0001011,"(7, 186) - 0","[(42, 198), (76, 227)] - 01","[(251, 29), (151, 183), (223, 157), (238, 206)] - 0011",B
,0001011,"(251, 29) - 0","[(42, 198), (76, 227), (151, 183), (223, 157), (238, 206)] - 01011","[(7, 186)] - 0",I
,0001011,"(251, 29) - 0","[(238, 206)] - 1","[(7, 186), (42, 198), (76, 227), (151, 183), (223, 157)] - 00101",I
,0001011,"(251, 29) - 0","[(76, 227), (151, 183), (223, 157), (238, 206)] - 1011","[(7, 186), (42, 198)] - 00",I
,0001011,"(251, 29) - 0","[(223, 157), (238, 206)] - 11","[(7, 186), (42, 198), (76, 227), (151, 183)] - 0010",I
,0001011,"(251, 29) - 0","[(151, 183), (223, 157), (238, 206)] - 011","[(7, 186), (42, 198), (76, 227)] - 001",I
,0001011,"(7, 186) - 0","[(42, 198), (76, 227), (151, 183), (223, 157), (238, 206)] - 01011","[(251, 29)] - 0",I
,0001011,"(7, 186) - 0","[(76, 227)] - 1","[(251, 29), (42, 198), (151, 183), (223, 157), (238, 206)] - 00011",I
,0001011,"(7, 186) - 0","[(42, 198), (76, 227), (238, 206)] - 011","[(251, 29), (151, 183), (223, 157)] - 001",I
,0001011,"(42, 198) - 0","[(76, 227)] - 1","[(251, 29), (7, 186), (151, 183), (223, 157), (238, 206)] - 00011",I
,0001011,"(42, 198) - 0","[(76, 227), (151, 183), (223, 157), (238, 206)] - 1011","[(251, 29), (7, 186)] - 00",I
,0001011,"(42, 198) - 0","[(76, 227), (238, 206)] - 11","[(251, 29), (7, 186), (151, 183), (223, 157)] - 0001",I
,0001011,"(42, 198) - 0","[(76, 227), (151, 183), (238, 206)] - 101","[(251, 29), (7, 186), (223, 157)] - 001",I
,0001011,"(76, 227) - 1",[] - ,"[(251, 29), (7, 186), (42, 198), (151, 183), (223, 157), (238, 206)] - 000011",I
,0001011,"(76, 227) - 1","[(238, 206)] - 1","[(251, 29), (7, 186), (42, 198), (151, 183), (223, 157)] - 00001",I
,0001011,"(76, 227) - 1","[(223, 157), (238, 206)] - 11","[(251, 29), (7, 186), (42, 198), (151, 183)] - 0000",I
