0,1,2,3,4,5
,0000111,"(232, 239) - 0",[] - ,"[(229, 5), (160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 000111",B
,0000111,"(229, 5) - 0",[] - ,"[(232, 239), (160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 000111",B
,0000111,"(229, 5) - 0","[(232, 239), (161, 152)] - 01","[(160, 87), (123, 68), (132, 159), (10, 102)] - 0011",B
,0000111,"(229, 5) - 0","[(232, 239), (160, 87), (161, 152), (132, 159)] - 0011","[(123, 68), (10, 102)] - 01",B
,0000111,"(160, 87) - 0","[(232, 239), (229, 5), (161, 152), (132, 159)] - 0011","[(123, 68), (10, 102)] - 01",B
,0000111,"(232, 239) - 0","[(229, 5)] - 0","[(160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 00111",I
,0000111,"(232, 239) - 0","[(10, 102)] - 1","[(229, 5), (160, 87), (123, 68), (161, 152), (132, 159)] - 00011",I
,0000111,"(232, 239) - 0","[(229, 5), (160, 87)] - 00","[(123, 68), (161, 152), (132, 159), (10, 102)] - 0111",I
,0000111,"(232, 239) - 0","[(132, 159), (10, 102)] - 11","[(229, 5), (160, 87), (123, 68), (161, 152)] - 0001",I
,0000111,"(232, 239) - 0","[(229, 5), (160, 87), (123, 68)] - 000","[(161, 152), (132, 159), (10, 102)] - 111",I
,0000111,"(229, 5) - 0","[(232, 239)] - 0","[(160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 00111",I
,0000111,"(229, 5) - 0","[(232, 239), (160, 87), (123, 68), (161, 152), (132, 159)] - 00011","[(10, 102)] - 1",I
,0000111,"(229, 5) - 0","[(232, 239), (161, 152), (132, 159)] - 011","[(160, 87), (123, 68), (10, 102)] - 001",I
,0000111,"(160, 87) - 0","[(232, 239), (229, 5)] - 00","[(123, 68), (161, 152), (132, 159), (10, 102)] - 0111",I
,0000111,"(160, 87) - 0","[(232, 239), (229, 5), (161, 152)] - 001","[(123, 68), (132, 159), (10, 102)] - 011",I
,0000111,"(123, 68) - 0","[(232, 239), (229, 5), (160, 87), (161, 152), (132, 159)] - 00011","[(10, 102)] - 1",I
,0000111,"(123, 68) - 0","[(232, 239), (229, 5), (160, 87), (161, 152)] - 0001","[(132, 159), (10, 102)] - 11",I
,0000111,"(123, 68) - 0","[(232, 239), (229, 5), (160, 87)] - 000","[(161, 152), (132, 159), (10, 102)] - 111",I
,0000111,"(161, 152) - 1","[(232, 239), (229, 5), (160, 87), (123, 68)] - 0000","[(132, 159), (10, 102)] - 11",I
,0000111,"(132, 159) - 1","[(10, 102)] - 1","[(232, 239), (229, 5), (160, 87), (123, 68), (161, 152)] - 00001",I
,0000111,"(10, 102) - 1",[] - ,"[(232, 239), (229, 5), (160, 87), (123, 68), (161, 152), (132, 159)] - 000011",I
,0001011,"(232, 239) - 0",[] - ,"[(229, 5), (160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 001011",B
,0001011,"(229, 5) - 0",[] - ,"[(232, 239), (160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 001011",B
,0001011,"(232, 239) - 0","[(229, 5)] - 0","[(160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 01011",I
,0001011,"(232, 239) - 0","[(10, 102)] - 1","[(229, 5), (160, 87), (123, 68), (161, 152), (132, 159)] - 00101",I
,0001011,"(232, 239) - 0","[(229, 5), (160, 87)] - 00","[(123, 68), (161, 152), (132, 159), (10, 102)] - 1011",I
,0001011,"(232, 239) - 0","[(132, 159), (10, 102)] - 11","[(229, 5), (160, 87), (123, 68), (161, 152)] - 0010",I
,0001011,"(232, 239) - 0","[(229, 5), (160, 87), (123, 68)] - 001","[(161, 152), (132, 159), (10, 102)] - 011",I
,0001011,"(229, 5) - 0","[(232, 239)] - 0","[(160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 01011",I
,0001011,"(229, 5) - 0","[(232, 239), (160, 87), (123, 68), (161, 152), (132, 159)] - 00101","[(10, 102)] - 1",I
,0001011,"(229, 5) - 0","[(232, 239), (161, 152)] - 00","[(160, 87), (123, 68), (132, 159), (10, 102)] - 0111",I
,0001011,"(229, 5) - 0","[(232, 239), (160, 87), (161, 152), (132, 159)] - 0001","[(123, 68), (10, 102)] - 11",I
,0001011,"(229, 5) - 0","[(232, 239), (161, 152), (132, 159)] - 001","[(160, 87), (123, 68), (10, 102)] - 011",I
,0001011,"(160, 87) - 0","[(232, 239), (229, 5)] - 00","[(123, 68), (161, 152), (132, 159), (10, 102)] - 1011",I
,0001011,"(160, 87) - 0","[(232, 239), (229, 5), (161, 152), (132, 159)] - 0001","[(123, 68), (10, 102)] - 11",I
,0001011,"(160, 87) - 0","[(232, 239), (229, 5), (161, 152)] - 000","[(123, 68), (132, 159), (10, 102)] - 111",I
,0001011,"(123, 68) - 1","[(232, 239), (229, 5), (160, 87), (161, 152), (132, 159)] - 00001","[(10, 102)] - 1",I
,0001011,"(123, 68) - 1","[(232, 239), (229, 5), (160, 87), (161, 152)] - 0000","[(132, 159), (10, 102)] - 11",I
,0001011,"(123, 68) - 1","[(232, 239), (229, 5), (160, 87)] - 000","[(161, 152), (132, 159), (10, 102)] - 011",I
,0001011,"(161, 152) - 0","[(232, 239), (229, 5), (160, 87), (123, 68)] - 0001","[(132, 159), (10, 102)] - 11",I
,0001011,"(132, 159) - 1","[(10, 102)] - 1","[(232, 239), (229, 5), (160, 87), (123, 68), (161, 152)] - 00010",I
,0001011,"(10, 102) - 1",[] - ,"[(232, 239), (229, 5), (160, 87), (123, 68), (161, 152), (132, 159)] - 000101",I
,0001101,"(232, 239) - 0",[] - ,"[(229, 5), (160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 001101",B
,0001101,"(232, 239) - 0","[(132, 159), (10, 102)] - 01","[(229, 5), (160, 87), (123, 68), (161, 152)] - 0011",B
,0001101,"(229, 5) - 0",[] - ,"[(232, 239), (160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 001101",B
,0001101,"(229, 5) - 0","[(232, 239), (161, 152)] - 01","[(160, 87), (123, 68), (132, 159), (10, 102)] - 0101",B
,0001101,"(232, 239) - 0","[(229, 5)] - 0","[(160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 01101",I
,0001101,"(232, 239) - 0","[(10, 102)] - 1","[(229, 5), (160, 87), (123, 68), (161, 152), (132, 159)] - 00110",I
,0001101,"(232, 239) - 0","[(229, 5), (160, 87)] - 00","[(123, 68), (161, 152), (132, 159), (10, 102)] - 1101",I
,0001101,"(232, 239) - 0","[(229, 5), (160, 87), (123, 68)] - 001","[(161, 152), (132, 159), (10, 102)] - 101",I
,0001101,"(229, 5) - 0","[(232, 239)] - 0","[(160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 01101",I
,0001101,"(229, 5) - 0","[(232, 239), (160, 87), (123, 68), (161, 152), (132, 159)] - 00110","[(10, 102)] - 1",I
,0001101,"(229, 5) - 0","[(232, 239), (160, 87), (161, 152), (132, 159)] - 0010","[(123, 68), (10, 102)] - 11",I
,0001101,"(229, 5) - 0","[(232, 239), (161, 152), (132, 159)] - 010","[(160, 87), (123, 68), (10, 102)] - 011",I
,0001101,"(160, 87) - 0","[(232, 239), (229, 5)] - 00","[(123, 68), (161, 152), (132, 159), (10, 102)] - 1101",I
,0001101,"(160, 87) - 0","[(232, 239), (229, 5), (161, 152), (132, 159)] - 0010","[(123, 68), (10, 102)] - 11",I
,0001101,"(160, 87) - 0","[(232, 239), (229, 5), (161, 152)] - 001","[(123, 68), (132, 159), (10, 102)] - 101",I
,0001101,"(123, 68) - 1","[(232, 239), (229, 5), (160, 87), (161, 152), (132, 159)] - 00010","[(10, 102)] - 1",I
,0001101,"(123, 68) - 1","[(232, 239), (229, 5), (160, 87), (161, 152)] - 0001","[(132, 159), (10, 102)] - 01",I
,0001101,"(123, 68) - 1","[(232, 239), (229, 5), (160, 87)] - 000","[(161, 152), (132, 159), (10, 102)] - 101",I
,0001101,"(161, 152) - 1","[(232, 239), (229, 5), (160, 87), (123, 68)] - 0001","[(132, 159), (10, 102)] - 01",I
,0001101,"(132, 159) - 0","[(10, 102)] - 1","[(232, 239), (229, 5), (160, 87), (123, 68), (161, 152)] - 00011",I
,0001101,"(10, 102) - 1",[] - ,"[(232, 239), (229, 5), (160, 87), (123, 68), (161, 152), (132, 159)] - 000110",I
,0001110,"(232, 239) - 0",[] - ,"[(229, 5), (160, 87), (123, 68), (161, 152), (132, 159), (10, 102)] - 001110",B
,0001110,"(232, 239) - 0","[(132, 159), (10, 102)] - 10","[(229, 5), (160, 87), (123, 68), (161, 152)] - 0011",B
