0,1,2,3,4,5
,0000111,"(228, 174) - 0",[] - ,"[(98, 56), (74, 120), (93, 138), (151, 164), (99, 166), (27, 192)] - 000111",B
,0000111,"(98, 56) - 0",[] - ,"[(228, 174), (74, 120), (93, 138), (151, 164), (99, 166), (27, 192)] - 000111",B
,0000111,"(98, 56) - 0","[(228, 174), (151, 164)] - 01","[(74, 120), (93, 138), (99, 166), (27, 192)] - 0011",B
,0000111,"(98, 56) - 0","[(228, 174), (93, 138), (151, 164), (99, 166)] - 0011","[(74, 120), (27, 192)] - 01",B
,0000111,"(228, 174) - 0","[(98, 56)] - 0","[(74, 120), (93, 138), (151, 164), (99, 166), (27, 192)] - 00111",I
,0000111,"(228, 174) - 0","[(27, 192)] - 1","[(98, 56), (74, 120), (93, 138), (151, 164), (99, 166)] - 00011",I
,0000111,"(228, 174) - 0","[(93, 138), (151, 164), (99, 166), (27, 192)] - 0111","[(98, 56), (74, 120)] - 00",I
,0000111,"(228, 174) - 0","[(99, 166), (27, 192)] - 11","[(98, 56), (74, 120), (93, 138), (151, 164)] - 0001",I
,0000111,"(228, 174) - 0","[(151, 164), (99, 166), (27, 192)] - 111","[(98, 56), (74, 120), (93, 138)] - 000",I
,0000111,"(98, 56) - 0","[(228, 174)] - 0","[(74, 120), (93, 138), (151, 164), (99, 166), (27, 192)] - 00111",I
,0000111,"(98, 56) - 0","[(228, 174), (74, 120), (93, 138), (151, 164), (99, 166)] - 00011","[(27, 192)] - 1",I
,0000111,"(98, 56) - 0","[(228, 174), (151, 164), (99, 166)] - 011","[(74, 120), (93, 138), (27, 192)] - 001",I
,0000111,"(74, 120) - 0","[(228, 174), (98, 56), (93, 138), (151, 164), (99, 166)] - 00011","[(27, 192)] - 1",I
,0000111,"(74, 120) - 0","[(93, 138), (151, 164), (99, 166), (27, 192)] - 0111","[(228, 174), (98, 56)] - 00",I
,0000111,"(74, 120) - 0","[(99, 166), (27, 192)] - 11","[(228, 174), (98, 56), (93, 138), (151, 164)] - 0001",I
,0000111,"(74, 120) - 0","[(93, 138), (99, 166), (27, 192)] - 011","[(228, 174), (98, 56), (151, 164)] - 001",I
,0000111,"(93, 138) - 0","[(99, 166), (27, 192)] - 11","[(228, 174), (98, 56), (74, 120), (151, 164)] - 0001",I
,0000111,"(93, 138) - 0","[(151, 164), (99, 166), (27, 192)] - 111","[(228, 174), (98, 56), (74, 120)] - 000",I
,0000111,"(151, 164) - 1","[(99, 166), (27, 192)] - 11","[(228, 174), (98, 56), (74, 120), (93, 138)] - 0000",I
,0000111,"(99, 166) - 1","[(27, 192)] - 1","[(228, 174), (98, 56), (74, 120), (93, 138), (151, 164)] - 00001",I
,0000111,"(27, 192) - 1",[] - ,"[(228, 174), (98, 56), (74, 120), (93, 138), (151, 164), (99, 166)] - 000011",I
,0001011,"(228, 174) - 0",[] - ,"[(98, 56), (74, 120), (93, 138), (151, 164), (99, 166), (27, 192)] - 001011",B
,0001011,"(98, 56) - 0",[] - ,"[(228, 174), (74, 120), (93, 138), (151, 164), (99, 166), (27, 192)] - 001011",B
,0001011,"(98, 56) - 0","[(228, 174), (93, 138), (151, 164), (99, 166)] - 0101","[(74, 120), (27, 192)] - 01",B
,0001011,"(228, 174) - 0","[(98, 56)] - 0","[(74, 120), (93, 138), (151, 164), (99, 166), (27, 192)] - 01011",I
,0001011,"(228, 174) - 0","[(27, 192)] - 1","[(98, 56), (74, 120), (93, 138), (151, 164), (99, 166)] - 00101",I
,0001011,"(228, 174) - 0","[(93, 138), (151, 164), (99, 166), (27, 192)] - 1011","[(98, 56), (74, 120)] - 00",I
,0001011,"(228, 174) - 0","[(99, 166), (27, 192)] - 11","[(98, 56), (74, 120), (93, 138), (151, 164)] - 0010",I
,0001011,"(228, 174) - 0","[(151, 164), (99, 166), (27, 192)] - 011","[(98, 56), (74, 120), (93, 138)] - 001",I
,0001011,"(98, 56) - 0","[(228, 174)] - 0","[(74, 120), (93, 138), (151, 164), (99, 166), (27, 192)] - 01011",I
,0001011,"(98, 56) - 0","[(228, 174), (74, 120), (93, 138), (151, 164), (99, 166)] - 00101","[(27, 192)] - 1",I
,0001011,"(98, 56) - 0","[(228, 174), (151, 164)] - 00","[(74, 120), (93, 138), (99, 166), (27, 192)] - 0111",I
,0001011,"(98, 56) - 0","[(228, 174), (151, 164), (99, 166)] - 001","[(74, 120), (93, 138), (27, 192)] - 011",I
