0,1,2,3,4,5
,0000111,"(223, 244) - 0",[] - ,"[(254, 47), (229, 62), (211, 118), (131, 54), (163, 148), (0, 0)] - 000111",B
,0000111,"(223, 244) - 0","[(229, 62), (211, 118), (163, 148), (0, 0)] - 0011","[(254, 47), (131, 54)] - 01",B
,0000111,"(223, 244) - 0","[(229, 62), (211, 118), (131, 54), (0, 0)] - 0011","[(254, 47), (163, 148)] - 01",B
,0000111,"(223, 244) - 0","[(254, 47), (0, 0)] - 01","[(229, 62), (211, 118), (131, 54), (163, 148)] - 0011",B
,0000111,"(223, 244) - 0","[(254, 47), (211, 118), (163, 148), (0, 0)] - 0011","[(229, 62), (131, 54)] - 01",B
,0000111,"(223, 244) - 0","[(254, 47), (211, 118), (131, 54), (0, 0)] - 0011","[(229, 62), (163, 148)] - 01",B
,0000111,"(223, 244) - 0","[(229, 62), (0, 0)] - 01","[(254, 47), (211, 118), (131, 54), (163, 148)] - 0011",B
,0000111,"(223, 244) - 0","[(254, 47), (229, 62), (163, 148), (0, 0)] - 0011","[(211, 118), (131, 54)] - 01",B
,0000111,"(223, 244) - 0","[(254, 47), (229, 62), (131, 54), (0, 0)] - 0011","[(211, 118), (163, 148)] - 01",B
,0000111,"(223, 244) - 0","[(211, 118), (0, 0)] - 01","[(254, 47), (229, 62), (131, 54), (163, 148)] - 0011",B
,0000111,"(254, 47) - 0",[] - ,"[(223, 244), (229, 62), (211, 118), (131, 54), (163, 148), (0, 0)] - 000111",B
,0000111,"(254, 47) - 0","[(229, 62), (211, 118), (163, 148), (0, 0)] - 0011","[(223, 244), (131, 54)] - 01",B
,0000111,"(254, 47) - 0","[(229, 62), (211, 118), (131, 54), (0, 0)] - 0011","[(223, 244), (163, 148)] - 01",B
,0000111,"(254, 47) - 0","[(223, 244), (0, 0)] - 01","[(229, 62), (211, 118), (131, 54), (163, 148)] - 0011",B
,0000111,"(254, 47) - 0","[(223, 244), (211, 118), (163, 148), (0, 0)] - 0011","[(229, 62), (131, 54)] - 01",B
,0000111,"(254, 47) - 0","[(223, 244), (211, 118), (131, 54), (0, 0)] - 0011","[(229, 62), (163, 148)] - 01",B
,0000111,"(254, 47) - 0","[(229, 62), (0, 0)] - 01","[(223, 244), (211, 118), (131, 54), (163, 148)] - 0011",B
,0000111,"(254, 47) - 0","[(223, 244), (229, 62), (163, 148), (0, 0)] - 0011","[(211, 118), (131, 54)] - 01",B
,0000111,"(254, 47) - 0","[(223, 244), (229, 62), (131, 54), (0, 0)] - 0011","[(211, 118), (163, 148)] - 01",B
,0000111,"(254, 47) - 0","[(211, 118), (0, 0)] - 01","[(223, 244), (229, 62), (131, 54), (163, 148)] - 0011",B
,0000111,"(229, 62) - 0","[(223, 244), (254, 47), (163, 148), (0, 0)] - 0011","[(211, 118), (131, 54)] - 01",B
,0000111,"(229, 62) - 0","[(223, 244), (254, 47), (131, 54), (0, 0)] - 0011","[(211, 118), (163, 148)] - 01",B
,0000111,"(229, 62) - 0","[(211, 118), (0, 0)] - 01","[(223, 244), (254, 47), (131, 54), (163, 148)] - 0011",B
,0000111,"(223, 244) - 0","[(254, 47)] - 0","[(229, 62), (211, 118), (131, 54), (163, 148), (0, 0)] - 00111",I
,0000111,"(223, 244) - 0","[(254, 47), (211, 118), (131, 54), (163, 148), (0, 0)] - 00111","[(229, 62)] - 0",I
,0000111,"(223, 244) - 0","[(254, 47), (229, 62), (131, 54), (163, 148), (0, 0)] - 00111","[(211, 118)] - 0",I
,0000111,"(223, 244) - 0","[(254, 47), (229, 62), (211, 118), (163, 148), (0, 0)] - 00011","[(131, 54)] - 1",I
,0000111,"(223, 244) - 0","[(254, 47), (229, 62), (211, 118), (131, 54), (0, 0)] - 00011","[(163, 148)] - 1",I
,0000111,"(223, 244) - 0","[(0, 0)] - 1","[(254, 47), (229, 62), (211, 118), (131, 54), (163, 148)] - 00011",I
,0000111,"(223, 244) - 0","[(254, 47), (229, 62)] - 00","[(211, 118), (131, 54), (163, 148), (0, 0)] - 0111",I
,0000111,"(223, 244) - 0","[(229, 62), (131, 54), (163, 148), (0, 0)] - 0111","[(254, 47), (211, 118)] - 00",I
,0000111,"(223, 244) - 0","[(254, 47), (131, 54), (163, 148), (0, 0)] - 0111","[(229, 62), (211, 118)] - 00",I
,0000111,"(223, 244) - 0","[(254, 47), (229, 62), (211, 118), (0, 0)] - 0001","[(131, 54), (163, 148)] - 11",I
,0000111,"(223, 244) - 0","[(131, 54), (0, 0)] - 11","[(254, 47), (229, 62), (211, 118), (163, 148)] - 0001",I
,0000111,"(223, 244) - 0","[(163, 148), (0, 0)] - 11","[(254, 47), (229, 62), (211, 118), (131, 54)] - 0001",I
,0000111,"(223, 244) - 0","[(254, 47), (229, 62), (211, 118)] - 000","[(131, 54), (163, 148), (0, 0)] - 111",I
,0000111,"(223, 244) - 0","[(211, 118), (163, 148), (0, 0)] - 011","[(254, 47), (229, 62), (131, 54)] - 001",I
,0000111,"(223, 244) - 0","[(211, 118), (131, 54), (0, 0)] - 011","[(254, 47), (229, 62), (163, 148)] - 001",I
,0000111,"(223, 244) - 0","[(254, 47), (229, 62), (0, 0)] - 001","[(211, 118), (131, 54), (163, 148)] - 011",I
,0000111,"(223, 244) - 0","[(229, 62), (163, 148), (0, 0)] - 011","[(254, 47), (211, 118), (131, 54)] - 001",I
,0000111,"(223, 244) - 0","[(229, 62), (131, 54), (0, 0)] - 011","[(254, 47), (211, 118), (163, 148)] - 001",I
