0,1,2,3,4,5
,0000111,"(245, 70) - 0",[] - ,"[(168, 35), (11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 000111",B
,0000111,"(168, 35) - 0",[] - ,"[(245, 70), (11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 000111",B
,0000111,"(168, 35) - 0","[(245, 70), (181, 154)] - 01","[(11, 139), (78, 158), (154, 134), (165, 221)] - 0011",B
,0000111,"(11, 139) - 0",[] - ,"[(245, 70), (168, 35), (78, 158), (154, 134), (181, 154), (165, 221)] - 000111",B
,0000111,"(11, 139) - 0","[(78, 158), (165, 221)] - 01","[(245, 70), (168, 35), (154, 134), (181, 154)] - 0011",B
,0000111,"(245, 70) - 0","[(168, 35)] - 0","[(11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 00111",I
,0000111,"(245, 70) - 0","[(165, 221)] - 1","[(168, 35), (11, 139), (78, 158), (154, 134), (181, 154)] - 00011",I
,0000111,"(245, 70) - 0","[(78, 158), (154, 134), (181, 154), (165, 221)] - 0111","[(168, 35), (11, 139)] - 00",I
,0000111,"(245, 70) - 0","[(181, 154), (165, 221)] - 11","[(168, 35), (11, 139), (78, 158), (154, 134)] - 0001",I
,0000111,"(245, 70) - 0","[(154, 134), (181, 154), (165, 221)] - 111","[(168, 35), (11, 139), (78, 158)] - 000",I
,0000111,"(168, 35) - 0","[(245, 70)] - 0","[(11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 00111",I
,0000111,"(168, 35) - 0","[(245, 70), (78, 158), (154, 134), (181, 154), (165, 221)] - 00111","[(11, 139)] - 0",I
,0000111,"(168, 35) - 0","[(245, 70), (154, 134), (181, 154), (165, 221)] - 0111","[(11, 139), (78, 158)] - 00",I
,0000111,"(168, 35) - 0","[(245, 70), (181, 154), (165, 221)] - 011","[(11, 139), (78, 158), (154, 134)] - 001",I
,0000111,"(11, 139) - 0","[(165, 221)] - 1","[(245, 70), (168, 35), (78, 158), (154, 134), (181, 154)] - 00011",I
,0000111,"(11, 139) - 0","[(78, 158), (154, 134), (181, 154), (165, 221)] - 0111","[(245, 70), (168, 35)] - 00",I
,0000111,"(11, 139) - 0","[(78, 158), (181, 154), (165, 221)] - 011","[(245, 70), (168, 35), (154, 134)] - 001",I
,0000111,"(78, 158) - 0","[(165, 221)] - 1","[(245, 70), (168, 35), (11, 139), (154, 134), (181, 154)] - 00011",I
,0000111,"(78, 158) - 0","[(181, 154), (165, 221)] - 11","[(245, 70), (168, 35), (11, 139), (154, 134)] - 0001",I
,0000111,"(78, 158) - 0","[(154, 134), (181, 154), (165, 221)] - 111","[(245, 70), (168, 35), (11, 139)] - 000",I
,0000111,"(154, 134) - 1","[(181, 154), (165, 221)] - 11","[(245, 70), (168, 35), (11, 139), (78, 158)] - 0000",I
,0000111,"(181, 154) - 1","[(165, 221)] - 1","[(245, 70), (168, 35), (11, 139), (78, 158), (154, 134)] - 00001",I
,0000111,"(165, 221) - 1",[] - ,"[(245, 70), (168, 35), (11, 139), (78, 158), (154, 134), (181, 154)] - 000011",I
,0001011,"(245, 70) - 0",[] - ,"[(168, 35), (11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 001011",B
,0001011,"(168, 35) - 0",[] - ,"[(245, 70), (11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 001011",B
,0001011,"(168, 35) - 0","[(245, 70), (181, 154)] - 01","[(11, 139), (78, 158), (154, 134), (165, 221)] - 0101",B
,0001011,"(168, 35) - 0","[(245, 70), (154, 134), (181, 154), (165, 221)] - 0011","[(11, 139), (78, 158)] - 01",B
,0001011,"(11, 139) - 0",[] - ,"[(245, 70), (168, 35), (78, 158), (154, 134), (181, 154), (165, 221)] - 001011",B
,0001011,"(245, 70) - 0","[(168, 35)] - 0","[(11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 01011",I
,0001011,"(245, 70) - 0","[(165, 221)] - 1","[(168, 35), (11, 139), (78, 158), (154, 134), (181, 154)] - 00101",I
,0001011,"(245, 70) - 0","[(78, 158), (154, 134), (181, 154), (165, 221)] - 1011","[(168, 35), (11, 139)] - 00",I
,0001011,"(245, 70) - 0","[(181, 154), (165, 221)] - 11","[(168, 35), (11, 139), (78, 158), (154, 134)] - 0010",I
,0001011,"(245, 70) - 0","[(154, 134), (181, 154), (165, 221)] - 011","[(168, 35), (11, 139), (78, 158)] - 001",I
,0001011,"(168, 35) - 0","[(245, 70)] - 0","[(11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 01011",I
,0001011,"(168, 35) - 0","[(245, 70), (78, 158), (154, 134), (181, 154), (165, 221)] - 01011","[(11, 139)] - 0",I
,0001011,"(168, 35) - 0","[(245, 70), (181, 154), (165, 221)] - 011","[(11, 139), (78, 158), (154, 134)] - 010",I
,0001011,"(11, 139) - 0","[(165, 221)] - 1","[(245, 70), (168, 35), (78, 158), (154, 134), (181, 154)] - 00101",I
,0001011,"(11, 139) - 0","[(78, 158), (154, 134), (181, 154), (165, 221)] - 1011","[(245, 70), (168, 35)] - 00",I
,0001011,"(11, 139) - 0","[(78, 158), (165, 221)] - 11","[(245, 70), (168, 35), (154, 134), (181, 154)] - 0001",I
,0001011,"(11, 139) - 0","[(78, 158), (181, 154), (165, 221)] - 111","[(245, 70), (168, 35), (154, 134)] - 000",I
,0001011,"(78, 158) - 1","[(165, 221)] - 1","[(245, 70), (168, 35), (11, 139), (154, 134), (181, 154)] - 00001",I
,0001011,"(78, 158) - 1","[(181, 154), (165, 221)] - 11","[(245, 70), (168, 35), (11, 139), (154, 134)] - 0000",I
,0001011,"(78, 158) - 1","[(154, 134), (181, 154), (165, 221)] - 011","[(245, 70), (168, 35), (11, 139)] - 000",I
,0001011,"(154, 134) - 0","[(181, 154), (165, 221)] - 11","[(245, 70), (168, 35), (11, 139), (78, 158)] - 0001",I
,0001011,"(181, 154) - 1","[(165, 221)] - 1","[(245, 70), (168, 35), (11, 139), (78, 158), (154, 134)] - 00010",I
,0001011,"(165, 221) - 1",[] - ,"[(245, 70), (168, 35), (11, 139), (78, 158), (154, 134), (181, 154)] - 000101",I
,0001101,"(245, 70) - 0",[] - ,"[(168, 35), (11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 001101",B
,0001101,"(245, 70) - 0","[(181, 154), (165, 221)] - 01","[(168, 35), (11, 139), (78, 158), (154, 134)] - 0011",B
,0001101,"(168, 35) - 0",[] - ,"[(245, 70), (11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 001101",B
,0001101,"(168, 35) - 0","[(245, 70), (154, 134), (181, 154), (165, 221)] - 0101","[(11, 139), (78, 158)] - 01",B
,0001101,"(11, 139) - 0",[] - ,"[(245, 70), (168, 35), (78, 158), (154, 134), (181, 154), (165, 221)] - 001101",B
,0001101,"(245, 70) - 0","[(168, 35)] - 0","[(11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 01101",I
,0001101,"(245, 70) - 0","[(165, 221)] - 1","[(168, 35), (11, 139), (78, 158), (154, 134), (181, 154)] - 00110",I
,0001101,"(245, 70) - 0","[(78, 158), (154, 134), (181, 154), (165, 221)] - 1101","[(168, 35), (11, 139)] - 00",I
,0001101,"(245, 70) - 0","[(154, 134), (181, 154), (165, 221)] - 101","[(168, 35), (11, 139), (78, 158)] - 001",I
,0001101,"(168, 35) - 0","[(245, 70)] - 0","[(11, 139), (78, 158), (154, 134), (181, 154), (165, 221)] - 01101",I
,0001101,"(168, 35) - 0","[(245, 70), (78, 158), (154, 134), (181, 154), (165, 221)] - 01101","[(11, 139)] - 0",I
,0001101,"(168, 35) - 0","[(245, 70), (181, 154)] - 00","[(11, 139), (78, 158), (154, 134), (165, 221)] - 0111",I
,0001101,"(168, 35) - 0","[(245, 70), (181, 154), (165, 221)] - 001","[(11, 139), (78, 158), (154, 134)] - 011",I
,0001101,"(11, 139) - 0","[(165, 221)] - 1","[(245, 70), (168, 35), (78, 158), (154, 134), (181, 154)] - 00110",I
,0001101,"(11, 139) - 0","[(78, 158), (154, 134), (181, 154), (165, 221)] - 1101","[(245, 70), (168, 35)] - 00",I
,0001101,"(11, 139) - 0","[(78, 158), (165, 221)] - 11","[(245, 70), (168, 35), (154, 134), (181, 154)] - 0010",I
,0001101,"(11, 139) - 0","[(78, 158), (181, 154), (165, 221)] - 101","[(245, 70), (168, 35), (154, 134)] - 001",I
,0001101,"(78, 158) - 1","[(165, 221)] - 1","[(245, 70), (168, 35), (11, 139), (154, 134), (181, 154)] - 00010",I
,0001101,"(78, 158) - 1","[(181, 154), (165, 221)] - 01","[(245, 70), (168, 35), (11, 139), (154, 134)] - 0001",I
,0001101,"(78, 158) - 1","[(154, 134), (181, 154), (165, 221)] - 101","[(245, 70), (168, 35), (11, 139)] - 000",I
