0,1,2,3,4,5
,0000111,"(116, 174) - 0",[] - ,"[(145, 176), (173, 154), (204, 111), (137, 146), (112, 105), (52, 79)] - 000111",B
,0000111,"(145, 176) - 0",[] - ,"[(116, 174), (173, 154), (204, 111), (137, 146), (112, 105), (52, 79)] - 000111",B
,0000111,"(145, 176) - 0","[(116, 174), (52, 79)] - 01","[(173, 154), (204, 111), (137, 146), (112, 105)] - 0011",B
,0000111,"(173, 154) - 0",[] - ,"[(116, 174), (145, 176), (204, 111), (137, 146), (112, 105), (52, 79)] - 000111",B
,0000111,"(173, 154) - 0","[(116, 174), (145, 176), (137, 146), (52, 79)] - 0011","[(204, 111), (112, 105)] - 01",B
,0000111,"(204, 111) - 0",[] - ,"[(116, 174), (145, 176), (173, 154), (137, 146), (112, 105), (52, 79)] - 000111",B
,0000111,"(116, 174) - 0","[(145, 176)] - 0","[(173, 154), (204, 111), (137, 146), (112, 105), (52, 79)] - 00111",I
,0000111,"(116, 174) - 0","[(52, 79)] - 1","[(145, 176), (173, 154), (204, 111), (137, 146), (112, 105)] - 00011",I
,0000111,"(116, 174) - 0","[(145, 176), (173, 154)] - 00","[(204, 111), (137, 146), (112, 105), (52, 79)] - 0111",I
,0000111,"(116, 174) - 0","[(145, 176), (173, 154), (204, 111), (137, 146)] - 0001","[(112, 105), (52, 79)] - 11",I
,0000111,"(116, 174) - 0","[(145, 176), (173, 154), (204, 111)] - 000","[(137, 146), (112, 105), (52, 79)] - 111",I
,0000111,"(145, 176) - 0","[(116, 174)] - 0","[(173, 154), (204, 111), (137, 146), (112, 105), (52, 79)] - 00111",I
,0000111,"(145, 176) - 0","[(173, 154)] - 0","[(116, 174), (204, 111), (137, 146), (112, 105), (52, 79)] - 00111",I
,0000111,"(145, 176) - 0","[(173, 154), (204, 111)] - 00","[(116, 174), (137, 146), (112, 105), (52, 79)] - 0111",I
,0000111,"(145, 176) - 0","[(173, 154), (204, 111), (137, 146)] - 001","[(116, 174), (112, 105), (52, 79)] - 011",I
,0000111,"(173, 154) - 0","[(204, 111)] - 0","[(116, 174), (145, 176), (137, 146), (112, 105), (52, 79)] - 00111",I
,0000111,"(173, 154) - 0","[(116, 174), (145, 176)] - 00","[(204, 111), (137, 146), (112, 105), (52, 79)] - 0111",I
,0000111,"(173, 154) - 0","[(116, 174), (145, 176), (137, 146)] - 001","[(204, 111), (112, 105), (52, 79)] - 011",I
,0000111,"(204, 111) - 0","[(116, 174), (145, 176), (173, 154), (137, 146), (112, 105)] - 00011","[(52, 79)] - 1",I
,0000111,"(204, 111) - 0","[(116, 174), (145, 176), (173, 154), (137, 146)] - 0001","[(112, 105), (52, 79)] - 11",I
,0000111,"(204, 111) - 0","[(116, 174), (145, 176), (173, 154)] - 000","[(137, 146), (112, 105), (52, 79)] - 111",I
,0000111,"(137, 146) - 1","[(116, 174), (145, 176), (173, 154), (204, 111)] - 0000","[(112, 105), (52, 79)] - 11",I
,0000111,"(112, 105) - 1","[(116, 174), (145, 176), (173, 154), (204, 111), (137, 146)] - 00001","[(52, 79)] - 1",I
,0000111,"(52, 79) - 1",[] - ,"[(116, 174), (145, 176), (173, 154), (204, 111), (137, 146), (112, 105)] - 000011",I
,0001011,"(116, 174) - 0",[] - ,"[(145, 176), (173, 154), (204, 111), (137, 146), (112, 105), (52, 79)] - 001011",B
,0001011,"(145, 176) - 0",[] - ,"[(116, 174), (173, 154), (204, 111), (137, 146), (112, 105), (52, 79)] - 001011",B
,0001011,"(145, 176) - 0","[(116, 174), (52, 79)] - 01","[(173, 154), (204, 111), (137, 146), (112, 105)] - 0101",B
,0001011,"(145, 176) - 0","[(173, 154), (204, 111)] - 01","[(116, 174), (137, 146), (112, 105), (52, 79)] - 0011",B
,0001011,"(173, 154) - 0",[] - ,"[(116, 174), (145, 176), (204, 111), (137, 146), (112, 105), (52, 79)] - 001011",B
,0001011,"(116, 174) - 0","[(145, 176)] - 0","[(173, 154), (204, 111), (137, 146), (112, 105), (52, 79)] - 01011",I
,0001011,"(116, 174) - 0","[(52, 79)] - 1","[(145, 176), (173, 154), (204, 111), (137, 146), (112, 105)] - 00101",I
,0001011,"(116, 174) - 0","[(145, 176), (173, 154)] - 00","[(204, 111), (137, 146), (112, 105), (52, 79)] - 1011",I
,0001011,"(116, 174) - 0","[(145, 176), (173, 154), (204, 111), (137, 146)] - 0010","[(112, 105), (52, 79)] - 11",I
,0001011,"(116, 174) - 0","[(145, 176), (173, 154), (204, 111)] - 001","[(137, 146), (112, 105), (52, 79)] - 011",I
,0001011,"(145, 176) - 0","[(116, 174)] - 0","[(173, 154), (204, 111), (137, 146), (112, 105), (52, 79)] - 01011",I
,0001011,"(145, 176) - 0","[(173, 154)] - 0","[(116, 174), (204, 111), (137, 146), (112, 105), (52, 79)] - 01011",I
