0,1,2,3,4,5
,0000111,"(52, 158) - 0",[] - ,"[(47, 138), (239, 229), (190, 172), (103, 146), (121, 134), (158, 66)] - 000111",B
,0000111,"(52, 158) - 0","[(239, 229), (190, 172), (103, 146), (121, 134)] - 0011","[(47, 138), (158, 66)] - 01",B
,0000111,"(239, 229) - 0",[] - ,"[(47, 138), (52, 158), (190, 172), (103, 146), (121, 134), (158, 66)] - 000111",B
,0000111,"(239, 229) - 0","[(190, 172), (158, 66)] - 01","[(47, 138), (52, 158), (103, 146), (121, 134)] - 0011",B
,0000111,"(47, 138) - 0","[(52, 158), (239, 229), (190, 172), (103, 146), (121, 134), (158, 66)] - 000111",[] - ,I
,0000111,"(47, 138) - 0","[(52, 158)] - 0","[(239, 229), (190, 172), (103, 146), (121, 134), (158, 66)] - 00111",I
,0000111,"(47, 138) - 0","[(52, 158), (239, 229), (190, 172), (103, 146), (121, 134)] - 00011","[(158, 66)] - 1",I
,0000111,"(47, 138) - 0","[(52, 158), (239, 229)] - 00","[(190, 172), (103, 146), (121, 134), (158, 66)] - 0111",I
,0000111,"(47, 138) - 0","[(52, 158), (239, 229), (190, 172), (103, 146)] - 0001","[(121, 134), (158, 66)] - 11",I
,0000111,"(47, 138) - 0","[(52, 158), (239, 229), (190, 172)] - 000","[(103, 146), (121, 134), (158, 66)] - 111",I
,0000111,"(52, 158) - 0","[(239, 229), (190, 172), (103, 146), (121, 134), (158, 66)] - 00111","[(47, 138)] - 0",I
,0000111,"(52, 158) - 0","[(239, 229)] - 0","[(47, 138), (190, 172), (103, 146), (121, 134), (158, 66)] - 00111",I
,0000111,"(52, 158) - 0","[(239, 229), (190, 172)] - 00","[(47, 138), (103, 146), (121, 134), (158, 66)] - 0111",I
,0000111,"(52, 158) - 0","[(239, 229), (190, 172), (103, 146)] - 001","[(47, 138), (121, 134), (158, 66)] - 011",I
