0,1,2,3,4,5
,0000111,"(17, 150) - 0",[] - ,"[(22, 184), (88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 000111",B
,0000111,"(22, 184) - 0",[] - ,"[(17, 150), (88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 000111",B
,0000111,"(22, 184) - 0","[(88, 245), (238, 252), (200, 208), (148, 175)] - 0011","[(17, 150), (187, 3)] - 01",B
,0000111,"(88, 245) - 0",[] - ,"[(17, 150), (22, 184), (238, 252), (200, 208), (148, 175), (187, 3)] - 000111",B
,0000111,"(88, 245) - 0","[(238, 252), (200, 208)] - 01","[(17, 150), (22, 184), (148, 175), (187, 3)] - 0011",B
,0000111,"(238, 252) - 0",[] - ,"[(17, 150), (22, 184), (88, 245), (200, 208), (148, 175), (187, 3)] - 000111",B
,0000111,"(17, 150) - 0","[(22, 184)] - 0","[(88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 00111",I
,0000111,"(17, 150) - 0","[(22, 184), (88, 245), (238, 252), (200, 208), (148, 175)] - 00011","[(187, 3)] - 1",I
,0000111,"(17, 150) - 0","[(22, 184), (88, 245)] - 00","[(238, 252), (200, 208), (148, 175), (187, 3)] - 0111",I
,0000111,"(17, 150) - 0","[(22, 184), (88, 245), (238, 252), (200, 208)] - 0001","[(148, 175), (187, 3)] - 11",I
,0000111,"(17, 150) - 0","[(22, 184), (88, 245), (238, 252)] - 000","[(200, 208), (148, 175), (187, 3)] - 111",I
,0000111,"(22, 184) - 0","[(17, 150)] - 0","[(88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 00111",I
,0000111,"(22, 184) - 0","[(88, 245)] - 0","[(17, 150), (238, 252), (200, 208), (148, 175), (187, 3)] - 00111",I
,0000111,"(22, 184) - 0","[(88, 245), (238, 252)] - 00","[(17, 150), (200, 208), (148, 175), (187, 3)] - 0111",I
,0000111,"(22, 184) - 0","[(88, 245), (238, 252), (200, 208)] - 001","[(17, 150), (148, 175), (187, 3)] - 011",I
,0000111,"(88, 245) - 0","[(238, 252)] - 0","[(17, 150), (22, 184), (200, 208), (148, 175), (187, 3)] - 00111",I
,0000111,"(88, 245) - 0","[(17, 150), (22, 184)] - 00","[(238, 252), (200, 208), (148, 175), (187, 3)] - 0111",I
,0000111,"(88, 245) - 0","[(238, 252), (200, 208), (148, 175)] - 011","[(17, 150), (22, 184), (187, 3)] - 001",I
,0000111,"(238, 252) - 0","[(187, 3)] - 1","[(17, 150), (22, 184), (88, 245), (200, 208), (148, 175)] - 00011",I
,0000111,"(238, 252) - 0","[(200, 208), (187, 3)] - 11","[(17, 150), (22, 184), (88, 245), (148, 175)] - 0001",I
,0000111,"(238, 252) - 0","[(17, 150), (22, 184), (88, 245)] - 000","[(200, 208), (148, 175), (187, 3)] - 111",I
,0000111,"(200, 208) - 1","[(187, 3)] - 1","[(17, 150), (22, 184), (88, 245), (238, 252), (148, 175)] - 00001",I
,0000111,"(200, 208) - 1","[(17, 150), (22, 184), (88, 245), (238, 252)] - 0000","[(148, 175), (187, 3)] - 11",I
,0000111,"(148, 175) - 1","[(17, 150), (22, 184), (88, 245), (238, 252), (200, 208)] - 00001","[(187, 3)] - 1",I
,0000111,"(187, 3) - 1",[] - ,"[(17, 150), (22, 184), (88, 245), (238, 252), (200, 208), (148, 175)] - 000011",I
,0001011,"(17, 150) - 0",[] - ,"[(22, 184), (88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 001011",B
,0001011,"(22, 184) - 0",[] - ,"[(17, 150), (88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 001011",B
,0001011,"(22, 184) - 0","[(88, 245), (238, 252), (200, 208), (148, 175)] - 0101","[(17, 150), (187, 3)] - 01",B
,0001011,"(22, 184) - 0","[(88, 245), (238, 252)] - 01","[(17, 150), (200, 208), (148, 175), (187, 3)] - 0011",B
,0001011,"(88, 245) - 0",[] - ,"[(17, 150), (22, 184), (238, 252), (200, 208), (148, 175), (187, 3)] - 001011",B
,0001011,"(88, 245) - 0","[(238, 252), (200, 208)] - 10","[(17, 150), (22, 184), (148, 175), (187, 3)] - 0011",B
,0001011,"(17, 150) - 0","[(22, 184)] - 0","[(88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 01011",I
,0001011,"(17, 150) - 0","[(22, 184), (88, 245), (238, 252), (200, 208), (148, 175)] - 00101","[(187, 3)] - 1",I
,0001011,"(17, 150) - 0","[(22, 184), (88, 245)] - 00","[(238, 252), (200, 208), (148, 175), (187, 3)] - 1011",I
,0001011,"(17, 150) - 0","[(22, 184), (88, 245), (238, 252), (200, 208)] - 0010","[(148, 175), (187, 3)] - 11",I
,0001011,"(17, 150) - 0","[(22, 184), (88, 245), (238, 252)] - 001","[(200, 208), (148, 175), (187, 3)] - 011",I
,0001011,"(22, 184) - 0","[(17, 150)] - 0","[(88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 01011",I
,0001011,"(22, 184) - 0","[(88, 245)] - 0","[(17, 150), (238, 252), (200, 208), (148, 175), (187, 3)] - 01011",I
,0001011,"(22, 184) - 0","[(88, 245), (238, 252), (200, 208)] - 010","[(17, 150), (148, 175), (187, 3)] - 011",I
,0001011,"(88, 245) - 0","[(238, 252)] - 1","[(17, 150), (22, 184), (200, 208), (148, 175), (187, 3)] - 00011",I
,0001011,"(88, 245) - 0","[(17, 150), (22, 184)] - 00","[(238, 252), (200, 208), (148, 175), (187, 3)] - 1011",I
,0001011,"(88, 245) - 0","[(238, 252), (200, 208), (148, 175)] - 101","[(17, 150), (22, 184), (187, 3)] - 001",I
,0001011,"(238, 252) - 1",[] - ,"[(17, 150), (22, 184), (88, 245), (200, 208), (148, 175), (187, 3)] - 000011",I
,0001011,"(238, 252) - 1","[(187, 3)] - 1","[(17, 150), (22, 184), (88, 245), (200, 208), (148, 175)] - 00001",I
,0001011,"(238, 252) - 1","[(200, 208), (187, 3)] - 01","[(17, 150), (22, 184), (88, 245), (148, 175)] - 0001",I
,0001011,"(238, 252) - 1","[(17, 150), (22, 184), (88, 245)] - 000","[(200, 208), (148, 175), (187, 3)] - 011",I
,0001011,"(200, 208) - 0","[(187, 3)] - 1","[(17, 150), (22, 184), (88, 245), (238, 252), (148, 175)] - 00011",I
,0001011,"(200, 208) - 0","[(17, 150), (22, 184), (88, 245), (238, 252)] - 0001","[(148, 175), (187, 3)] - 11",I
,0001011,"(148, 175) - 1","[(17, 150), (22, 184), (88, 245), (238, 252), (200, 208)] - 00010","[(187, 3)] - 1",I
,0001011,"(187, 3) - 1",[] - ,"[(17, 150), (22, 184), (88, 245), (238, 252), (200, 208), (148, 175)] - 000101",I
,0001101,"(17, 150) - 0",[] - ,"[(22, 184), (88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 001101",B
,0001101,"(17, 150) - 0","[(22, 184), (88, 245), (238, 252), (200, 208)] - 0011","[(148, 175), (187, 3)] - 01",B
,0001101,"(22, 184) - 0",[] - ,"[(17, 150), (88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 001101",B
,0001101,"(22, 184) - 0","[(88, 245), (238, 252), (200, 208), (148, 175)] - 0110","[(17, 150), (187, 3)] - 01",B
,0001101,"(22, 184) - 0","[(88, 245), (238, 252)] - 01","[(17, 150), (200, 208), (148, 175), (187, 3)] - 0101",B
,0001101,"(88, 245) - 0",[] - ,"[(17, 150), (22, 184), (238, 252), (200, 208), (148, 175), (187, 3)] - 001101",B
,0001101,"(17, 150) - 0","[(22, 184)] - 0","[(88, 245), (238, 252), (200, 208), (148, 175), (187, 3)] - 01101",I
,0001101,"(17, 150) - 0","[(22, 184), (88, 245), (238, 252), (200, 208), (148, 175)] - 00110","[(187, 3)] - 1",I
,0001101,"(17, 150) - 0","[(22, 184), (88, 245)] - 00","[(238, 252), (200, 208), (148, 175), (187, 3)] - 1101",I
