0,1,2,3,4,5
,0000111,"(100, 14) - 0",[] - ,"[(47, 242), (82, 228), (92, 201), (150, 168), (163, 169), (210, 210)] - 000111",B
,0000111,"(47, 242) - 0",[] - ,"[(100, 14), (82, 228), (92, 201), (150, 168), (163, 169), (210, 210)] - 000111",B
,0000111,"(47, 242) - 0","[(82, 228), (210, 210)] - 01","[(100, 14), (92, 201), (150, 168), (163, 169)] - 0011",B
,0000111,"(100, 14) - 0","[(82, 228), (92, 201), (150, 168), (163, 169), (210, 210)] - 00111","[(47, 242)] - 0",I
,0000111,"(100, 14) - 0","[(210, 210)] - 1","[(47, 242), (82, 228), (92, 201), (150, 168), (163, 169)] - 00011",I
,0000111,"(100, 14) - 0","[(92, 201), (150, 168), (163, 169), (210, 210)] - 0111","[(47, 242), (82, 228)] - 00",I
,0000111,"(100, 14) - 0","[(163, 169), (210, 210)] - 11","[(47, 242), (82, 228), (92, 201), (150, 168)] - 0001",I
,0000111,"(100, 14) - 0","[(150, 168), (163, 169), (210, 210)] - 111","[(47, 242), (82, 228), (92, 201)] - 000",I
,0000111,"(47, 242) - 0","[(82, 228), (92, 201), (150, 168), (163, 169), (210, 210)] - 00111","[(100, 14)] - 0",I
,0000111,"(47, 242) - 0","[(210, 210)] - 1","[(100, 14), (82, 228), (92, 201), (150, 168), (163, 169)] - 00011",I
,0000111,"(47, 242) - 0","[(82, 228), (150, 168), (163, 169), (210, 210)] - 0111","[(100, 14), (92, 201)] - 00",I
,0000111,"(47, 242) - 0","[(82, 228), (163, 169), (210, 210)] - 011","[(100, 14), (92, 201), (150, 168)] - 001",I
,0000111,"(82, 228) - 0","[(210, 210)] - 1","[(100, 14), (47, 242), (92, 201), (150, 168), (163, 169)] - 00011",I
,0000111,"(82, 228) - 0","[(92, 201), (150, 168), (163, 169), (210, 210)] - 0111","[(100, 14), (47, 242)] - 00",I
,0000111,"(82, 228) - 0","[(163, 169), (210, 210)] - 11","[(100, 14), (47, 242), (92, 201), (150, 168)] - 0001",I
,0000111,"(82, 228) - 0","[(150, 168), (163, 169), (210, 210)] - 111","[(100, 14), (47, 242), (92, 201)] - 000",I
,0000111,"(92, 201) - 0","[(150, 168), (163, 169), (210, 210)] - 111","[(100, 14), (47, 242), (82, 228)] - 000",I
,0000111,"(150, 168) - 1","[(163, 169), (210, 210)] - 11","[(100, 14), (47, 242), (82, 228), (92, 201)] - 0000",I
,0000111,"(163, 169) - 1","[(210, 210)] - 1","[(100, 14), (47, 242), (82, 228), (92, 201), (150, 168)] - 00001",I
,0000111,"(210, 210) - 1",[] - ,"[(100, 14), (47, 242), (82, 228), (92, 201), (150, 168), (163, 169)] - 000011",I
,0001011,"(100, 14) - 0",[] - ,"[(47, 242), (82, 228), (92, 201), (150, 168), (163, 169), (210, 210)] - 001011",B
,0001011,"(47, 242) - 0",[] - ,"[(100, 14), (82, 228), (92, 201), (150, 168), (163, 169), (210, 210)] - 001011",B
,0001011,"(47, 242) - 0","[(82, 228), (150, 168), (163, 169), (210, 210)] - 0011","[(100, 14), (92, 201)] - 01",B
,0001011,"(47, 242) - 0","[(82, 228), (210, 210)] - 01","[(100, 14), (92, 201), (150, 168), (163, 169)] - 0101",B
,0001011,"(100, 14) - 0","[(82, 228), (92, 201), (150, 168), (163, 169), (210, 210)] - 01011","[(47, 242)] - 0",I
,0001011,"(100, 14) - 0","[(210, 210)] - 1","[(47, 242), (82, 228), (92, 201), (150, 168), (163, 169)] - 00101",I
,0001011,"(100, 14) - 0","[(92, 201), (150, 168), (163, 169), (210, 210)] - 1011","[(47, 242), (82, 228)] - 00",I
,0001011,"(100, 14) - 0","[(163, 169), (210, 210)] - 11","[(47, 242), (82, 228), (92, 201), (150, 168)] - 0010",I
,0001011,"(100, 14) - 0","[(150, 168), (163, 169), (210, 210)] - 011","[(47, 242), (82, 228), (92, 201)] - 001",I
,0001011,"(47, 242) - 0","[(82, 228), (92, 201), (150, 168), (163, 169), (210, 210)] - 01011","[(100, 14)] - 0",I
,0001011,"(47, 242) - 0","[(210, 210)] - 1","[(100, 14), (82, 228), (92, 201), (150, 168), (163, 169)] - 00101",I
,0001011,"(47, 242) - 0","[(82, 228), (163, 169), (210, 210)] - 011","[(100, 14), (92, 201), (150, 168)] - 010",I
,0001011,"(82, 228) - 0","[(210, 210)] - 1","[(100, 14), (47, 242), (92, 201), (150, 168), (163, 169)] - 00101",I
,0001011,"(82, 228) - 0","[(92, 201), (150, 168), (163, 169), (210, 210)] - 1011","[(100, 14), (47, 242)] - 00",I
,0001011,"(82, 228) - 0","[(163, 169), (210, 210)] - 11","[(100, 14), (47, 242), (92, 201), (150, 168)] - 0010",I
,0001011,"(82, 228) - 0","[(150, 168), (163, 169), (210, 210)] - 011","[(100, 14), (47, 242), (92, 201)] - 001",I
