0,1,2,3,4,5
,0000111,"(89, 178) - 0",[] - ,"[(129, 182), (240, 115), (144, 141), (123, 113), (95, 132), (8, 74)] - 000111",B
,0000111,"(129, 182) - 0",[] - ,"[(89, 178), (240, 115), (144, 141), (123, 113), (95, 132), (8, 74)] - 000111",B
,0000111,"(129, 182) - 0","[(89, 178), (8, 74)] - 01","[(240, 115), (144, 141), (123, 113), (95, 132)] - 0011",B
,0000111,"(240, 115) - 0",[] - ,"[(89, 178), (129, 182), (144, 141), (123, 113), (95, 132), (8, 74)] - 000111",B
,0000111,"(89, 178) - 0","[(129, 182)] - 0","[(240, 115), (144, 141), (123, 113), (95, 132), (8, 74)] - 00111",I
,0000111,"(89, 178) - 0","[(8, 74)] - 1","[(129, 182), (240, 115), (144, 141), (123, 113), (95, 132)] - 00011",I
,0000111,"(89, 178) - 0","[(129, 182), (240, 115)] - 00","[(144, 141), (123, 113), (95, 132), (8, 74)] - 0111",I
,0000111,"(89, 178) - 0","[(129, 182), (240, 115), (144, 141), (123, 113)] - 0001","[(95, 132), (8, 74)] - 11",I
,0000111,"(89, 178) - 0","[(129, 182), (240, 115), (144, 141)] - 000","[(123, 113), (95, 132), (8, 74)] - 111",I
,0000111,"(129, 182) - 0","[(89, 178)] - 0","[(240, 115), (144, 141), (123, 113), (95, 132), (8, 74)] - 00111",I
,0000111,"(129, 182) - 0","[(240, 115)] - 0","[(89, 178), (144, 141), (123, 113), (95, 132), (8, 74)] - 00111",I
,0000111,"(129, 182) - 0","[(240, 115), (144, 141)] - 00","[(89, 178), (123, 113), (95, 132), (8, 74)] - 0111",I
,0000111,"(129, 182) - 0","[(240, 115), (144, 141), (123, 113)] - 001","[(89, 178), (95, 132), (8, 74)] - 011",I
,0000111,"(240, 115) - 0","[(89, 178), (129, 182), (144, 141), (123, 113), (95, 132)] - 00011","[(8, 74)] - 1",I
,0000111,"(240, 115) - 0","[(89, 178), (129, 182)] - 00","[(144, 141), (123, 113), (95, 132), (8, 74)] - 0111",I
,0000111,"(240, 115) - 0","[(89, 178), (129, 182), (144, 141), (95, 132)] - 0001","[(123, 113), (8, 74)] - 11",I
,0000111,"(240, 115) - 0","[(89, 178), (129, 182), (144, 141)] - 000","[(123, 113), (95, 132), (8, 74)] - 111",I
,0000111,"(144, 141) - 0","[(89, 178), (129, 182), (240, 115)] - 000","[(123, 113), (95, 132), (8, 74)] - 111",I
,0000111,"(123, 113) - 1","[(89, 178), (129, 182), (240, 115), (144, 141), (95, 132)] - 00001","[(8, 74)] - 1",I
,0000111,"(123, 113) - 1","[(89, 178), (129, 182), (240, 115), (144, 141)] - 0000","[(95, 132), (8, 74)] - 11",I
,0000111,"(95, 132) - 1","[(89, 178), (129, 182), (240, 115), (144, 141), (123, 113)] - 00001","[(8, 74)] - 1",I
