0,1,2,3,4,5
,0000111,"(167, 253) - 0",[] - ,"[(20, 3), (201, 172), (235, 151), (161, 53), (104, 20), (198, 7)] - 000111",B
,0000111,"(167, 253) - 0","[(201, 172), (235, 151), (161, 53), (198, 7)] - 0011","[(20, 3), (104, 20)] - 01",B
,0000111,"(201, 172) - 0","[(235, 151), (198, 7)] - 01","[(20, 3), (167, 253), (161, 53), (104, 20)] - 0011",B
,0000111,"(235, 151) - 0",[] - ,"[(20, 3), (167, 253), (201, 172), (161, 53), (104, 20), (198, 7)] - 000111",B
,0000111,"(20, 3) - 0","[(167, 253), (201, 172), (235, 151), (161, 53), (104, 20), (198, 7)] - 000111",[] - ,I
,0000111,"(20, 3) - 0","[(201, 172), (235, 151), (161, 53), (104, 20), (198, 7)] - 00111","[(167, 253)] - 0",I
,0000111,"(20, 3) - 0","[(198, 7)] - 1","[(167, 253), (201, 172), (235, 151), (161, 53), (104, 20)] - 00011",I
,0000111,"(20, 3) - 0","[(235, 151), (161, 53), (104, 20), (198, 7)] - 0111","[(167, 253), (201, 172)] - 00",I
,0000111,"(20, 3) - 0","[(104, 20), (198, 7)] - 11","[(167, 253), (201, 172), (235, 151), (161, 53)] - 0001",I
,0000111,"(20, 3) - 0","[(161, 53), (104, 20), (198, 7)] - 111","[(167, 253), (201, 172), (235, 151)] - 000",I
,0000111,"(167, 253) - 0","[(201, 172), (235, 151), (161, 53), (104, 20), (198, 7)] - 00111","[(20, 3)] - 0",I
,0000111,"(167, 253) - 0","[(235, 151)] - 0","[(20, 3), (201, 172), (161, 53), (104, 20), (198, 7)] - 00111",I
,0000111,"(167, 253) - 0","[(201, 172), (235, 151)] - 00","[(20, 3), (161, 53), (104, 20), (198, 7)] - 0111",I
,0000111,"(167, 253) - 0","[(201, 172), (235, 151), (198, 7)] - 001","[(20, 3), (161, 53), (104, 20)] - 011",I
,0000111,"(201, 172) - 0","[(235, 151)] - 0","[(20, 3), (167, 253), (161, 53), (104, 20), (198, 7)] - 00111",I
,0000111,"(201, 172) - 0","[(235, 151), (161, 53), (104, 20), (198, 7)] - 0111","[(20, 3), (167, 253)] - 00",I
,0000111,"(201, 172) - 0","[(235, 151), (161, 53), (198, 7)] - 011","[(20, 3), (167, 253), (104, 20)] - 001",I
,0000111,"(235, 151) - 0","[(198, 7)] - 1","[(20, 3), (167, 253), (201, 172), (161, 53), (104, 20)] - 00011",I
,0000111,"(235, 151) - 0","[(161, 53), (198, 7)] - 11","[(20, 3), (167, 253), (201, 172), (104, 20)] - 0001",I
,0000111,"(235, 151) - 0","[(161, 53), (104, 20), (198, 7)] - 111","[(20, 3), (167, 253), (201, 172)] - 000",I
,0000111,"(161, 53) - 1","[(198, 7)] - 1","[(20, 3), (167, 253), (201, 172), (235, 151), (104, 20)] - 00001",I
