0,1,2,3,4,5
,0000111,"(10, 46) - 0",[] - ,"[(181, 252), (180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 000111",B
,0000111,"(181, 252) - 0",[] - ,"[(10, 46), (180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 000111",B
,0000111,"(181, 252) - 0","[(180, 190), (161, 163), (148, 49), (246, 4)] - 0011","[(10, 46), (129, 80)] - 01",B
,0000111,"(181, 252) - 0","[(180, 190), (246, 4)] - 01","[(10, 46), (161, 163), (129, 80), (148, 49)] - 0011",B
,0000111,"(10, 46) - 0","[(181, 252)] - 0","[(180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 00111",I
,0000111,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163), (129, 80), (148, 49)] - 00011","[(246, 4)] - 1",I
,0000111,"(10, 46) - 0","[(181, 252), (180, 190)] - 00","[(161, 163), (129, 80), (148, 49), (246, 4)] - 0111",I
,0000111,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163), (129, 80)] - 0001","[(148, 49), (246, 4)] - 11",I
,0000111,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163)] - 000","[(129, 80), (148, 49), (246, 4)] - 111",I
,0000111,"(181, 252) - 0","[(10, 46)] - 0","[(180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 00111",I
,0000111,"(181, 252) - 0","[(246, 4)] - 1","[(10, 46), (180, 190), (161, 163), (129, 80), (148, 49)] - 00011",I
,0000111,"(181, 252) - 0","[(180, 190), (148, 49), (246, 4)] - 011","[(10, 46), (161, 163), (129, 80)] - 001",I
,0000111,"(180, 190) - 0","[(246, 4)] - 1","[(10, 46), (181, 252), (161, 163), (129, 80), (148, 49)] - 00011",I
,0000111,"(180, 190) - 0","[(10, 46), (181, 252)] - 00","[(161, 163), (129, 80), (148, 49), (246, 4)] - 0111",I
,0000111,"(180, 190) - 0","[(148, 49), (246, 4)] - 11","[(10, 46), (181, 252), (161, 163), (129, 80)] - 0001",I
,0000111,"(180, 190) - 0","[(129, 80), (148, 49), (246, 4)] - 111","[(10, 46), (181, 252), (161, 163)] - 000",I
,0000111,"(161, 163) - 0","[(10, 46), (181, 252), (180, 190)] - 000","[(129, 80), (148, 49), (246, 4)] - 111",I
,0000111,"(129, 80) - 1","[(148, 49), (246, 4)] - 11","[(10, 46), (181, 252), (180, 190), (161, 163)] - 0000",I
,0000111,"(148, 49) - 1","[(246, 4)] - 1","[(10, 46), (181, 252), (180, 190), (161, 163), (129, 80)] - 00001",I
,0000111,"(246, 4) - 1",[] - ,"[(10, 46), (181, 252), (180, 190), (161, 163), (129, 80), (148, 49)] - 000011",I
,0001011,"(10, 46) - 0",[] - ,"[(181, 252), (180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 001011",B
,0001011,"(181, 252) - 0",[] - ,"[(10, 46), (180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 001011",B
,0001011,"(181, 252) - 0","[(180, 190), (246, 4)] - 01","[(10, 46), (161, 163), (129, 80), (148, 49)] - 0101",B
,0001011,"(10, 46) - 0","[(181, 252)] - 0","[(180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 01011",I
,0001011,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163), (129, 80), (148, 49)] - 00101","[(246, 4)] - 1",I
,0001011,"(10, 46) - 0","[(181, 252), (180, 190)] - 00","[(161, 163), (129, 80), (148, 49), (246, 4)] - 1011",I
,0001011,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163), (129, 80)] - 0010","[(148, 49), (246, 4)] - 11",I
,0001011,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163)] - 001","[(129, 80), (148, 49), (246, 4)] - 011",I
,0001011,"(181, 252) - 0","[(10, 46)] - 0","[(180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 01011",I
,0001011,"(181, 252) - 0","[(246, 4)] - 1","[(10, 46), (180, 190), (161, 163), (129, 80), (148, 49)] - 00101",I
,0001011,"(181, 252) - 0","[(180, 190), (161, 163), (148, 49), (246, 4)] - 0111","[(10, 46), (129, 80)] - 00",I
,0001011,"(181, 252) - 0","[(180, 190), (148, 49), (246, 4)] - 011","[(10, 46), (161, 163), (129, 80)] - 010",I
,0001011,"(180, 190) - 0","[(246, 4)] - 1","[(10, 46), (181, 252), (161, 163), (129, 80), (148, 49)] - 00101",I
,0001011,"(180, 190) - 0","[(10, 46), (181, 252)] - 00","[(161, 163), (129, 80), (148, 49), (246, 4)] - 1011",I
,0001011,"(180, 190) - 0","[(148, 49), (246, 4)] - 11","[(10, 46), (181, 252), (161, 163), (129, 80)] - 0010",I
,0001011,"(180, 190) - 0","[(129, 80), (148, 49), (246, 4)] - 011","[(10, 46), (181, 252), (161, 163)] - 001",I
,0001011,"(161, 163) - 1","[(10, 46), (181, 252), (180, 190)] - 000","[(129, 80), (148, 49), (246, 4)] - 011",I
,0001011,"(129, 80) - 0","[(148, 49), (246, 4)] - 11","[(10, 46), (181, 252), (180, 190), (161, 163)] - 0001",I
,0001011,"(148, 49) - 1","[(246, 4)] - 1","[(10, 46), (181, 252), (180, 190), (161, 163), (129, 80)] - 00010",I
,0001011,"(246, 4) - 1",[] - ,"[(10, 46), (181, 252), (180, 190), (161, 163), (129, 80), (148, 49)] - 000101",I
,0001101,"(10, 46) - 0",[] - ,"[(181, 252), (180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 001101",B
,0001101,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163), (129, 80)] - 0011","[(148, 49), (246, 4)] - 01",B
,0001101,"(181, 252) - 0",[] - ,"[(10, 46), (180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 001101",B
,0001101,"(181, 252) - 0","[(180, 190), (161, 163), (148, 49), (246, 4)] - 0101","[(10, 46), (129, 80)] - 01",B
,0001101,"(181, 252) - 0","[(180, 190), (246, 4)] - 01","[(10, 46), (161, 163), (129, 80), (148, 49)] - 0110",B
,0001101,"(180, 190) - 0","[(148, 49), (246, 4)] - 01","[(10, 46), (181, 252), (161, 163), (129, 80)] - 0011",B
,0001101,"(10, 46) - 0","[(181, 252)] - 0","[(180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 01101",I
,0001101,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163), (129, 80), (148, 49)] - 00110","[(246, 4)] - 1",I
,0001101,"(10, 46) - 0","[(181, 252), (180, 190)] - 00","[(161, 163), (129, 80), (148, 49), (246, 4)] - 1101",I
,0001101,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163)] - 001","[(129, 80), (148, 49), (246, 4)] - 101",I
,0001101,"(181, 252) - 0","[(10, 46)] - 0","[(180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 01101",I
,0001101,"(181, 252) - 0","[(246, 4)] - 1","[(10, 46), (180, 190), (161, 163), (129, 80), (148, 49)] - 00110",I
,0001101,"(181, 252) - 0","[(180, 190), (148, 49), (246, 4)] - 001","[(10, 46), (161, 163), (129, 80)] - 011",I
,0001101,"(180, 190) - 0","[(246, 4)] - 1","[(10, 46), (181, 252), (161, 163), (129, 80), (148, 49)] - 00110",I
,0001101,"(180, 190) - 0","[(10, 46), (181, 252)] - 00","[(161, 163), (129, 80), (148, 49), (246, 4)] - 1101",I
,0001101,"(180, 190) - 0","[(129, 80), (148, 49), (246, 4)] - 101","[(10, 46), (181, 252), (161, 163)] - 001",I
,0001101,"(161, 163) - 1","[(10, 46), (181, 252), (180, 190)] - 000","[(129, 80), (148, 49), (246, 4)] - 101",I
,0001101,"(129, 80) - 1","[(148, 49), (246, 4)] - 01","[(10, 46), (181, 252), (180, 190), (161, 163)] - 0001",I
,0001101,"(148, 49) - 0","[(246, 4)] - 1","[(10, 46), (181, 252), (180, 190), (161, 163), (129, 80)] - 00011",I
,0001101,"(246, 4) - 1",[] - ,"[(10, 46), (181, 252), (180, 190), (161, 163), (129, 80), (148, 49)] - 000110",I
,0001110,"(10, 46) - 0",[] - ,"[(181, 252), (180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 001110",B
,0001110,"(10, 46) - 0","[(181, 252), (180, 190), (161, 163), (129, 80)] - 0011","[(148, 49), (246, 4)] - 10",B
,0001110,"(181, 252) - 0",[] - ,"[(10, 46), (180, 190), (161, 163), (129, 80), (148, 49), (246, 4)] - 001110",B
,0001110,"(181, 252) - 0","[(180, 190), (161, 163), (148, 49), (246, 4)] - 0110","[(10, 46), (129, 80)] - 01",B
,0001110,"(180, 190) - 0","[(148, 49), (246, 4)] - 10","[(10, 46), (181, 252), (161, 163), (129, 80)] - 0011",B
