PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(51, 174)",2,"(0, 1)","[(51, 174), (92, 205)]"
"(92, 205)",2,"(0, 6)","[(51, 174), (61, 131)]"
"(211, 246)",2,"(0, 7)","[(51, 174), (45, 10)]"
"(155, 213)",2,"(1, 2)","[(92, 205), (211, 246)]"
"(113, 160)",2,"(2, 3)","[(211, 246), (155, 213)]"
"(77, 94)",2,"(2, 7)","[(211, 246), (45, 10)]"
"(61, 131)",2,"(5, 7)","[(77, 94), (45, 10)]"
"(45, 10)",2,"(6, 7)","[(61, 131), (45, 10)]"
,3,"(0, 1, 2)","[(51, 174), (92, 205), (211, 246)]"
,3,"(0, 1, 3)","[(51, 174), (92, 205), (155, 213)]"
,3,"(0, 1, 6)","[(51, 174), (92, 205), (61, 131)]"
,3,"(0, 6, 7)","[(51, 174), (61, 131), (45, 10)]"
,3,"(1, 2, 3)","[(92, 205), (211, 246), (155, 213)]"
,3,"(2, 3, 4)","[(211, 246), (155, 213), (113, 160)]"
,3,"(2, 3, 7)","[(211, 246), (155, 213), (45, 10)]"
,3,"(2, 5, 7)","[(211, 246), (77, 94), (45, 10)]"
,3,"(4, 5, 7)","[(113, 160), (77, 94), (45, 10)]"
,3,"(5, 6, 7)","[(77, 94), (61, 131), (45, 10)]"
,4,"(0, 1, 2, 3)","[(51, 174), (92, 205), (211, 246), (155, 213)]"
,4,"(0, 1, 3, 6)","[(51, 174), (92, 205), (155, 213), (61, 131)]"
,4,"(0, 1, 4, 6)","[(51, 174), (92, 205), (113, 160), (61, 131)]"
,4,"(0, 1, 5, 6)","[(51, 174), (92, 205), (77, 94), (61, 131)]"
,4,"(0, 1, 6, 7)","[(51, 174), (92, 205), (61, 131), (45, 10)]"
,4,"(0, 5, 6, 7)","[(51, 174), (77, 94), (61, 131), (45, 10)]"
