PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(234, 248)",2,"(0, 1)","[(234, 248), (22, 6)]"
"(22, 6)",2,"(0, 4)","[(234, 248), (130, 215)]"
"(33, 120)",2,"(0, 7)","[(234, 248), (28, 250)]"
"(88, 166)",2,"(1, 2)","[(22, 6), (33, 120)]"
"(130, 215)",2,"(1, 7)","[(22, 6), (28, 250)]"
"(92, 224)",2,"(2, 7)","[(33, 120), (28, 250)]"
"(56, 228)",2,"(6, 7)","[(56, 228), (28, 250)]"
"(28, 250)",3,"(0, 1, 2)","[(234, 248), (22, 6), (33, 120)]"
,3,"(0, 1, 3)","[(234, 248), (22, 6), (88, 166)]"
,3,"(0, 1, 4)","[(234, 248), (22, 6), (130, 215)]"
,3,"(0, 3, 4)","[(234, 248), (88, 166), (130, 215)]"
,3,"(0, 4, 5)","[(234, 248), (130, 215), (92, 224)]"
,3,"(0, 4, 7)","[(234, 248), (130, 215), (28, 250)]"
,3,"(0, 5, 7)","[(234, 248), (92, 224), (28, 250)]"
,3,"(0, 6, 7)","[(234, 248), (56, 228), (28, 250)]"
,3,"(1, 2, 3)","[(22, 6), (33, 120), (88, 166)]"
,3,"(1, 2, 7)","[(22, 6), (33, 120), (28, 250)]"
,3,"(2, 6, 7)","[(33, 120), (56, 228), (28, 250)]"
,3,"(5, 6, 7)","[(92, 224), (56, 228), (28, 250)]"
,4,"(0, 1, 2, 3)","[(234, 248), (22, 6), (33, 120), (88, 166)]"
,4,"(0, 1, 3, 4)","[(234, 248), (22, 6), (88, 166), (130, 215)]"
,4,"(0, 3, 4, 5)","[(234, 248), (88, 166), (130, 215), (92, 224)]"
,4,"(0, 4, 5, 6)","[(234, 248), (130, 215), (92, 224), (56, 228)]"
,4,"(0, 4, 5, 7)","[(234, 248), (130, 215), (92, 224), (28, 250)]"
,4,"(0, 5, 6, 7)","[(234, 248), (92, 224), (56, 228), (28, 250)]"
