PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(47, 189)",2,"(0, 1)","[(47, 189), (61, 201)]"
"(61, 201)",2,"(0, 7)","[(47, 189), (6, 55)]"
"(250, 138)",2,"(1, 2)","[(61, 201), (250, 138)]"
"(131, 160)",2,"(2, 3)","[(250, 138), (131, 160)]"
"(103, 150)",2,"(2, 7)","[(250, 138), (6, 55)]"
"(50, 106)",2,"(5, 7)","[(50, 106), (6, 55)]"
"(45, 141)",2,"(6, 7)","[(45, 141), (6, 55)]"
"(6, 55)",3,"(0, 1, 2)","[(47, 189), (61, 201), (250, 138)]"
,3,"(0, 1, 3)","[(47, 189), (61, 201), (131, 160)]"
,3,"(0, 1, 6)","[(47, 189), (61, 201), (45, 141)]"
,3,"(0, 1, 7)","[(47, 189), (61, 201), (6, 55)]"
,3,"(0, 6, 7)","[(47, 189), (45, 141), (6, 55)]"
,3,"(1, 2, 3)","[(61, 201), (250, 138), (131, 160)]"
,3,"(2, 3, 4)","[(250, 138), (131, 160), (103, 150)]"
,3,"(2, 3, 7)","[(250, 138), (131, 160), (6, 55)]"
,3,"(2, 5, 7)","[(250, 138), (50, 106), (6, 55)]"
,3,"(5, 6, 7)","[(50, 106), (45, 141), (6, 55)]"
,4,"(0, 1, 2, 3)","[(47, 189), (61, 201), (250, 138), (131, 160)]"
,4,"(0, 1, 3, 4)","[(47, 189), (61, 201), (131, 160), (103, 150)]"
,4,"(0, 1, 3, 6)","[(47, 189), (61, 201), (131, 160), (45, 141)]"
,4,"(0, 1, 4, 6)","[(47, 189), (61, 201), (103, 150), (45, 141)]"
,4,"(0, 1, 5, 6)","[(47, 189), (61, 201), (50, 106), (45, 141)]"
,4,"(0, 1, 6, 7)","[(47, 189), (61, 201), (45, 141), (6, 55)]"
,4,"(0, 5, 6, 7)","[(47, 189), (50, 106), (45, 141), (6, 55)]"
