PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(2, 12)",2,"(0, 1)","[(2, 12), (86, 211)]"
"(86, 211)",2,"(0, 7)","[(2, 12), (254, 188)]"
"(124, 244)",2,"(1, 2)","[(86, 211), (124, 244)]"
"(137, 233)",2,"(2, 3)","[(124, 244), (137, 233)]"
"(142, 208)",2,"(2, 7)","[(124, 244), (254, 188)]"
"(189, 210)",2,"(5, 7)","[(189, 210), (254, 188)]"
"(200, 200)",2,"(6, 7)","[(200, 200), (254, 188)]"
"(254, 188)",3,"(0, 1, 2)","[(2, 12), (86, 211), (124, 244)]"
,3,"(0, 1, 4)","[(2, 12), (86, 211), (142, 208)]"
,3,"(0, 1, 7)","[(2, 12), (86, 211), (254, 188)]"
,3,"(0, 6, 7)","[(2, 12), (200, 200), (254, 188)]"
,3,"(1, 2, 3)","[(86, 211), (124, 244), (137, 233)]"
,3,"(2, 3, 5)","[(124, 244), (137, 233), (189, 210)]"
,3,"(2, 3, 7)","[(124, 244), (137, 233), (254, 188)]"
,3,"(2, 5, 7)","[(124, 244), (189, 210), (254, 188)]"
,3,"(5, 6, 7)","[(189, 210), (200, 200), (254, 188)]"
,4,"(0, 1, 2, 3)","[(2, 12), (86, 211), (124, 244), (137, 233)]"
,4,"(0, 1, 2, 4)","[(2, 12), (86, 211), (124, 244), (142, 208)]"
,4,"(0, 1, 3, 4)","[(2, 12), (86, 211), (137, 233), (142, 208)]"
,4,"(0, 1, 4, 6)","[(2, 12), (86, 211), (142, 208), (200, 200)]"
,4,"(0, 1, 4, 7)","[(2, 12), (86, 211), (142, 208), (254, 188)]"
,4,"(0, 1, 6, 7)","[(2, 12), (86, 211), (200, 200), (254, 188)]"
,4,"(0, 4, 6, 7)","[(2, 12), (142, 208), (200, 200), (254, 188)]"
,4,"(0, 5, 6, 7)","[(2, 12), (189, 210), (200, 200), (254, 188)]"
