PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(5, 44)",2,"(0, 1)","[(5, 44), (7, 147)]"
"(7, 147)",2,"(0, 5)","[(5, 44), (97, 97)]"
"(152, 212)",2,"(0, 7)","[(5, 44), (250, 115)]"
"(117, 165)",2,"(1, 2)","[(7, 147), (152, 212)]"
"(112, 136)",2,"(2, 3)","[(152, 212), (117, 165)]"
"(97, 97)",2,"(2, 7)","[(152, 212), (250, 115)]"
"(189, 133)",2,"(6, 7)","[(189, 133), (250, 115)]"
"(250, 115)",3,"(0, 1, 2)","[(5, 44), (7, 147), (152, 212)]"
,3,"(0, 1, 3)","[(5, 44), (7, 147), (117, 165)]"
,3,"(0, 1, 5)","[(5, 44), (7, 147), (97, 97)]"
,3,"(0, 5, 7)","[(5, 44), (97, 97), (250, 115)]"
,3,"(0, 6, 7)","[(5, 44), (189, 133), (250, 115)]"
,3,"(1, 2, 3)","[(7, 147), (152, 212), (117, 165)]"
,3,"(2, 3, 6)","[(152, 212), (117, 165), (189, 133)]"
,3,"(2, 3, 7)","[(152, 212), (117, 165), (250, 115)]"
,3,"(2, 6, 7)","[(152, 212), (189, 133), (250, 115)]"
,3,"(5, 6, 7)","[(97, 97), (189, 133), (250, 115)]"
,4,"(0, 1, 2, 3)","[(5, 44), (7, 147), (152, 212), (117, 165)]"
,4,"(0, 1, 3, 4)","[(5, 44), (7, 147), (117, 165), (112, 136)]"
,4,"(0, 1, 3, 5)","[(5, 44), (7, 147), (117, 165), (97, 97)]"
,4,"(0, 1, 4, 5)","[(5, 44), (7, 147), (112, 136), (97, 97)]"
,4,"(0, 1, 5, 7)","[(5, 44), (7, 147), (97, 97), (250, 115)]"
,4,"(0, 4, 5, 7)","[(5, 44), (112, 136), (97, 97), (250, 115)]"
,4,"(0, 5, 6, 7)","[(5, 44), (97, 97), (189, 133), (250, 115)]"
