PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(6, 9)",2,"(0, 1)","[(6, 9), (5, 246)]"
"(5, 246)",2,"(0, 3)","[(6, 9), (27, 118)]"
"(37, 211)",2,"(0, 5)","[(6, 9), (63, 81)]"
"(27, 118)",2,"(0, 7)","[(6, 9), (251, 53)]"
"(43, 163)",2,"(1, 2)","[(5, 246), (37, 211)]"
"(63, 81)",2,"(1, 7)","[(5, 246), (251, 53)]"
"(194, 65)",2,"(6, 7)","[(194, 65), (251, 53)]"
"(251, 53)",3,"(0, 1, 2)","[(6, 9), (5, 246), (37, 211)]"
,3,"(0, 1, 3)","[(6, 9), (5, 246), (27, 118)]"
,3,"(0, 3, 5)","[(6, 9), (27, 118), (63, 81)]"
,3,"(0, 5, 6)","[(6, 9), (63, 81), (194, 65)]"
,3,"(0, 5, 7)","[(6, 9), (63, 81), (251, 53)]"
,3,"(0, 6, 7)","[(6, 9), (194, 65), (251, 53)]"
,3,"(1, 2, 3)","[(5, 246), (37, 211), (27, 118)]"
,3,"(1, 2, 4)","[(5, 246), (37, 211), (43, 163)]"
,3,"(1, 2, 7)","[(5, 246), (37, 211), (251, 53)]"
,3,"(1, 6, 7)","[(5, 246), (194, 65), (251, 53)]"
,3,"(2, 6, 7)","[(37, 211), (194, 65), (251, 53)]"
,3,"(5, 6, 7)","[(63, 81), (194, 65), (251, 53)]"
,4,"(0, 1, 2, 3)","[(6, 9), (5, 246), (37, 211), (27, 118)]"
,4,"(0, 1, 3, 4)","[(6, 9), (5, 246), (27, 118), (43, 163)]"
,4,"(0, 1, 3, 5)","[(6, 9), (5, 246), (27, 118), (63, 81)]"
,4,"(0, 3, 4, 5)","[(6, 9), (27, 118), (43, 163), (63, 81)]"
,4,"(0, 3, 5, 6)","[(6, 9), (27, 118), (63, 81), (194, 65)]"
,4,"(0, 5, 6, 7)","[(6, 9), (63, 81), (194, 65), (251, 53)]"
