PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(255, 150)",2,"(0, 1)","[(255, 150), (119, 18)]"
"(119, 18)",2,"(0, 4)","[(255, 150), (164, 166)]"
"(69, 167)",2,"(0, 7)","[(255, 150), (24, 237)]"
"(160, 163)",2,"(1, 2)","[(119, 18), (69, 167)]"
"(164, 166)",2,"(1, 7)","[(119, 18), (24, 237)]"
"(104, 182)",2,"(2, 7)","[(69, 167), (24, 237)]"
"(98, 193)",2,"(6, 7)","[(98, 193), (24, 237)]"
"(24, 237)",3,"(0, 1, 2)","[(255, 150), (119, 18), (69, 167)]"
,3,"(0, 1, 3)","[(255, 150), (119, 18), (160, 163)]"
,3,"(0, 1, 4)","[(255, 150), (119, 18), (164, 166)]"
,3,"(0, 3, 4)","[(255, 150), (160, 163), (164, 166)]"
,3,"(0, 4, 7)","[(255, 150), (164, 166), (24, 237)]"
,3,"(0, 6, 7)","[(255, 150), (98, 193), (24, 237)]"
,3,"(1, 2, 3)","[(119, 18), (69, 167), (160, 163)]"
,3,"(1, 2, 5)","[(119, 18), (69, 167), (104, 182)]"
,3,"(1, 2, 7)","[(119, 18), (69, 167), (24, 237)]"
,3,"(2, 6, 7)","[(69, 167), (98, 193), (24, 237)]"
,3,"(5, 6, 7)","[(104, 182), (98, 193), (24, 237)]"
,4,"(0, 1, 2, 3)","[(255, 150), (119, 18), (69, 167), (160, 163)]"
,4,"(0, 1, 3, 4)","[(255, 150), (119, 18), (160, 163), (164, 166)]"
,4,"(0, 3, 4, 5)","[(255, 150), (160, 163), (164, 166), (104, 182)]"
,4,"(0, 3, 4, 6)","[(255, 150), (160, 163), (164, 166), (98, 193)]"
,4,"(0, 3, 4, 7)","[(255, 150), (160, 163), (164, 166), (24, 237)]"
,4,"(0, 4, 6, 7)","[(255, 150), (164, 166), (98, 193), (24, 237)]"
,4,"(0, 5, 6, 7)","[(255, 150), (104, 182), (98, 193), (24, 237)]"
