PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(133, 184)",2,"(0, 1)","[(133, 184), (199, 230)]"
"(199, 230)",2,"(0, 6)","[(133, 184), (129, 168)]"
"(241, 124)",2,"(0, 7)","[(133, 184), (15, 25)]"
"(186, 111)",2,"(1, 2)","[(199, 230), (241, 124)]"
"(148, 157)",2,"(2, 3)","[(241, 124), (186, 111)]"
"(144, 156)",2,"(2, 7)","[(241, 124), (15, 25)]"
"(129, 168)",2,"(3, 7)","[(186, 111), (15, 25)]"
"(15, 25)",2,"(6, 7)","[(129, 168), (15, 25)]"
,3,"(0, 1, 2)","[(133, 184), (199, 230), (241, 124)]"
,3,"(0, 1, 6)","[(133, 184), (199, 230), (129, 168)]"
,3,"(0, 6, 7)","[(133, 184), (129, 168), (15, 25)]"
,3,"(1, 2, 3)","[(199, 230), (241, 124), (186, 111)]"
,3,"(2, 3, 4)","[(241, 124), (186, 111), (148, 157)]"
,3,"(2, 3, 7)","[(241, 124), (186, 111), (15, 25)]"
,3,"(3, 5, 7)","[(186, 111), (144, 156), (15, 25)]"
,3,"(3, 6, 7)","[(186, 111), (129, 168), (15, 25)]"
,3,"(5, 6, 7)","[(144, 156), (129, 168), (15, 25)]"
,4,"(0, 1, 2, 3)","[(133, 184), (199, 230), (241, 124), (186, 111)]"
,4,"(0, 1, 2, 4)","[(133, 184), (199, 230), (241, 124), (148, 157)]"
,4,"(0, 1, 2, 6)","[(133, 184), (199, 230), (241, 124), (129, 168)]"
,4,"(0, 1, 4, 6)","[(133, 184), (199, 230), (148, 157), (129, 168)]"
,4,"(0, 1, 5, 6)","[(133, 184), (199, 230), (144, 156), (129, 168)]"
,4,"(0, 1, 6, 7)","[(133, 184), (199, 230), (129, 168), (15, 25)]"
,4,"(0, 5, 6, 7)","[(133, 184), (144, 156), (129, 168), (15, 25)]"
