PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(58, 184)",2,"(0, 1)","[(58, 184), (96, 227)]"
"(96, 227)",2,"(0, 7)","[(58, 184), (18, 28)]"
"(237, 33)",2,"(1, 2)","[(96, 227), (237, 33)]"
"(91, 63)",2,"(2, 3)","[(237, 33), (91, 63)]"
"(78, 43)",2,"(2, 4)","[(237, 33), (78, 43)]"
"(68, 97)",2,"(2, 7)","[(237, 33), (18, 28)]"
"(62, 112)",2,"(4, 7)","[(78, 43), (18, 28)]"
"(18, 28)",2,"(6, 7)","[(62, 112), (18, 28)]"
,3,"(0, 1, 2)","[(58, 184), (96, 227), (237, 33)]"
,3,"(0, 1, 6)","[(58, 184), (96, 227), (62, 112)]"
,3,"(0, 1, 7)","[(58, 184), (96, 227), (18, 28)]"
,3,"(0, 6, 7)","[(58, 184), (62, 112), (18, 28)]"
,3,"(1, 2, 3)","[(96, 227), (237, 33), (91, 63)]"
,3,"(2, 3, 4)","[(237, 33), (91, 63), (78, 43)]"
,3,"(2, 4, 7)","[(237, 33), (78, 43), (18, 28)]"
,3,"(3, 4, 7)","[(91, 63), (78, 43), (18, 28)]"
,3,"(4, 5, 7)","[(78, 43), (68, 97), (18, 28)]"
,3,"(4, 6, 7)","[(78, 43), (62, 112), (18, 28)]"
,3,"(5, 6, 7)","[(68, 97), (62, 112), (18, 28)]"
,4,"(0, 1, 2, 3)","[(58, 184), (96, 227), (237, 33), (91, 63)]"
,4,"(0, 1, 2, 6)","[(58, 184), (96, 227), (237, 33), (62, 112)]"
,4,"(0, 1, 5, 6)","[(58, 184), (96, 227), (68, 97), (62, 112)]"
,4,"(0, 1, 6, 7)","[(58, 184), (96, 227), (62, 112), (18, 28)]"
,4,"(0, 5, 6, 7)","[(58, 184), (68, 97), (62, 112), (18, 28)]"
