PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(235, 16)",2,"(0, 1)","[(235, 16), (61, 29)]"
"(61, 29)",2,"(0, 5)","[(235, 16), (158, 137)]"
"(21, 42)",2,"(0, 6)","[(235, 16), (189, 223)]"
"(62, 41)",2,"(0, 7)","[(235, 16), (192, 239)]"
"(142, 146)",2,"(1, 2)","[(61, 29), (21, 42)]"
"(158, 137)",2,"(2, 3)","[(21, 42), (62, 41)]"
"(189, 223)",2,"(2, 7)","[(21, 42), (192, 239)]"
"(192, 239)",2,"(6, 7)","[(189, 223), (192, 239)]"
,3,"(0, 1, 2)","[(235, 16), (61, 29), (21, 42)]"
,3,"(0, 1, 3)","[(235, 16), (61, 29), (62, 41)]"
,3,"(0, 1, 5)","[(235, 16), (61, 29), (158, 137)]"
,3,"(0, 4, 5)","[(235, 16), (142, 146), (158, 137)]"
,3,"(0, 5, 6)","[(235, 16), (158, 137), (189, 223)]"
,3,"(0, 6, 7)","[(235, 16), (189, 223), (192, 239)]"
,3,"(1, 2, 3)","[(61, 29), (21, 42), (62, 41)]"
,3,"(2, 3, 7)","[(21, 42), (62, 41), (192, 239)]"
,3,"(2, 6, 7)","[(21, 42), (189, 223), (192, 239)]"
,3,"(4, 6, 7)","[(142, 146), (189, 223), (192, 239)]"
,3,"(5, 6, 7)","[(158, 137), (189, 223), (192, 239)]"
,4,"(0, 1, 2, 3)","[(235, 16), (61, 29), (21, 42), (62, 41)]"
,4,"(0, 1, 3, 5)","[(235, 16), (61, 29), (62, 41), (158, 137)]"
,4,"(0, 1, 4, 5)","[(235, 16), (61, 29), (142, 146), (158, 137)]"
,4,"(0, 4, 5, 6)","[(235, 16), (142, 146), (158, 137), (189, 223)]"
,4,"(0, 5, 6, 7)","[(235, 16), (158, 137), (189, 223), (192, 239)]"
