PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(66, 227)",2,"(0, 1)","[(66, 227), (224, 226)]"
"(224, 226)",2,"(0, 5)","[(66, 227), (80, 190)]"
"(150, 164)",2,"(0, 7)","[(66, 227), (31, 29)]"
"(122, 177)",2,"(1, 2)","[(224, 226), (150, 164)]"
"(109, 139)",2,"(1, 7)","[(224, 226), (31, 29)]"
"(80, 190)",2,"(2, 7)","[(150, 164), (31, 29)]"
"(81, 167)",2,"(4, 7)","[(109, 139), (31, 29)]"
"(31, 29)",2,"(6, 7)","[(81, 167), (31, 29)]"
,3,"(0, 1, 2)","[(66, 227), (224, 226), (150, 164)]"
,3,"(0, 1, 3)","[(66, 227), (224, 226), (122, 177)]"
,3,"(0, 1, 5)","[(66, 227), (224, 226), (80, 190)]"
,3,"(0, 5, 6)","[(66, 227), (80, 190), (81, 167)]"
,3,"(0, 5, 7)","[(66, 227), (80, 190), (31, 29)]"
,3,"(0, 6, 7)","[(66, 227), (81, 167), (31, 29)]"
,3,"(1, 2, 3)","[(224, 226), (150, 164), (122, 177)]"
,3,"(1, 2, 4)","[(224, 226), (150, 164), (109, 139)]"
,3,"(1, 2, 7)","[(224, 226), (150, 164), (31, 29)]"
,3,"(2, 4, 7)","[(150, 164), (109, 139), (31, 29)]"
,3,"(4, 6, 7)","[(109, 139), (81, 167), (31, 29)]"
,3,"(5, 6, 7)","[(80, 190), (81, 167), (31, 29)]"
,4,"(0, 1, 2, 3)","[(66, 227), (224, 226), (150, 164), (122, 177)]"
,4,"(0, 1, 3, 5)","[(66, 227), (224, 226), (122, 177), (80, 190)]"
,4,"(0, 1, 5, 6)","[(66, 227), (224, 226), (80, 190), (81, 167)]"
,4,"(0, 3, 5, 6)","[(66, 227), (122, 177), (80, 190), (81, 167)]"
,4,"(0, 5, 6, 7)","[(66, 227), (80, 190), (81, 167), (31, 29)]"
