PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(5, 35)",2,"(0, 1)","[(5, 35), (222, 246)]"
"(222, 246)",2,"(0, 4)","[(5, 35), (25, 48)]"
"(213, 220)",2,"(0, 7)","[(5, 35), (250, 10)]"
"(212, 208)",2,"(1, 2)","[(222, 246), (213, 220)]"
"(25, 48)",2,"(1, 7)","[(222, 246), (250, 10)]"
"(43, 52)",2,"(3, 7)","[(212, 208), (250, 10)]"
"(95, 50)",2,"(6, 7)","[(95, 50), (250, 10)]"
"(250, 10)",3,"(0, 1, 2)","[(5, 35), (222, 246), (213, 220)]"
,3,"(0, 1, 4)","[(5, 35), (222, 246), (25, 48)]"
,3,"(0, 4, 5)","[(5, 35), (25, 48), (43, 52)]"
,3,"(0, 4, 7)","[(5, 35), (25, 48), (250, 10)]"
,3,"(0, 6, 7)","[(5, 35), (95, 50), (250, 10)]"
,3,"(1, 2, 3)","[(222, 246), (213, 220), (212, 208)]"
,3,"(1, 2, 7)","[(222, 246), (213, 220), (250, 10)]"
,3,"(1, 3, 7)","[(222, 246), (212, 208), (250, 10)]"
,3,"(2, 3, 7)","[(213, 220), (212, 208), (250, 10)]"
,3,"(3, 6, 7)","[(212, 208), (95, 50), (250, 10)]"
,3,"(5, 6, 7)","[(43, 52), (95, 50), (250, 10)]"
,4,"(0, 1, 2, 3)","[(5, 35), (222, 246), (213, 220), (212, 208)]"
,4,"(0, 1, 2, 4)","[(5, 35), (222, 246), (213, 220), (25, 48)]"
,4,"(0, 1, 4, 5)","[(5, 35), (222, 246), (25, 48), (43, 52)]"
,4,"(0, 4, 5, 6)","[(5, 35), (25, 48), (43, 52), (95, 50)]"
,4,"(0, 4, 5, 7)","[(5, 35), (25, 48), (43, 52), (250, 10)]"
,4,"(0, 4, 6, 7)","[(5, 35), (25, 48), (95, 50), (250, 10)]"
,4,"(0, 5, 6, 7)","[(5, 35), (43, 52), (95, 50), (250, 10)]"
