PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(5, 48)",2,"(0, 1)","[(5, 48), (30, 102)]"
"(30, 102)",2,"(0, 5)","[(5, 48), (80, 72)]"
"(198, 208)",2,"(0, 7)","[(5, 48), (251, 73)]"
"(193, 185)",2,"(1, 2)","[(30, 102), (198, 208)]"
"(74, 85)",2,"(2, 3)","[(198, 208), (193, 185)]"
"(80, 72)",2,"(2, 7)","[(198, 208), (251, 73)]"
"(235, 89)",2,"(6, 7)","[(235, 89), (251, 73)]"
"(251, 73)",3,"(0, 1, 2)","[(5, 48), (30, 102), (198, 208)]"
,3,"(0, 1, 4)","[(5, 48), (30, 102), (74, 85)]"
,3,"(0, 1, 5)","[(5, 48), (30, 102), (80, 72)]"
,3,"(0, 4, 5)","[(5, 48), (74, 85), (80, 72)]"
,3,"(0, 5, 7)","[(5, 48), (80, 72), (251, 73)]"
,3,"(0, 6, 7)","[(5, 48), (235, 89), (251, 73)]"
,3,"(1, 2, 3)","[(30, 102), (198, 208), (193, 185)]"
,3,"(2, 3, 6)","[(198, 208), (193, 185), (235, 89)]"
,3,"(2, 3, 7)","[(198, 208), (193, 185), (251, 73)]"
,3,"(2, 6, 7)","[(198, 208), (235, 89), (251, 73)]"
,3,"(3, 6, 7)","[(193, 185), (235, 89), (251, 73)]"
,3,"(5, 6, 7)","[(80, 72), (235, 89), (251, 73)]"
,4,"(0, 1, 2, 3)","[(5, 48), (30, 102), (198, 208), (193, 185)]"
,4,"(0, 1, 2, 4)","[(5, 48), (30, 102), (198, 208), (74, 85)]"
,4,"(0, 1, 4, 5)","[(5, 48), (30, 102), (74, 85), (80, 72)]"
,4,"(0, 4, 5, 7)","[(5, 48), (74, 85), (80, 72), (251, 73)]"
,4,"(0, 5, 6, 7)","[(5, 48), (80, 72), (235, 89), (251, 73)]"
