PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(22, 123)",2,"(0, 1)","[(22, 123), (52, 184)]"
"(52, 184)",2,"(0, 6)","[(22, 123), (158, 94)]"
"(151, 169)",2,"(0, 7)","[(22, 123), (233, 72)]"
"(156, 148)",2,"(1, 2)","[(52, 184), (151, 169)]"
"(180, 128)",2,"(2, 3)","[(151, 169), (156, 148)]"
"(206, 126)",2,"(2, 5)","[(151, 169), (206, 126)]"
"(158, 94)",2,"(5, 7)","[(206, 126), (233, 72)]"
"(233, 72)",2,"(6, 7)","[(158, 94), (233, 72)]"
,3,"(0, 1, 2)","[(22, 123), (52, 184), (151, 169)]"
,3,"(0, 1, 6)","[(22, 123), (52, 184), (158, 94)]"
,3,"(0, 6, 7)","[(22, 123), (158, 94), (233, 72)]"
,3,"(1, 2, 3)","[(52, 184), (151, 169), (156, 148)]"
,3,"(2, 3, 5)","[(151, 169), (156, 148), (206, 126)]"
,3,"(2, 4, 5)","[(151, 169), (180, 128), (206, 126)]"
,3,"(2, 5, 7)","[(151, 169), (206, 126), (233, 72)]"
,3,"(4, 5, 7)","[(180, 128), (206, 126), (233, 72)]"
,3,"(5, 6, 7)","[(206, 126), (158, 94), (233, 72)]"
,4,"(0, 1, 2, 3)","[(22, 123), (52, 184), (151, 169), (156, 148)]"
,4,"(0, 1, 2, 6)","[(22, 123), (52, 184), (151, 169), (158, 94)]"
,4,"(0, 1, 3, 6)","[(22, 123), (52, 184), (156, 148), (158, 94)]"
,4,"(0, 1, 6, 7)","[(22, 123), (52, 184), (158, 94), (233, 72)]"
,4,"(0, 4, 6, 7)","[(22, 123), (180, 128), (158, 94), (233, 72)]"
,4,"(0, 5, 6, 7)","[(22, 123), (206, 126), (158, 94), (233, 72)]"
