PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(117, 201)",2,"(0, 1)","[(117, 201), (147, 204)]"
"(147, 204)",2,"(0, 7)","[(117, 201), (2, 142)]"
"(250, 186)",2,"(1, 2)","[(147, 204), (250, 186)]"
"(185, 185)",2,"(2, 3)","[(250, 186), (185, 185)]"
"(142, 52)",2,"(2, 4)","[(250, 186), (142, 52)]"
"(76, 164)",2,"(4, 7)","[(142, 52), (2, 142)]"
"(81, 172)",2,"(5, 7)","[(76, 164), (2, 142)]"
"(2, 142)",2,"(6, 7)","[(81, 172), (2, 142)]"
,3,"(0, 1, 2)","[(117, 201), (147, 204), (250, 186)]"
,3,"(0, 1, 3)","[(117, 201), (147, 204), (185, 185)]"
,3,"(0, 1, 6)","[(117, 201), (147, 204), (81, 172)]"
,3,"(0, 1, 7)","[(117, 201), (147, 204), (2, 142)]"
,3,"(0, 6, 7)","[(117, 201), (81, 172), (2, 142)]"
,3,"(1, 2, 3)","[(147, 204), (250, 186), (185, 185)]"
,3,"(2, 3, 4)","[(250, 186), (185, 185), (142, 52)]"
,3,"(2, 4, 7)","[(250, 186), (142, 52), (2, 142)]"
,3,"(4, 5, 7)","[(142, 52), (76, 164), (2, 142)]"
,3,"(5, 6, 7)","[(76, 164), (81, 172), (2, 142)]"
,4,"(0, 1, 2, 3)","[(117, 201), (147, 204), (250, 186), (185, 185)]"
,4,"(0, 1, 3, 6)","[(117, 201), (147, 204), (185, 185), (81, 172)]"
,4,"(0, 1, 5, 6)","[(117, 201), (147, 204), (76, 164), (81, 172)]"
,4,"(0, 1, 6, 7)","[(117, 201), (147, 204), (81, 172), (2, 142)]"
,4,"(0, 5, 6, 7)","[(117, 201), (76, 164), (81, 172), (2, 142)]"
