PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(139, 240)",2,"(0, 1)","[(139, 240), (190, 209)]"
"(190, 209)",2,"(0, 6)","[(139, 240), (68, 95)]"
"(199, 189)",2,"(0, 7)","[(139, 240), (9, 15)]"
"(246, 132)",2,"(1, 2)","[(190, 209), (199, 189)]"
"(210, 135)",2,"(1, 3)","[(190, 209), (246, 132)]"
"(188, 141)",2,"(2, 3)","[(199, 189), (246, 132)]"
"(68, 95)",2,"(3, 4)","[(246, 132), (210, 135)]"
"(9, 15)",2,"(3, 7)","[(246, 132), (9, 15)]"
,2,"(6, 7)","[(68, 95), (9, 15)]"
,3,"(0, 1, 2)","[(139, 240), (190, 209), (199, 189)]"
,3,"(0, 1, 6)","[(139, 240), (190, 209), (68, 95)]"
,3,"(0, 6, 7)","[(139, 240), (68, 95), (9, 15)]"
,3,"(1, 2, 3)","[(190, 209), (199, 189), (246, 132)]"
,3,"(2, 3, 4)","[(199, 189), (246, 132), (210, 135)]"
,3,"(3, 4, 5)","[(246, 132), (210, 135), (188, 141)]"
,3,"(3, 4, 7)","[(246, 132), (210, 135), (9, 15)]"
,3,"(3, 6, 7)","[(246, 132), (68, 95), (9, 15)]"
,3,"(4, 6, 7)","[(210, 135), (68, 95), (9, 15)]"
,3,"(5, 6, 7)","[(188, 141), (68, 95), (9, 15)]"
,4,"(0, 1, 2, 3)","[(139, 240), (190, 209), (199, 189), (246, 132)]"
,4,"(0, 1, 2, 5)","[(139, 240), (190, 209), (199, 189), (188, 141)]"
,4,"(0, 1, 2, 6)","[(139, 240), (190, 209), (199, 189), (68, 95)]"
,4,"(0, 1, 6, 7)","[(139, 240), (190, 209), (68, 95), (9, 15)]"
,4,"(0, 5, 6, 7)","[(139, 240), (188, 141), (68, 95), (9, 15)]"
