PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(21, 9)",2,"(0, 1)","[(21, 9), (20, 37)]"
"(20, 37)",2,"(0, 7)","[(21, 9), (236, 21)]"
"(174, 227)",2,"(1, 2)","[(20, 37), (174, 227)]"
"(211, 251)",2,"(2, 3)","[(174, 227), (211, 251)]"
"(198, 208)",2,"(3, 4)","[(211, 251), (198, 208)]"
"(182, 171)",2,"(3, 7)","[(211, 251), (236, 21)]"
"(184, 104)",2,"(6, 7)","[(184, 104), (236, 21)]"
"(236, 21)",3,"(0, 1, 2)","[(21, 9), (20, 37), (174, 227)]"
,3,"(0, 1, 6)","[(21, 9), (20, 37), (184, 104)]"
,3,"(0, 1, 7)","[(21, 9), (20, 37), (236, 21)]"
,3,"(0, 6, 7)","[(21, 9), (184, 104), (236, 21)]"
,3,"(1, 2, 3)","[(20, 37), (174, 227), (211, 251)]"
,3,"(2, 3, 4)","[(174, 227), (211, 251), (198, 208)]"
,3,"(3, 4, 7)","[(211, 251), (198, 208), (236, 21)]"
,3,"(3, 6, 7)","[(211, 251), (184, 104), (236, 21)]"
,3,"(4, 6, 7)","[(198, 208), (184, 104), (236, 21)]"
,3,"(5, 6, 7)","[(182, 171), (184, 104), (236, 21)]"
,4,"(0, 1, 2, 3)","[(21, 9), (20, 37), (174, 227), (211, 251)]"
,4,"(0, 1, 2, 5)","[(21, 9), (20, 37), (174, 227), (182, 171)]"
,4,"(0, 1, 2, 6)","[(21, 9), (20, 37), (174, 227), (184, 104)]"
,4,"(0, 1, 5, 6)","[(21, 9), (20, 37), (182, 171), (184, 104)]"
,4,"(0, 1, 6, 7)","[(21, 9), (20, 37), (184, 104), (236, 21)]"
,4,"(0, 5, 6, 7)","[(21, 9), (182, 171), (184, 104), (236, 21)]"
