PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(10, 34)",2,"(0, 1)","[(10, 34), (47, 175)]"
"(47, 175)",2,"(0, 4)","[(10, 34), (93, 93)]"
"(88, 224)",2,"(0, 7)","[(10, 34), (245, 38)]"
"(82, 172)",2,"(1, 2)","[(47, 175), (88, 224)]"
"(93, 93)",2,"(2, 3)","[(88, 224), (82, 172)]"
"(165, 115)",2,"(2, 5)","[(88, 224), (165, 115)]"
"(167, 76)",2,"(2, 7)","[(88, 224), (245, 38)]"
"(245, 38)",2,"(5, 7)","[(165, 115), (245, 38)]"
,2,"(6, 7)","[(167, 76), (245, 38)]"
,3,"(0, 1, 2)","[(10, 34), (47, 175), (88, 224)]"
,3,"(0, 1, 3)","[(10, 34), (47, 175), (82, 172)]"
,3,"(0, 1, 4)","[(10, 34), (47, 175), (93, 93)]"
,3,"(0, 4, 6)","[(10, 34), (93, 93), (167, 76)]"
,3,"(0, 4, 7)","[(10, 34), (93, 93), (245, 38)]"
,3,"(0, 6, 7)","[(10, 34), (167, 76), (245, 38)]"
,3,"(1, 2, 3)","[(47, 175), (88, 224), (82, 172)]"
,3,"(2, 3, 5)","[(88, 224), (82, 172), (165, 115)]"
,3,"(2, 5, 7)","[(88, 224), (165, 115), (245, 38)]"
,3,"(5, 6, 7)","[(165, 115), (167, 76), (245, 38)]"
,4,"(0, 1, 2, 3)","[(10, 34), (47, 175), (88, 224), (82, 172)]"
,4,"(0, 1, 3, 4)","[(10, 34), (47, 175), (82, 172), (93, 93)]"
,4,"(0, 1, 4, 6)","[(10, 34), (47, 175), (93, 93), (167, 76)]"
,4,"(0, 4, 6, 7)","[(10, 34), (93, 93), (167, 76), (245, 38)]"
,4,"(0, 5, 6, 7)","[(10, 34), (165, 115), (167, 76), (245, 38)]"
