PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(186, 178)",2,"(0, 1)","[(186, 178), (174, 117)]"
"(174, 117)",2,"(0, 5)","[(186, 178), (132, 163)]"
"(70, 56)",2,"(0, 7)","[(186, 178), (81, 200)]"
"(110, 112)",2,"(1, 2)","[(174, 117), (70, 56)]"
"(86, 120)",2,"(2, 3)","[(70, 56), (110, 112)]"
"(132, 163)",2,"(2, 4)","[(70, 56), (86, 120)]"
"(108, 164)",2,"(2, 7)","[(70, 56), (81, 200)]"
"(81, 200)",2,"(4, 7)","[(86, 120), (81, 200)]"
,2,"(6, 7)","[(108, 164), (81, 200)]"
,3,"(0, 1, 2)","[(186, 178), (174, 117), (70, 56)]"
,3,"(0, 1, 3)","[(186, 178), (174, 117), (110, 112)]"
,3,"(0, 1, 5)","[(186, 178), (174, 117), (132, 163)]"
,3,"(0, 5, 7)","[(186, 178), (132, 163), (81, 200)]"
,3,"(0, 6, 7)","[(186, 178), (108, 164), (81, 200)]"
,3,"(1, 2, 3)","[(174, 117), (70, 56), (110, 112)]"
,3,"(2, 3, 4)","[(70, 56), (110, 112), (86, 120)]"
,3,"(2, 4, 7)","[(70, 56), (86, 120), (81, 200)]"
,3,"(4, 6, 7)","[(86, 120), (108, 164), (81, 200)]"
,3,"(5, 6, 7)","[(132, 163), (108, 164), (81, 200)]"
,4,"(0, 1, 2, 3)","[(186, 178), (174, 117), (70, 56), (110, 112)]"
,4,"(0, 1, 3, 5)","[(186, 178), (174, 117), (110, 112), (132, 163)]"
,4,"(0, 1, 5, 6)","[(186, 178), (174, 117), (132, 163), (108, 164)]"
,4,"(0, 1, 5, 7)","[(186, 178), (174, 117), (132, 163), (81, 200)]"
,4,"(0, 5, 6, 7)","[(186, 178), (132, 163), (108, 164), (81, 200)]"
