PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(85, 233)",2,"(0, 1)","[(85, 233), (252, 69)]"
"(252, 69)",2,"(0, 3)","[(85, 233), (101, 201)]"
"(220, 75)",2,"(0, 7)","[(85, 233), (4, 23)]"
"(101, 201)",2,"(1, 2)","[(252, 69), (220, 75)]"
"(102, 168)",2,"(1, 7)","[(252, 69), (4, 23)]"
"(108, 125)",2,"(2, 7)","[(220, 75), (4, 23)]"
"(79, 146)",2,"(5, 7)","[(108, 125), (4, 23)]"
"(4, 23)",2,"(6, 7)","[(79, 146), (4, 23)]"
,3,"(0, 1, 2)","[(85, 233), (252, 69), (220, 75)]"
,3,"(0, 1, 3)","[(85, 233), (252, 69), (101, 201)]"
,3,"(0, 3, 4)","[(85, 233), (101, 201), (102, 168)]"
,3,"(0, 3, 6)","[(85, 233), (101, 201), (79, 146)]"
,3,"(0, 3, 7)","[(85, 233), (101, 201), (4, 23)]"
,3,"(0, 6, 7)","[(85, 233), (79, 146), (4, 23)]"
,3,"(1, 2, 3)","[(252, 69), (220, 75), (101, 201)]"
,3,"(1, 2, 5)","[(252, 69), (220, 75), (108, 125)]"
,3,"(1, 2, 7)","[(252, 69), (220, 75), (4, 23)]"
,3,"(2, 5, 7)","[(220, 75), (108, 125), (4, 23)]"
,3,"(5, 6, 7)","[(108, 125), (79, 146), (4, 23)]"
,4,"(0, 1, 2, 3)","[(85, 233), (252, 69), (220, 75), (101, 201)]"
,4,"(0, 1, 3, 4)","[(85, 233), (252, 69), (101, 201), (102, 168)]"
,4,"(0, 3, 4, 6)","[(85, 233), (101, 201), (102, 168), (79, 146)]"
,4,"(0, 3, 6, 7)","[(85, 233), (101, 201), (79, 146), (4, 23)]"
,4,"(0, 4, 6, 7)","[(85, 233), (102, 168), (79, 146), (4, 23)]"
,4,"(0, 5, 6, 7)","[(85, 233), (108, 125), (79, 146), (4, 23)]"
