PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(1, 18)",2,"(0, 1)","[(1, 18), (88, 182)]"
"(88, 182)",2,"(0, 7)","[(1, 18), (255, 98)]"
"(165, 237)",2,"(1, 2)","[(88, 182), (165, 237)]"
"(169, 214)",2,"(2, 3)","[(165, 237), (169, 214)]"
"(160, 153)",2,"(2, 7)","[(165, 237), (255, 98)]"
"(198, 166)",2,"(5, 7)","[(198, 166), (255, 98)]"
"(200, 144)",2,"(6, 7)","[(200, 144), (255, 98)]"
"(255, 98)",3,"(0, 1, 2)","[(1, 18), (88, 182), (165, 237)]"
,3,"(0, 1, 4)","[(1, 18), (88, 182), (160, 153)]"
,3,"(0, 1, 7)","[(1, 18), (88, 182), (255, 98)]"
,3,"(0, 4, 7)","[(1, 18), (160, 153), (255, 98)]"
,3,"(0, 6, 7)","[(1, 18), (200, 144), (255, 98)]"
,3,"(1, 2, 3)","[(88, 182), (165, 237), (169, 214)]"
,3,"(2, 3, 5)","[(165, 237), (169, 214), (198, 166)]"
,3,"(2, 3, 7)","[(165, 237), (169, 214), (255, 98)]"
,3,"(2, 5, 7)","[(165, 237), (198, 166), (255, 98)]"
,3,"(5, 6, 7)","[(198, 166), (200, 144), (255, 98)]"
,4,"(0, 1, 2, 3)","[(1, 18), (88, 182), (165, 237), (169, 214)]"
,4,"(0, 1, 2, 4)","[(1, 18), (88, 182), (165, 237), (160, 153)]"
,4,"(0, 1, 3, 4)","[(1, 18), (88, 182), (169, 214), (160, 153)]"
,4,"(0, 1, 4, 6)","[(1, 18), (88, 182), (160, 153), (200, 144)]"
,4,"(0, 1, 4, 7)","[(1, 18), (88, 182), (160, 153), (255, 98)]"
,4,"(0, 4, 6, 7)","[(1, 18), (160, 153), (200, 144), (255, 98)]"
,4,"(0, 5, 6, 7)","[(1, 18), (198, 166), (200, 144), (255, 98)]"
