PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(94, 215)",2,"(0, 1)","[(94, 215), (242, 62)]"
"(242, 62)",2,"(0, 4)","[(94, 215), (93, 100)]"
"(178, 58)",2,"(0, 6)","[(94, 215), (27, 56)]"
"(142, 65)",2,"(0, 7)","[(94, 215), (7, 25)]"
"(93, 100)",2,"(1, 2)","[(242, 62), (178, 58)]"
"(59, 63)",2,"(1, 7)","[(242, 62), (7, 25)]"
"(27, 56)",2,"(2, 7)","[(178, 58), (7, 25)]"
"(7, 25)",2,"(6, 7)","[(27, 56), (7, 25)]"
,3,"(0, 1, 2)","[(94, 215), (242, 62), (178, 58)]"
,3,"(0, 1, 4)","[(94, 215), (242, 62), (93, 100)]"
,3,"(0, 3, 4)","[(94, 215), (142, 65), (93, 100)]"
,3,"(0, 4, 5)","[(94, 215), (93, 100), (59, 63)]"
,3,"(0, 4, 6)","[(94, 215), (93, 100), (27, 56)]"
,3,"(0, 6, 7)","[(94, 215), (27, 56), (7, 25)]"
,3,"(1, 2, 3)","[(242, 62), (178, 58), (142, 65)]"
,3,"(1, 2, 7)","[(242, 62), (178, 58), (7, 25)]"
,3,"(2, 6, 7)","[(178, 58), (27, 56), (7, 25)]"
,3,"(5, 6, 7)","[(59, 63), (27, 56), (7, 25)]"
,4,"(0, 1, 2, 3)","[(94, 215), (242, 62), (178, 58), (142, 65)]"
,4,"(0, 1, 2, 4)","[(94, 215), (242, 62), (178, 58), (93, 100)]"
,4,"(0, 1, 3, 4)","[(94, 215), (242, 62), (142, 65), (93, 100)]"
,4,"(0, 3, 4, 5)","[(94, 215), (142, 65), (93, 100), (59, 63)]"
,4,"(0, 4, 5, 6)","[(94, 215), (93, 100), (59, 63), (27, 56)]"
,4,"(0, 4, 6, 7)","[(94, 215), (93, 100), (27, 56), (7, 25)]"
,4,"(0, 5, 6, 7)","[(94, 215), (59, 63), (27, 56), (7, 25)]"
