PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(27, 194)",2,"(0, 1)","[(27, 194), (142, 235)]"
"(142, 235)",2,"(0, 7)","[(27, 194), (8, 117)]"
"(198, 238)",2,"(1, 2)","[(142, 235), (198, 238)]"
"(158, 221)",2,"(2, 3)","[(198, 238), (158, 221)]"
"(182, 140)",2,"(2, 6)","[(198, 238), (245, 21)]"
"(74, 168)",2,"(4, 6)","[(182, 140), (245, 21)]"
"(245, 21)",2,"(6, 7)","[(245, 21), (8, 117)]"
"(8, 117)",3,"(0, 1, 2)","[(27, 194), (142, 235), (198, 238)]"
,3,"(0, 1, 3)","[(27, 194), (142, 235), (158, 221)]"
,3,"(0, 1, 5)","[(27, 194), (142, 235), (74, 168)]"
,3,"(0, 1, 7)","[(27, 194), (142, 235), (8, 117)]"
,3,"(0, 5, 7)","[(27, 194), (74, 168), (8, 117)]"
,3,"(0, 6, 7)","[(27, 194), (245, 21), (8, 117)]"
,3,"(1, 2, 3)","[(142, 235), (198, 238), (158, 221)]"
,3,"(2, 3, 6)","[(198, 238), (158, 221), (245, 21)]"
,3,"(2, 4, 6)","[(198, 238), (182, 140), (245, 21)]"
,3,"(4, 6, 7)","[(182, 140), (245, 21), (8, 117)]"
,3,"(5, 6, 7)","[(74, 168), (245, 21), (8, 117)]"
,4,"(0, 1, 2, 3)","[(27, 194), (142, 235), (198, 238), (158, 221)]"
,4,"(0, 1, 3, 5)","[(27, 194), (142, 235), (158, 221), (74, 168)]"
,4,"(0, 1, 5, 7)","[(27, 194), (142, 235), (74, 168), (8, 117)]"
,4,"(0, 4, 5, 7)","[(27, 194), (182, 140), (74, 168), (8, 117)]"
,4,"(0, 5, 6, 7)","[(27, 194), (74, 168), (245, 21), (8, 117)]"
