PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(30, 80)",2,"(0, 1)","[(30, 80), (170, 223)]"
"(170, 223)",2,"(0, 6)","[(30, 80), (101, 78)]"
"(226, 252)",2,"(0, 7)","[(30, 80), (155, 4)]"
"(189, 204)",2,"(1, 2)","[(170, 223), (226, 252)]"
"(207, 214)",2,"(2, 4)","[(226, 252), (207, 214)]"
"(156, 168)",2,"(2, 7)","[(226, 252), (155, 4)]"
"(101, 78)",2,"(4, 7)","[(207, 214), (155, 4)]"
"(155, 4)",2,"(6, 7)","[(101, 78), (155, 4)]"
,3,"(0, 1, 2)","[(30, 80), (170, 223), (226, 252)]"
,3,"(0, 1, 5)","[(30, 80), (170, 223), (156, 168)]"
,3,"(0, 1, 6)","[(30, 80), (170, 223), (101, 78)]"
,3,"(0, 5, 6)","[(30, 80), (156, 168), (101, 78)]"
,3,"(0, 6, 7)","[(30, 80), (101, 78), (155, 4)]"
,3,"(1, 2, 3)","[(170, 223), (226, 252), (189, 204)]"
,3,"(1, 2, 4)","[(170, 223), (226, 252), (207, 214)]"
,3,"(2, 3, 4)","[(226, 252), (189, 204), (207, 214)]"
,3,"(2, 4, 7)","[(226, 252), (207, 214), (155, 4)]"
,3,"(4, 6, 7)","[(207, 214), (101, 78), (155, 4)]"
,3,"(5, 6, 7)","[(156, 168), (101, 78), (155, 4)]"
,4,"(0, 1, 2, 3)","[(30, 80), (170, 223), (226, 252), (189, 204)]"
,4,"(0, 1, 2, 5)","[(30, 80), (170, 223), (226, 252), (156, 168)]"
,4,"(0, 1, 3, 5)","[(30, 80), (170, 223), (189, 204), (156, 168)]"
,4,"(0, 1, 5, 6)","[(30, 80), (170, 223), (156, 168), (101, 78)]"
,4,"(0, 5, 6, 7)","[(30, 80), (156, 168), (101, 78), (155, 4)]"
