PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(151, 22)",2,"(0, 1)","[(151, 22), (34, 63)]"
"(34, 63)",2,"(0, 6)","[(151, 22), (196, 181)]"
"(150, 190)",2,"(0, 7)","[(151, 22), (222, 234)]"
"(183, 230)",2,"(1, 2)","[(34, 63), (150, 190)]"
"(190, 195)",2,"(1, 3)","[(34, 63), (183, 230)]"
"(189, 179)",2,"(2, 3)","[(150, 190), (183, 230)]"
"(196, 181)",2,"(3, 7)","[(183, 230), (222, 234)]"
"(222, 234)",2,"(6, 7)","[(196, 181), (222, 234)]"
,3,"(0, 1, 2)","[(151, 22), (34, 63), (150, 190)]"
,3,"(0, 1, 5)","[(151, 22), (34, 63), (189, 179)]"
,3,"(0, 1, 6)","[(151, 22), (34, 63), (196, 181)]"
,3,"(0, 5, 6)","[(151, 22), (189, 179), (196, 181)]"
,3,"(0, 6, 7)","[(151, 22), (196, 181), (222, 234)]"
,3,"(1, 2, 3)","[(34, 63), (150, 190), (183, 230)]"
,3,"(2, 3, 7)","[(150, 190), (183, 230), (222, 234)]"
,3,"(3, 4, 7)","[(183, 230), (190, 195), (222, 234)]"
,3,"(3, 6, 7)","[(183, 230), (196, 181), (222, 234)]"
,3,"(4, 6, 7)","[(190, 195), (196, 181), (222, 234)]"
,3,"(5, 6, 7)","[(189, 179), (196, 181), (222, 234)]"
,4,"(0, 1, 2, 3)","[(151, 22), (34, 63), (150, 190), (183, 230)]"
,4,"(0, 1, 2, 5)","[(151, 22), (34, 63), (150, 190), (189, 179)]"
,4,"(0, 1, 5, 6)","[(151, 22), (34, 63), (189, 179), (196, 181)]"
,4,"(0, 4, 5, 6)","[(151, 22), (190, 195), (189, 179), (196, 181)]"
,4,"(0, 5, 6, 7)","[(151, 22), (189, 179), (196, 181), (222, 234)]"
