PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(53, 135)",2,"(0, 1)","[(53, 135), (86, 164)]"
"(86, 164)",2,"(0, 5)","[(53, 135), (115, 127)]"
"(104, 173)",2,"(0, 6)","[(53, 135), (133, 114)]"
"(102, 167)",2,"(0, 7)","[(53, 135), (202, 83)]"
"(120, 146)",2,"(1, 2)","[(86, 164), (104, 173)]"
"(115, 127)",2,"(2, 3)","[(104, 173), (102, 167)]"
"(133, 114)",2,"(2, 7)","[(104, 173), (202, 83)]"
"(202, 83)",2,"(4, 7)","[(120, 146), (202, 83)]"
,2,"(6, 7)","[(133, 114), (202, 83)]"
,3,"(0, 1, 2)","[(53, 135), (86, 164), (104, 173)]"
,3,"(0, 1, 3)","[(53, 135), (86, 164), (102, 167)]"
,3,"(0, 1, 5)","[(53, 135), (86, 164), (115, 127)]"
,3,"(0, 5, 6)","[(53, 135), (115, 127), (133, 114)]"
,3,"(0, 6, 7)","[(53, 135), (133, 114), (202, 83)]"
,3,"(1, 2, 3)","[(86, 164), (104, 173), (102, 167)]"
,3,"(2, 3, 4)","[(104, 173), (102, 167), (120, 146)]"
,3,"(2, 3, 7)","[(104, 173), (102, 167), (202, 83)]"
,3,"(2, 4, 7)","[(104, 173), (120, 146), (202, 83)]"
,3,"(4, 6, 7)","[(120, 146), (133, 114), (202, 83)]"
,3,"(5, 6, 7)","[(115, 127), (133, 114), (202, 83)]"
,4,"(0, 1, 2, 3)","[(53, 135), (86, 164), (104, 173), (102, 167)]"
,4,"(0, 1, 3, 5)","[(53, 135), (86, 164), (102, 167), (115, 127)]"
,4,"(0, 1, 5, 6)","[(53, 135), (86, 164), (115, 127), (133, 114)]"
,4,"(0, 5, 6, 7)","[(53, 135), (115, 127), (133, 114), (202, 83)]"
