PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(120, 172)",2,"(0, 1)","[(120, 172), (160, 182)]"
"(160, 182)",2,"(0, 3)","[(120, 172), (128, 166)]"
"(156, 171)",2,"(0, 7)","[(120, 172), (63, 114)]"
"(128, 166)",2,"(1, 2)","[(160, 182), (156, 171)]"
"(193, 73)",2,"(1, 4)","[(160, 182), (193, 73)]"
"(126, 133)",2,"(2, 4)","[(156, 171), (193, 73)]"
"(121, 145)",2,"(4, 5)","[(193, 73), (126, 133)]"
"(63, 114)",2,"(4, 7)","[(193, 73), (63, 114)]"
,2,"(5, 7)","[(126, 133), (63, 114)]"
,2,"(6, 7)","[(121, 145), (63, 114)]"
,3,"(0, 1, 2)","[(120, 172), (160, 182), (156, 171)]"
,3,"(0, 1, 3)","[(120, 172), (160, 182), (128, 166)]"
,3,"(0, 3, 7)","[(120, 172), (128, 166), (63, 114)]"
,3,"(0, 6, 7)","[(120, 172), (121, 145), (63, 114)]"
,3,"(1, 2, 3)","[(160, 182), (156, 171), (128, 166)]"
,3,"(1, 2, 4)","[(160, 182), (156, 171), (193, 73)]"
,3,"(2, 4, 5)","[(156, 171), (193, 73), (126, 133)]"
,3,"(4, 5, 6)","[(193, 73), (126, 133), (121, 145)]"
,3,"(4, 5, 7)","[(193, 73), (126, 133), (63, 114)]"
,3,"(5, 6, 7)","[(126, 133), (121, 145), (63, 114)]"
,4,"(0, 1, 2, 3)","[(120, 172), (160, 182), (156, 171), (128, 166)]"
,4,"(0, 1, 3, 7)","[(120, 172), (160, 182), (128, 166), (63, 114)]"
,4,"(0, 3, 6, 7)","[(120, 172), (128, 166), (121, 145), (63, 114)]"
,4,"(0, 5, 6, 7)","[(120, 172), (126, 133), (121, 145), (63, 114)]"
