PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(7, 31)",2,"(0, 1)","[(7, 31), (84, 195)]"
"(84, 195)",2,"(0, 6)","[(7, 31), (156, 139)]"
"(122, 226)",2,"(0, 7)","[(7, 31), (223, 132)]"
"(125, 203)",2,"(1, 2)","[(84, 195), (122, 226)]"
"(133, 180)",2,"(2, 3)","[(122, 226), (125, 203)]"
"(158, 155)",2,"(2, 7)","[(122, 226), (223, 132)]"
"(156, 139)",2,"(5, 7)","[(158, 155), (223, 132)]"
"(223, 132)",2,"(6, 7)","[(156, 139), (223, 132)]"
,3,"(0, 1, 2)","[(7, 31), (84, 195), (122, 226)]"
,3,"(0, 1, 3)","[(7, 31), (84, 195), (125, 203)]"
,3,"(0, 1, 4)","[(7, 31), (84, 195), (133, 180)]"
,3,"(0, 1, 6)","[(7, 31), (84, 195), (156, 139)]"
,3,"(0, 5, 6)","[(7, 31), (158, 155), (156, 139)]"
,3,"(0, 6, 7)","[(7, 31), (156, 139), (223, 132)]"
,3,"(1, 2, 3)","[(84, 195), (122, 226), (125, 203)]"
,3,"(2, 3, 4)","[(122, 226), (125, 203), (133, 180)]"
,3,"(2, 3, 7)","[(122, 226), (125, 203), (223, 132)]"
,3,"(2, 5, 7)","[(122, 226), (158, 155), (223, 132)]"
,3,"(5, 6, 7)","[(158, 155), (156, 139), (223, 132)]"
,4,"(0, 1, 2, 3)","[(7, 31), (84, 195), (122, 226), (125, 203)]"
,4,"(0, 1, 3, 4)","[(7, 31), (84, 195), (125, 203), (133, 180)]"
,4,"(0, 1, 4, 6)","[(7, 31), (84, 195), (133, 180), (156, 139)]"
,4,"(0, 1, 5, 6)","[(7, 31), (84, 195), (158, 155), (156, 139)]"
,4,"(0, 5, 6, 7)","[(7, 31), (158, 155), (156, 139), (223, 132)]"
