PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(70, 155)",2,"(0, 1)","[(70, 155), (168, 213)]"
"(168, 213)",2,"(0, 4)","[(70, 155), (89, 113)]"
"(195, 77)",2,"(0, 7)","[(70, 155), (60, 42)]"
"(172, 78)",2,"(1, 2)","[(168, 213), (195, 77)]"
"(89, 113)",2,"(2, 3)","[(195, 77), (172, 78)]"
"(100, 67)",2,"(2, 7)","[(195, 77), (60, 42)]"
"(80, 59)",2,"(6, 7)","[(80, 59), (60, 42)]"
"(60, 42)",3,"(0, 1, 2)","[(70, 155), (168, 213), (195, 77)]"
,3,"(0, 1, 4)","[(70, 155), (168, 213), (89, 113)]"
,3,"(0, 4, 7)","[(70, 155), (89, 113), (60, 42)]"
,3,"(0, 6, 7)","[(70, 155), (80, 59), (60, 42)]"
,3,"(1, 2, 3)","[(168, 213), (195, 77), (172, 78)]"
,3,"(2, 3, 5)","[(195, 77), (172, 78), (100, 67)]"
,3,"(2, 3, 7)","[(195, 77), (172, 78), (60, 42)]"
,3,"(2, 6, 7)","[(195, 77), (80, 59), (60, 42)]"
,3,"(5, 6, 7)","[(100, 67), (80, 59), (60, 42)]"
,4,"(0, 1, 2, 3)","[(70, 155), (168, 213), (195, 77), (172, 78)]"
,4,"(0, 1, 2, 4)","[(70, 155), (168, 213), (195, 77), (89, 113)]"
,4,"(0, 1, 3, 4)","[(70, 155), (168, 213), (172, 78), (89, 113)]"
,4,"(0, 1, 4, 5)","[(70, 155), (168, 213), (89, 113), (100, 67)]"
,4,"(0, 1, 4, 6)","[(70, 155), (168, 213), (89, 113), (80, 59)]"
,4,"(0, 1, 4, 7)","[(70, 155), (168, 213), (89, 113), (60, 42)]"
,4,"(0, 4, 6, 7)","[(70, 155), (89, 113), (80, 59), (60, 42)]"
,4,"(0, 5, 6, 7)","[(70, 155), (100, 67), (80, 59), (60, 42)]"
