PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(231, 228)",2,"(0, 1)","[(231, 228), (171, 8)]"
"(171, 8)",2,"(0, 6)","[(231, 228), (125, 239)]"
"(137, 72)",2,"(0, 7)","[(231, 228), (74, 249)]"
"(24, 207)",2,"(1, 2)","[(171, 8), (137, 72)]"
"(90, 231)",2,"(1, 3)","[(171, 8), (24, 207)]"
"(119, 234)",2,"(2, 3)","[(137, 72), (24, 207)]"
"(125, 239)",2,"(3, 7)","[(24, 207), (74, 249)]"
"(74, 249)",2,"(4, 7)","[(90, 231), (74, 249)]"
,2,"(6, 7)","[(125, 239), (74, 249)]"
,3,"(0, 1, 2)","[(231, 228), (171, 8), (137, 72)]"
,3,"(0, 1, 6)","[(231, 228), (171, 8), (125, 239)]"
,3,"(0, 5, 6)","[(231, 228), (119, 234), (125, 239)]"
,3,"(0, 6, 7)","[(231, 228), (125, 239), (74, 249)]"
,3,"(1, 2, 3)","[(171, 8), (137, 72), (24, 207)]"
,3,"(2, 3, 7)","[(137, 72), (24, 207), (74, 249)]"
,3,"(3, 4, 7)","[(24, 207), (90, 231), (74, 249)]"
,3,"(4, 6, 7)","[(90, 231), (125, 239), (74, 249)]"
,3,"(5, 6, 7)","[(119, 234), (125, 239), (74, 249)]"
,4,"(0, 1, 2, 3)","[(231, 228), (171, 8), (137, 72), (24, 207)]"
,4,"(0, 1, 2, 5)","[(231, 228), (171, 8), (137, 72), (119, 234)]"
,4,"(0, 1, 2, 6)","[(231, 228), (171, 8), (137, 72), (125, 239)]"
,4,"(0, 1, 5, 6)","[(231, 228), (171, 8), (119, 234), (125, 239)]"
,4,"(0, 4, 5, 6)","[(231, 228), (90, 231), (119, 234), (125, 239)]"
,4,"(0, 5, 6, 7)","[(231, 228), (119, 234), (125, 239), (74, 249)]"
