PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(237, 177)",2,"(0, 1)","[(237, 177), (164, 39)]"
"(164, 39)",2,"(0, 4)","[(237, 177), (196, 176)]"
"(107, 140)",2,"(0, 7)","[(237, 177), (19, 216)]"
"(185, 166)",2,"(1, 2)","[(164, 39), (107, 140)]"
"(196, 176)",2,"(1, 7)","[(164, 39), (19, 216)]"
"(137, 183)",2,"(2, 7)","[(107, 140), (19, 216)]"
"(129, 189)",2,"(6, 7)","[(129, 189), (19, 216)]"
"(19, 216)",3,"(0, 1, 2)","[(237, 177), (164, 39), (107, 140)]"
,3,"(0, 1, 3)","[(237, 177), (164, 39), (185, 166)]"
,3,"(0, 1, 4)","[(237, 177), (164, 39), (196, 176)]"
,3,"(0, 3, 4)","[(237, 177), (185, 166), (196, 176)]"
,3,"(0, 4, 6)","[(237, 177), (196, 176), (129, 189)]"
,3,"(0, 4, 7)","[(237, 177), (196, 176), (19, 216)]"
,3,"(0, 6, 7)","[(237, 177), (129, 189), (19, 216)]"
,3,"(1, 2, 3)","[(164, 39), (107, 140), (185, 166)]"
,3,"(1, 2, 7)","[(164, 39), (107, 140), (19, 216)]"
,3,"(2, 6, 7)","[(107, 140), (129, 189), (19, 216)]"
,3,"(5, 6, 7)","[(137, 183), (129, 189), (19, 216)]"
,4,"(0, 1, 2, 3)","[(237, 177), (164, 39), (107, 140), (185, 166)]"
,4,"(0, 1, 3, 4)","[(237, 177), (164, 39), (185, 166), (196, 176)]"
,4,"(0, 3, 4, 5)","[(237, 177), (185, 166), (196, 176), (137, 183)]"
,4,"(0, 3, 4, 6)","[(237, 177), (185, 166), (196, 176), (129, 189)]"
,4,"(0, 4, 5, 6)","[(237, 177), (196, 176), (137, 183), (129, 189)]"
,4,"(0, 4, 6, 7)","[(237, 177), (196, 176), (129, 189), (19, 216)]"
,4,"(0, 5, 6, 7)","[(237, 177), (137, 183), (129, 189), (19, 216)]"
