PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(197, 20)",2,"(0, 1)","[(197, 20), (137, 9)]"
"(137, 9)",2,"(0, 5)","[(197, 20), (168, 126)]"
"(59, 188)",2,"(0, 7)","[(197, 20), (155, 246)]"
"(136, 117)",2,"(1, 2)","[(137, 9), (59, 188)]"
"(145, 196)",2,"(2, 3)","[(59, 188), (136, 117)]"
"(168, 126)",2,"(2, 6)","[(59, 188), (144, 231)]"
"(144, 231)",2,"(2, 7)","[(59, 188), (155, 246)]"
"(155, 246)",2,"(6, 7)","[(144, 231), (155, 246)]"
,3,"(0, 1, 2)","[(197, 20), (137, 9), (59, 188)]"
,3,"(0, 1, 3)","[(197, 20), (137, 9), (136, 117)]"
,3,"(0, 1, 5)","[(197, 20), (137, 9), (168, 126)]"
,3,"(0, 5, 7)","[(197, 20), (168, 126), (155, 246)]"
,3,"(0, 6, 7)","[(197, 20), (144, 231), (155, 246)]"
,3,"(1, 2, 3)","[(137, 9), (59, 188), (136, 117)]"
,3,"(2, 3, 6)","[(59, 188), (136, 117), (144, 231)]"
,3,"(2, 4, 6)","[(59, 188), (145, 196), (144, 231)]"
,3,"(2, 6, 7)","[(59, 188), (144, 231), (155, 246)]"
,3,"(4, 6, 7)","[(145, 196), (144, 231), (155, 246)]"
,3,"(5, 6, 7)","[(168, 126), (144, 231), (155, 246)]"
,4,"(0, 1, 2, 3)","[(197, 20), (137, 9), (59, 188), (136, 117)]"
,4,"(0, 1, 3, 5)","[(197, 20), (137, 9), (136, 117), (168, 126)]"
,4,"(0, 1, 5, 7)","[(197, 20), (137, 9), (168, 126), (155, 246)]"
,4,"(0, 4, 5, 7)","[(197, 20), (145, 196), (168, 126), (155, 246)]"
,4,"(0, 5, 6, 7)","[(197, 20), (168, 126), (144, 231), (155, 246)]"
