PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(206, 248)",2,"(0, 1)","[(206, 248), (227, 10)]"
"(227, 10)",2,"(0, 6)","[(206, 248), (137, 215)]"
"(29, 32)",2,"(0, 7)","[(206, 248), (44, 229)]"
"(91, 118)",2,"(1, 2)","[(227, 10), (29, 32)]"
"(135, 194)",2,"(2, 3)","[(29, 32), (91, 118)]"
"(105, 182)",2,"(2, 7)","[(29, 32), (44, 229)]"
"(137, 215)",2,"(5, 7)","[(105, 182), (44, 229)]"
"(44, 229)",2,"(6, 7)","[(137, 215), (44, 229)]"
,3,"(0, 1, 2)","[(206, 248), (227, 10), (29, 32)]"
,3,"(0, 1, 3)","[(206, 248), (227, 10), (91, 118)]"
,3,"(0, 1, 4)","[(206, 248), (227, 10), (135, 194)]"
,3,"(0, 1, 6)","[(206, 248), (227, 10), (137, 215)]"
,3,"(0, 4, 6)","[(206, 248), (135, 194), (137, 215)]"
,3,"(0, 6, 7)","[(206, 248), (137, 215), (44, 229)]"
,3,"(1, 2, 3)","[(227, 10), (29, 32), (91, 118)]"
,3,"(2, 3, 7)","[(29, 32), (91, 118), (44, 229)]"
,3,"(2, 5, 7)","[(29, 32), (105, 182), (44, 229)]"
,3,"(5, 6, 7)","[(105, 182), (137, 215), (44, 229)]"
,4,"(0, 1, 2, 3)","[(206, 248), (227, 10), (29, 32), (91, 118)]"
,4,"(0, 1, 3, 4)","[(206, 248), (227, 10), (91, 118), (135, 194)]"
,4,"(0, 1, 4, 6)","[(206, 248), (227, 10), (135, 194), (137, 215)]"
,4,"(0, 4, 5, 6)","[(206, 248), (135, 194), (105, 182), (137, 215)]"
,4,"(0, 4, 6, 7)","[(206, 248), (135, 194), (137, 215), (44, 229)]"
,4,"(0, 5, 6, 7)","[(206, 248), (105, 182), (137, 215), (44, 229)]"
