PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(249, 142)",2,"(0, 1)","[(249, 142), (218, 76)]"
"(218, 76)",2,"(0, 7)","[(249, 142), (242, 180)]"
"(7, 168)",2,"(1, 2)","[(218, 76), (7, 168)]"
"(112, 167)",2,"(2, 3)","[(7, 168), (112, 167)]"
"(175, 158)",2,"(2, 5)","[(7, 168), (130, 172)]"
"(130, 172)",2,"(2, 7)","[(7, 168), (242, 180)]"
"(226, 160)",2,"(5, 7)","[(130, 172), (242, 180)]"
"(242, 180)",2,"(6, 7)","[(226, 160), (242, 180)]"
,3,"(0, 1, 2)","[(249, 142), (218, 76), (7, 168)]"
,3,"(0, 1, 4)","[(249, 142), (218, 76), (175, 158)]"
,3,"(0, 1, 6)","[(249, 142), (218, 76), (226, 160)]"
,3,"(0, 1, 7)","[(249, 142), (218, 76), (242, 180)]"
,3,"(0, 6, 7)","[(249, 142), (226, 160), (242, 180)]"
,3,"(1, 2, 3)","[(218, 76), (7, 168), (112, 167)]"
,3,"(2, 3, 5)","[(7, 168), (112, 167), (130, 172)]"
,3,"(2, 5, 7)","[(7, 168), (130, 172), (242, 180)]"
,3,"(3, 5, 7)","[(112, 167), (130, 172), (242, 180)]"
,3,"(5, 6, 7)","[(130, 172), (226, 160), (242, 180)]"
,4,"(0, 1, 2, 3)","[(249, 142), (218, 76), (7, 168), (112, 167)]"
,4,"(0, 1, 2, 4)","[(249, 142), (218, 76), (7, 168), (175, 158)]"
,4,"(0, 1, 4, 6)","[(249, 142), (218, 76), (175, 158), (226, 160)]"
,4,"(0, 1, 6, 7)","[(249, 142), (218, 76), (226, 160), (242, 180)]"
,4,"(0, 4, 6, 7)","[(249, 142), (175, 158), (226, 160), (242, 180)]"
,4,"(0, 5, 6, 7)","[(249, 142), (130, 172), (226, 160), (242, 180)]"
