PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(79, 7)",2,"(0, 1)","[(79, 7), (41, 220)]"
"(41, 220)",2,"(0, 6)","[(79, 7), (138, 71)]"
"(70, 224)",2,"(0, 7)","[(79, 7), (212, 101)]"
"(95, 222)",2,"(1, 2)","[(41, 220), (70, 224)]"
"(124, 249)",2,"(1, 4)","[(41, 220), (124, 249)]"
"(123, 151)",2,"(2, 4)","[(70, 224), (124, 249)]"
"(138, 71)",2,"(3, 4)","[(95, 222), (124, 249)]"
"(212, 101)",2,"(4, 7)","[(124, 249), (212, 101)]"
,2,"(6, 7)","[(138, 71), (212, 101)]"
,3,"(0, 1, 2)","[(79, 7), (41, 220), (70, 224)]"
,3,"(0, 1, 6)","[(79, 7), (41, 220), (138, 71)]"
,3,"(0, 5, 6)","[(79, 7), (123, 151), (138, 71)]"
,3,"(0, 6, 7)","[(79, 7), (138, 71), (212, 101)]"
,3,"(1, 2, 3)","[(41, 220), (70, 224), (95, 222)]"
,3,"(1, 2, 4)","[(41, 220), (70, 224), (124, 249)]"
,3,"(2, 3, 4)","[(70, 224), (95, 222), (124, 249)]"
,3,"(3, 4, 7)","[(95, 222), (124, 249), (212, 101)]"
,3,"(4, 5, 7)","[(124, 249), (123, 151), (212, 101)]"
,3,"(4, 6, 7)","[(124, 249), (138, 71), (212, 101)]"
,3,"(5, 6, 7)","[(123, 151), (138, 71), (212, 101)]"
,4,"(0, 1, 2, 3)","[(79, 7), (41, 220), (70, 224), (95, 222)]"
,4,"(0, 1, 2, 6)","[(79, 7), (41, 220), (70, 224), (138, 71)]"
,4,"(0, 1, 5, 6)","[(79, 7), (41, 220), (123, 151), (138, 71)]"
,4,"(0, 5, 6, 7)","[(79, 7), (123, 151), (138, 71), (212, 101)]"
