PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(232, 195)",2,"(0, 1)","[(232, 195), (240, 141)]"
"(240, 141)",2,"(0, 6)","[(232, 195), (190, 202)]"
"(226, 46)",2,"(0, 7)","[(232, 195), (166, 210)]"
"(83, 91)",2,"(1, 2)","[(240, 141), (226, 46)]"
"(25, 87)",2,"(2, 3)","[(226, 46), (83, 91)]"
"(185, 185)",2,"(2, 4)","[(226, 46), (25, 87)]"
"(190, 202)",2,"(3, 4)","[(83, 91), (25, 87)]"
"(166, 210)",2,"(4, 7)","[(25, 87), (166, 210)]"
,2,"(6, 7)","[(190, 202), (166, 210)]"
,3,"(0, 1, 2)","[(232, 195), (240, 141), (226, 46)]"
,3,"(0, 1, 6)","[(232, 195), (240, 141), (190, 202)]"
,3,"(0, 6, 7)","[(232, 195), (190, 202), (166, 210)]"
,3,"(1, 2, 3)","[(240, 141), (226, 46), (83, 91)]"
,3,"(2, 3, 4)","[(226, 46), (83, 91), (25, 87)]"
,3,"(3, 4, 7)","[(83, 91), (25, 87), (166, 210)]"
,3,"(4, 6, 7)","[(25, 87), (190, 202), (166, 210)]"
,3,"(5, 6, 7)","[(185, 185), (190, 202), (166, 210)]"
,4,"(0, 1, 2, 3)","[(232, 195), (240, 141), (226, 46), (83, 91)]"
,4,"(0, 1, 2, 5)","[(232, 195), (240, 141), (226, 46), (185, 185)]"
,4,"(0, 1, 2, 6)","[(232, 195), (240, 141), (226, 46), (190, 202)]"
,4,"(0, 1, 5, 6)","[(232, 195), (240, 141), (185, 185), (190, 202)]"
,4,"(0, 1, 6, 7)","[(232, 195), (240, 141), (190, 202), (166, 210)]"
,4,"(0, 5, 6, 7)","[(232, 195), (185, 185), (190, 202), (166, 210)]"
