PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(44, 251)",2,"(0, 1)","[(44, 251), (162, 110)]"
"(162, 110)",2,"(0, 6)","[(44, 251), (53, 219)]"
"(236, 1)",2,"(0, 7)","[(44, 251), (46, 5)]"
"(156, 85)",2,"(1, 2)","[(162, 110), (236, 1)]"
"(145, 84)",2,"(2, 3)","[(236, 1), (156, 85)]"
"(114, 101)",2,"(2, 7)","[(236, 1), (46, 5)]"
"(53, 219)",2,"(5, 7)","[(114, 101), (46, 5)]"
"(46, 5)",2,"(6, 7)","[(53, 219), (46, 5)]"
,3,"(0, 1, 2)","[(44, 251), (162, 110), (236, 1)]"
,3,"(0, 1, 6)","[(44, 251), (162, 110), (53, 219)]"
,3,"(0, 5, 6)","[(44, 251), (114, 101), (53, 219)]"
,3,"(0, 6, 7)","[(44, 251), (53, 219), (46, 5)]"
,3,"(1, 2, 3)","[(162, 110), (236, 1), (156, 85)]"
,3,"(2, 3, 4)","[(236, 1), (156, 85), (145, 84)]"
,3,"(2, 3, 7)","[(236, 1), (156, 85), (46, 5)]"
,3,"(2, 4, 7)","[(236, 1), (145, 84), (46, 5)]"
,3,"(2, 5, 7)","[(236, 1), (114, 101), (46, 5)]"
,3,"(4, 5, 7)","[(145, 84), (114, 101), (46, 5)]"
,3,"(5, 6, 7)","[(114, 101), (53, 219), (46, 5)]"
,4,"(0, 1, 2, 3)","[(44, 251), (162, 110), (236, 1), (156, 85)]"
,4,"(0, 1, 2, 6)","[(44, 251), (162, 110), (236, 1), (53, 219)]"
,4,"(0, 1, 3, 6)","[(44, 251), (162, 110), (156, 85), (53, 219)]"
,4,"(0, 1, 5, 6)","[(44, 251), (162, 110), (114, 101), (53, 219)]"
,4,"(0, 5, 6, 7)","[(44, 251), (114, 101), (53, 219), (46, 5)]"
