PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(48, 4)",2,"(0, 1)","[(48, 4), (31, 62)]"
"(31, 62)",2,"(0, 6)","[(48, 4), (116, 41)]"
"(49, 252)",2,"(0, 7)","[(48, 4), (225, 40)]"
"(74, 197)",2,"(1, 2)","[(31, 62), (49, 252)]"
"(75, 152)",2,"(2, 3)","[(49, 252), (74, 197)]"
"(88, 64)",2,"(2, 7)","[(49, 252), (225, 40)]"
"(116, 41)",2,"(3, 7)","[(74, 197), (225, 40)]"
"(225, 40)",2,"(6, 7)","[(116, 41), (225, 40)]"
,3,"(0, 1, 2)","[(48, 4), (31, 62), (49, 252)]"
,3,"(0, 1, 5)","[(48, 4), (31, 62), (88, 64)]"
,3,"(0, 1, 6)","[(48, 4), (31, 62), (116, 41)]"
,3,"(0, 6, 7)","[(48, 4), (116, 41), (225, 40)]"
,3,"(1, 2, 3)","[(31, 62), (49, 252), (74, 197)]"
,3,"(2, 3, 4)","[(49, 252), (74, 197), (75, 152)]"
,3,"(2, 3, 7)","[(49, 252), (74, 197), (225, 40)]"
,3,"(3, 6, 7)","[(74, 197), (116, 41), (225, 40)]"
,3,"(5, 6, 7)","[(88, 64), (116, 41), (225, 40)]"
,4,"(0, 1, 2, 3)","[(48, 4), (31, 62), (49, 252), (74, 197)]"
,4,"(0, 1, 2, 4)","[(48, 4), (31, 62), (49, 252), (75, 152)]"
,4,"(0, 1, 2, 5)","[(48, 4), (31, 62), (49, 252), (88, 64)]"
,4,"(0, 1, 4, 5)","[(48, 4), (31, 62), (75, 152), (88, 64)]"
,4,"(0, 1, 5, 6)","[(48, 4), (31, 62), (88, 64), (116, 41)]"
,4,"(0, 1, 6, 7)","[(48, 4), (31, 62), (116, 41), (225, 40)]"
,4,"(0, 5, 6, 7)","[(48, 4), (88, 64), (116, 41), (225, 40)]"
