PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(198, 31)",2,"(0, 1)","[(198, 31), (126, 6)]"
"(126, 6)",2,"(0, 4)","[(198, 31), (168, 46)]"
"(43, 20)",2,"(0, 7)","[(198, 31), (218, 174)]"
"(102, 42)",2,"(1, 2)","[(126, 6), (43, 20)]"
"(168, 46)",2,"(2, 3)","[(43, 20), (102, 42)]"
"(155, 250)",2,"(2, 5)","[(43, 20), (155, 250)]"
"(193, 190)",2,"(5, 6)","[(155, 250), (193, 190)]"
"(218, 174)",2,"(5, 7)","[(155, 250), (218, 174)]"
,2,"(6, 7)","[(193, 190), (218, 174)]"
,3,"(0, 1, 2)","[(198, 31), (126, 6), (43, 20)]"
,3,"(0, 1, 4)","[(198, 31), (126, 6), (168, 46)]"
,3,"(0, 4, 7)","[(198, 31), (168, 46), (218, 174)]"
,3,"(0, 6, 7)","[(198, 31), (193, 190), (218, 174)]"
,3,"(1, 2, 3)","[(126, 6), (43, 20), (102, 42)]"
,3,"(2, 3, 5)","[(43, 20), (102, 42), (155, 250)]"
,3,"(2, 5, 6)","[(43, 20), (155, 250), (193, 190)]"
,3,"(5, 6, 7)","[(155, 250), (193, 190), (218, 174)]"
,4,"(0, 1, 2, 3)","[(198, 31), (126, 6), (43, 20), (102, 42)]"
,4,"(0, 1, 2, 4)","[(198, 31), (126, 6), (43, 20), (168, 46)]"
,4,"(0, 1, 3, 4)","[(198, 31), (126, 6), (102, 42), (168, 46)]"
,4,"(0, 1, 4, 7)","[(198, 31), (126, 6), (168, 46), (218, 174)]"
,4,"(0, 4, 6, 7)","[(198, 31), (168, 46), (193, 190), (218, 174)]"
,4,"(0, 5, 6, 7)","[(198, 31), (155, 250), (193, 190), (218, 174)]"
