PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(130, 184)",2,"(0, 1)","[(130, 184), (213, 157)]"
"(213, 157)",2,"(0, 3)","[(130, 184), (132, 168)]"
"(146, 140)",2,"(0, 7)","[(130, 184), (42, 71)]"
"(132, 168)",2,"(1, 2)","[(213, 157), (146, 140)]"
"(127, 120)",2,"(1, 4)","[(213, 157), (127, 120)]"
"(125, 141)",2,"(1, 7)","[(213, 157), (42, 71)]"
"(120, 146)",2,"(4, 7)","[(127, 120), (42, 71)]"
"(42, 71)",2,"(6, 7)","[(120, 146), (42, 71)]"
,3,"(0, 1, 2)","[(130, 184), (213, 157), (146, 140)]"
,3,"(0, 1, 3)","[(130, 184), (213, 157), (132, 168)]"
,3,"(0, 3, 6)","[(130, 184), (132, 168), (120, 146)]"
,3,"(0, 3, 7)","[(130, 184), (132, 168), (42, 71)]"
,3,"(0, 6, 7)","[(130, 184), (120, 146), (42, 71)]"
,3,"(1, 2, 3)","[(213, 157), (146, 140), (132, 168)]"
,3,"(1, 2, 4)","[(213, 157), (146, 140), (127, 120)]"
,3,"(1, 4, 7)","[(213, 157), (127, 120), (42, 71)]"
,3,"(2, 4, 7)","[(146, 140), (127, 120), (42, 71)]"
,3,"(4, 5, 7)","[(127, 120), (125, 141), (42, 71)]"
,3,"(4, 6, 7)","[(127, 120), (120, 146), (42, 71)]"
,3,"(5, 6, 7)","[(125, 141), (120, 146), (42, 71)]"
,4,"(0, 1, 2, 3)","[(130, 184), (213, 157), (146, 140), (132, 168)]"
,4,"(0, 1, 3, 6)","[(130, 184), (213, 157), (132, 168), (120, 146)]"
,4,"(0, 3, 5, 6)","[(130, 184), (132, 168), (125, 141), (120, 146)]"
,4,"(0, 3, 6, 7)","[(130, 184), (132, 168), (120, 146), (42, 71)]"
,4,"(0, 5, 6, 7)","[(130, 184), (125, 141), (120, 146), (42, 71)]"
