PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(235, 213)",2,"(0, 1)","[(235, 213), (253, 74)]"
"(253, 74)",2,"(0, 4)","[(235, 213), (201, 131)]"
"(203, 79)",2,"(0, 5)","[(235, 213), (177, 133)]"
"(194, 92)",2,"(0, 6)","[(235, 213), (106, 106)]"
"(201, 131)",2,"(0, 7)","[(235, 213), (3, 42)]"
"(177, 133)",2,"(1, 2)","[(253, 74), (203, 79)]"
"(106, 106)",2,"(1, 7)","[(253, 74), (3, 42)]"
"(3, 42)",2,"(2, 7)","[(203, 79), (3, 42)]"
,2,"(6, 7)","[(106, 106), (3, 42)]"
,3,"(0, 1, 2)","[(235, 213), (253, 74), (203, 79)]"
,3,"(0, 1, 4)","[(235, 213), (253, 74), (201, 131)]"
,3,"(0, 4, 5)","[(235, 213), (201, 131), (177, 133)]"
,3,"(0, 5, 6)","[(235, 213), (177, 133), (106, 106)]"
,3,"(0, 6, 7)","[(235, 213), (106, 106), (3, 42)]"
,3,"(1, 2, 3)","[(253, 74), (203, 79), (194, 92)]"
,3,"(1, 2, 7)","[(253, 74), (203, 79), (3, 42)]"
,3,"(2, 6, 7)","[(203, 79), (106, 106), (3, 42)]"
,3,"(3, 6, 7)","[(194, 92), (106, 106), (3, 42)]"
,3,"(5, 6, 7)","[(177, 133), (106, 106), (3, 42)]"
,4,"(0, 1, 2, 3)","[(235, 213), (253, 74), (203, 79), (194, 92)]"
,4,"(0, 1, 2, 4)","[(235, 213), (253, 74), (203, 79), (201, 131)]"
,4,"(0, 1, 4, 5)","[(235, 213), (253, 74), (201, 131), (177, 133)]"
,4,"(0, 3, 4, 5)","[(235, 213), (194, 92), (201, 131), (177, 133)]"
,4,"(0, 4, 5, 6)","[(235, 213), (201, 131), (177, 133), (106, 106)]"
,4,"(0, 5, 6, 7)","[(235, 213), (177, 133), (106, 106), (3, 42)]"
